ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,direction,clade
GO:0008652,amino acid biosynthetic process,21/217,124/5298,0.1693548387096774,4.134755463059313,7.299137657038787,1.9650024750914793e-8,2.7453891723420955e-6,2.662356736928456e-6,YDL182W/YDL131W/YDR034C/YDR354W/YOL058W/YLL062C/YLR303W/YMR062C/YBR115C/YBR248C/YNL277W/YNR050C/YJL088W/YKL001C/YER069W/YER090W/YER091C/YHR018C/YIL116W/YIL094C/YIR034C,21,Downregulated,18. Far East Asia
GO:0044283,small molecule biosynthetic process,36/217,328/5298,0.10975609756097561,2.6796673035854783,6.490112900374425,3.0050303352742326e-8,3.6736495848727494e-6,3.5625425422132682e-6,YDL182W/YDL168W/YDL131W/YDR034C/YDR287W/YDR354W/YDR533C/YOL058W/YLL062C/YLR228C/YLR303W/YPR067W/YMR062C/YMR278W/YMR303C/YBR105C/YBR115C/YBR248C/YNL277W/YNR050C/YNR057C/YJL088W/YKL001C/YER044C/YER062C/YER069W/YER090W/YER091C/YHR018C/YHR046C/YIL116W/YIL094C/YIL053W/YIL049W/YIR034C/YFL059W,36,Downregulated,18. Far East Asia
GO:0019878,lysine biosynthetic process via aminoadipic acid,7/217,13/5298,0.5384615384615384,13.14640198511166,9.060811307566071,2.4446204170261764e-7,2.6564875198351117e-5,2.576143854667351e-5,YDL182W/YDL131W/YDR034C/YBR115C/YNR050C/YIL094C/YIR034C,7,Downregulated,18. Far East Asia
GO:0006520,amino acid metabolic process,27/217,226/5298,0.11946902654867257,2.9168060030178213,6.085734671849116,3.576836966739528e-7,3.051753383418817e-5,2.9594551700143735e-5,YDL182W/YDL168W/YDL131W/YDR034C/YDR354W/YOL058W/YLL062C/YLR283W/YLR303W/YMR062C/YMR303C/YBR006W/YBR115C/YBR248C/YNL277W/YNR050C/YJL088W/YKL001C/YER069W/YER090W/YER091C/YHR018C/YHR112C/YIL116W/YIL094C/YIR034C/YFL059W,27,Downregulated,18. Far East Asia
GO:0009067,aspartate family amino acid biosynthetic process,12/217,49/5298,0.24489795918367346,5.979121602558074,7.235736492052795,3.97179757601667e-7,3.051753383418817e-5,2.9594551700143735e-5,YDL182W/YDL131W/YDR034C/YLL062C/YLR303W/YBR115C/YNL277W/YNR050C/YKL001C/YER091C/YIL094C/YIR034C,12,Downregulated,18. Far East Asia
GO:0016053,organic acid biosynthetic process,24/217,186/5298,0.12903225806451613,3.1502898766166196,6.169192412449136,4.0565229022949514e-7,3.051753383418817e-5,2.9594551700143735e-5,YDL182W/YDL131W/YDR034C/YDR354W/YDR533C/YOL058W/YLL062C/YLR303W/YPR067W/YMR062C/YBR115C/YBR248C/YNL277W/YNR050C/YNR057C/YJL088W/YKL001C/YER069W/YER090W/YER091C/YHR018C/YIL116W/YIL094C/YIR034C,24,Downregulated,18. Far East Asia
GO:0046394,carboxylic acid biosynthetic process,24/217,186/5298,0.12903225806451613,3.1502898766166196,6.169192412449136,4.0565229022949514e-7,3.051753383418817e-5,2.9594551700143735e-5,YDL182W/YDL131W/YDR034C/YDR354W/YDR533C/YOL058W/YLL062C/YLR303W/YPR067W/YMR062C/YBR115C/YBR248C/YNL277W/YNR050C/YNR057C/YJL088W/YKL001C/YER069W/YER090W/YER091C/YHR018C/YIL116W/YIL094C/YIR034C,24,Downregulated,18. Far East Asia
GO:0019752,carboxylic acid metabolic process,34/217,339/5298,0.10029498525073746,2.4486766445087884,5.696977567760817,6.85396170309413e-7,4.787981818304328e-5,4.643172552246475e-5,YDL182W/YDL131W/YDL078C/YDR034C/YDR253C/YDR354W/YDR533C/YOL136C/YOL058W/YGR254W/YLL062C/YLR283W/YLR303W/YPR067W/YMR062C/YMR246W/YBR006W/YBR115C/YBR248C/YNL277W/YNR050C/YNR057C/YJL088W/YJR010W/YKL001C/YER069W/YER090W/YER091C/YHR018C/YHR112C/YIL116W/YIL094C/YIR034C/YFR053C,34,Downregulated,18. Far East Asia
GO:0009085,lysine biosynthetic process,7/217,15/5298,0.4666666666666667,11.393548387096775,8.329892991787602,8.543301131051605e-7,5.570232337445647e-5,5.401764434440349e-5,YDL182W/YDL131W/YDR034C/YBR115C/YNR050C/YIL094C/YIR034C,7,Downregulated,18. Far East Asia
GO:0006553,lysine metabolic process,7/217,16/5298,0.4375,10.681451612903226,8.014409480015242,1.466239088113433e-6,8.962386426093359e-5,8.69132512098818e-5,YDL182W/YDL131W/YDR034C/YBR115C/YNR050C/YIL094C/YIR034C,7,Downregulated,18. Far East Asia
GO:0043436,oxoacid metabolic process,34/217,355/5298,0.09577464788732394,2.338313753488674,5.394448711621184,2.002746982895183e-6,1.1521685583949934e-4,1.1173220009836284e-4,YDL182W/YDL131W/YDL078C/YDR034C/YDR253C/YDR354W/YDR533C/YOL136C/YOL058W/YGR254W/YLL062C/YLR283W/YLR303W/YPR067W/YMR062C/YMR246W/YBR006W/YBR115C/YBR248C/YNL277W/YNR050C/YNR057C/YJL088W/YJR010W/YKL001C/YER069W/YER090W/YER091C/YHR018C/YHR112C/YIL116W/YIL094C/YIR034C/YFR053C,34,Downregulated,18. Far East Asia
GO:0006082,organic acid metabolic process,34/217,357/5298,0.09523809523809523,2.3252139565503622,5.357756083321081,2.277240629303476e-6,1.2373007419215555e-4,1.199879419299668e-4,YDL182W/YDL131W/YDL078C/YDR034C/YDR253C/YDR354W/YDR533C/YOL136C/YOL058W/YGR254W/YLL062C/YLR283W/YLR303W/YPR067W/YMR062C/YMR246W/YBR006W/YBR115C/YBR248C/YNL277W/YNR050C/YNR057C/YJL088W/YJR010W/YKL001C/YER069W/YER090W/YER091C/YHR018C/YHR112C/YIL116W/YIL094C/YIR034C/YFR053C,34,Downregulated,18. Far East Asia
GO:0009066,aspartate family amino acid metabolic process,12/217,59/5298,0.2033898305084746,4.965711161446536,6.329845971462121,3.350679829146776e-6,1.7247183541608141e-4,1.672555416100413e-4,YDL182W/YDL131W/YDR034C/YLL062C/YLR303W/YBR115C/YNL277W/YNR050C/YKL001C/YER091C/YIL094C/YIR034C,12,Downregulated,18. Far East Asia
GO:0006790,sulfur compound metabolic process,16/217,125/5298,0.128,3.1250875576036865,4.968563581364661,4.235399559284929e-5,0.0020711103844903303,0.0020084710541661693,YDR253C/YOR285W/YGR154C/YLL062C/YLR299W/YLR303W/YPR067W/YMR246W/YNL277W/YNR057C/YJR010W/YKL001C/YER091C/YHR112C/YFL059W/YFR030W,16,Downregulated,18. Far East Asia
GO:0006526,L-arginine biosynthetic process,5/217,12/5298,0.4166666666666667,10.172811059907835,6.573546624705216,6.889588225918307e-5,0.003208579659499097,0.003111538341630273,YOL058W/YMR062C/YJL088W/YER069W/YHR018C,5,Downregulated,18. Far East Asia
GO:0170041,non-proteinogenic amino acid metabolic process,8/217,36/5298,0.2222222222222222,5.425499231950845,5.505646891331261,7.805397117891826e-5,0.0034698538096810025,0.003364910432162936,YOL058W/YLR303W/YMR062C/YBR006W/YJL088W/YER069W/YHR018C/YHR112C,8,Downregulated,18. Far East Asia
GO:0006525,arginine metabolic process,5/217,17/5298,0.29411764705882354,7.180807806993766,5.2745069903718225,4.548639229385572e-4,0.01925956440942082,0.01867707193293312,YOL058W/YMR062C/YJL088W/YER069W/YHR018C,5,Downregulated,18. Far East Asia
GO:0000096,sulfur amino acid metabolic process,8/217,46/5298,0.17391304347826086,4.246042877178922,4.569209438341107,0.00047262734747044953,0.01925956440942082,0.01867707193293312,YDR253C/YLL062C/YLR303W/YNL277W/YJR010W/YKL001C/YER091C/YHR112C,8,Downregulated,18. Far East Asia
GO:0009064,glutamine family amino acid metabolic process,7/217,38/5298,0.18421052631578946,4.497453310696095,4.471169228867658,7.483899632474996e-4,0.02927701536224218,0.028391551868884094,YOL058W/YLR283W/YMR062C/YBR006W/YJL088W/YER069W/YHR018C,7,Downregulated,18. Far East Asia
GO:0009628,response to abiotic stimulus,17/217,180/5298,0.09444444444444444,2.3058371735791092,3.6833704134523164,0.0010147145339696334,0.038168877470088514,0.03701448563184777,YDL022W/YDR001C/YDR171W/YDR192C/YOR007C/YLL026W/YPL240C/YBR066C/YJR066W/YEL047C/YER062C/YER150W/YHL027W/YIL135C/YIL053W/YFL014W/YAL053W,17,Downregulated,18. Far East Asia
GO:0046165,alcohol biosynthetic process,10/217,77/5298,0.12987012987012986,3.170746304386857,3.9650424589477926,0.0010664350468930317,0.03862864725412537,0.03746034999027765,YDL168W/YDR287W/YLR228C/YMR303C/YER044C/YER062C/YHR046C/YIL053W/YIL049W/YFL059W,10,Downregulated,18. Far East Asia
GO:0044272,sulfur compound biosynthetic process,10/217,78/5298,0.1282051282051282,3.130095710740872,3.9163493357651946,0.0011803280910172567,0.04122717403624561,0.039980286090471745,YLL062C/YLR303W/YPR067W/YNL277W/YNR057C/YJR010W/YKL001C/YER091C/YFL059W/YFR030W,10,Downregulated,18. Far East Asia
GO:0019878,lysine biosynthetic process via aminoadipic acid,7/228,13/5298,0.5384615384615384,12.512145748987853,8.812190761722734,3.4332304279325933e-7,3.4744291930677843e-4,3.4657557688287964e-4,YDL182W/YDL131W/YDR234W/YGL202W/YJL200C/YIL094C/YIR034C,7,Downregulated,19. Malaysian
GO:0009085,lysine biosynthetic process,7/228,15/5298,0.4666666666666667,10.843859649122807,8.095602344795992,1.1953367207061602e-6,6.048403806773171e-4,6.033304816616882e-4,YDL182W/YDL131W/YDR234W/YGL202W/YJL200C/YIL094C/YIR034C,7,Downregulated,19. Malaysian
GO:0006553,lysine metabolic process,7/228,16/5298,0.4375,10.166118421052632,7.786184437445535,2.047657151103694e-6,6.907430123056461e-4,6.890186694415588e-4,YDL182W/YDL131W/YDR234W/YGL202W/YJL200C/YIL094C/YIR034C,7,Downregulated,19. Malaysian
GO:0006520,amino acid metabolic process,26/228,226/5298,0.11504424778761062,2.6732650209594784,5.45139635949082,3.2328342307136986e-6,8.179070603705657e-4,8.15865270330115e-4,YDL182W/YDL131W/YDR234W/YDR321W/YOL058W/YGL256W/YGL202W/YGL196W/YGR012W/YGR102C/YGR171C/YLR231C/YPL097W/YNL104C/YJL200C/YJL088W/YJR016C/YER069W/YHR208W/YIL094C/YIL051C/YIR023W/YIR034C/YCL064C/YCL030C/YCR024C,26,Downregulated,19. Malaysian
GO:0019752,carboxylic acid metabolic process,33/228,339/5298,0.09734513274336283,2.2619934792734044,5.092585582275104,6.108774183814355e-6,0.0012364158948040256,0.0012333293562690455,YDL182W/YDL131W/YDR234W/YDR321W/YOL058W/YOR025W/YOR236W/YGL202W/YGL196W/YGR012W/YLL027W/YLR153C/YLR231C/YPL262W/YML081W/YMR165C/YBR159W/YNL104C/YJL200C/YJL088W/YJR016C/YER069W/YER073W/YHR208W/YIL094C/YIL051C/YIL009W/YIR023W/YIR033W/YIR034C/YCL064C/YCL030C/YCL026C-A,33,Downregulated,19. Malaysian
GO:0044283,small molecule biosynthetic process,32/228,328/5298,0.0975609756097561,2.2670089858793325,5.023620832935016,8.204987227552789e-6,0.0012688540183189178,0.0012656865025669254,YDL182W/YDL131W/YDR234W/YDR487C/YOL058W/YGL256W/YGL202W/YGR012W/YGR175C/YLL027W/YLR231C/YPL252C/YPL133C/YPL028W/YML081W/YML008C/YMR134W/YBR159W/YBR239C/YNL104C/YJL200C/YJL088W/YJR016C/YER069W/YER073W/YHR007C/YHR208W/YIL094C/YIL051C/YIR033W/YIR034C/YCL030C,32,Downregulated,19. Malaysian
GO:0016053,organic acid biosynthetic process,22/228,186/5298,0.11827956989247312,2.748443689869836,5.147438065891001,1.2415679683148883e-5,0.0012688540183189178,0.0012656865025669254,YDL182W/YDL131W/YDR234W/YOL058W/YGL202W/YGR012W/YLL027W/YLR231C/YML081W/YBR159W/YNL104C/YJL200C/YJL088W/YJR016C/YER069W/YER073W/YHR208W/YIL094C/YIL051C/YIR033W/YIR034C/YCL030C,22,Downregulated,19. Malaysian
