ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,clade,direction
GO:0140053,mitochondrial gene expression,164,-0.7902413230636715,-2.767572617181278,2.2754247624646934e-30,6.181570604695751e-28,4.57480136453428e-28,771,"tags=66%, list=15%, signal=58%",YPR047W/YML129C/YMR098C/YBL080C/YNR045W/YCR024C/YER050C/YPL097W/YLR203C/YDR041W/YNL073W/YGR084C/YDR197W/YMR257C/YDL044C/YFL036W/YOL023W/YJL062W-A/YMR282C/YDR115W/YJL131C/YMR023C/YHR038W/YDL045W-A/YMR188C/YNL122C/YGL129C/YMR228W/YML009C/YMR225C/YNR022C/YNL137C/YDR337W/YHL004W/YDR405W/YMR024W/YKR079C/YDR341C/YPL215W/YDL202W/YGL107C/YBL038W/YNL177C/YCR071C/YML025C/YKL167C/YLR204W/YMR286W/YLR069C/YHR059W/YPL104W/YJR113C/YOR150W/YDR116C/YNL252C/YGR165W/YDR462W/YOR354C/YJL096W/YMR158W/YCR003W/YGR021W/YGL236C/YNR036C/YDR494W/YNL306W/YKL003C/YBR185C/YPR166C/YPL118W/YDR175C/YLR312W-A/YLR439W/YOR158W/YMR193W/YNL284C/YDR347W/YKL138C/YGR220C/YPL013C/YBR146W/YBR122C/YHR147C/YBR121C/YDR237W/YBL090W/YBR251W/YPL173W/YJL063C/YDR194C/YNL185C/YKL170W/YML091C/YGR076C/YBR282W/YBR120C/YIL093C/YKR006C/YJR101W/YNL081C/YPL183W-A/YGL068W/YKR085C/YPR100W/YGR215W/YBR268W/YOR187W/YEL050C,8. Mixed origin,Downregulated
GO:0016072,rRNA metabolic process,343,-0.6610210360869271,-2.4663564947027186,1.2043979452511491e-29,2.8045266439419617e-27,2.075548940237319e-27,865,"tags=42%, list=16%, signal=38%",YBR141C/YER006W/YGR150C/YMR131C/YMR049C/YOR004W/YOR369C/YOR205C/YDR324C/YDR365C/YHR197W/YPL217C/YMR239C/YPR137W/YAL035W/YMR143W/YGR285C/YNR024W/YPL211W/YOR287C/YDL111C/YIL069C/YJL050W/YER148W/YBR257W/YLR002C/YLR129W/YDL031W/YMR290C/YHL001W/YOR119C/YNL147W/YHR081W/YLR063W/YDL213C/YOR272W/YCL059C/YPL093W/YLR418C/YAL025C/YGR090W/YNL112W/YLR185W/YDL191W/YHL025W/YMR093W/YNL113W/YJL069C/YLR293C/YNR054C/YJL136C/YJR022W/YER126C/YCR018C/YLR051C/YIL096C/YKL172W/YIL019W/YLR068W/YER082C/YFL002C/YPR016C/YOL077C/YGL064C/YHR089C/YCL031C/YHL033C/YGR103W/YNL132W/YKL021C/YGR095C/YPL090C/YOR145C/YMR229C/YPL043W/YNL110C/YGL029W/YOR310C/YKL156W/YPL143W/YKR081C/YBR154C/YDL208W/YGR081C/YJR063W/YLR175W/YMR014W/YER002W/YJL191W/YLR197W/YGR118W/YGL111W/YKL099C/YJL177W/YKL009W/YBL072C/YDR280W/YLR048W/YGR271C-A/YGL189C/YPL082C/YER131W/YJR123W/YOL006C/YER074W/YDR450W/YDR500C/YHR021C/YPL146C/YGL076C/YDR449C/YGR159C/YNL248C/YIL133C/YBR048W/YER102W/YDR025W/YHR064C/YJL148W/YFR001W/YGL030W/YOR096W/YML063W/YPR132W/YDL136W/YLR167W/YDL083C/YKL006W/YBR247C/YNL178W/YLR441C/YNL096C/YNL069C/YER127W/YKL180W/YGL123W/YGR214W/YOR063W/YEL026W/YML026C/YDR064W/YPL198W/YBR189W/YDL229W/YMR116C,8. Mixed origin,Downregulated
GO:0032543,mitochondrial translation,133,-0.8199550142209746,-2.821868488837474,7.795654367845354e-29,1.5883645774484908e-26,1.1755026191514181e-26,771,"tags=75%, list=15%, signal=66%",YPR047W/YML129C/YBL080C/YNR045W/YCR024C/YER050C/YPL097W/YLR203C/YDR041W/YNL073W/YGR084C/YDR197W/YMR257C/YDL044C/YOL023W/YJL062W-A/YMR282C/YDR115W/YJL131C/YHR038W/YDL045W-A/YMR188C/YNL122C/YGL129C/YML009C/YMR225C/YNR022C/YNL137C/YDR337W/YHL004W/YDR405W/YMR024W/YDR341C/YPL215W/YDL202W/YBL038W/YNL177C/YCR071C/YML025C/YKL167C/YLR204W/YMR286W/YLR069C/YHR059W/YPL104W/YJR113C/YOR150W/YDR116C/YNL252C/YGR165W/YDR462W/YOR354C/YJL096W/YMR158W/YCR003W/YGR021W/YNR036C/YDR494W/YNL306W/YKL003C/YBR185C/YPR166C/YPL118W/YDR175C/YLR312W-A/YLR439W/YOR158W/YMR193W/YNL284C/YDR347W/YKL138C/YGR220C/YPL013C/YBR146W/YBR122C/YHR147C/YBR121C/YDR237W/YBL090W/YBR251W/YPL173W/YJL063C/YDR194C/YNL185C/YKL170W/YGR076C/YBR282W/YBR120C/YIL093C/YKR006C/YJR101W/YNL081C/YPL183W-A/YGL068W/YKR085C/YPR100W/YGR215W/YBR268W/YOR187W/YEL050C,8. Mixed origin,Downregulated
GO:0022414,reproductive process,423,0.6779438689643699,2.0552615350414087,5.990386443401011e-18,1.0849255447492942e-15,8.029219724137497e-16,738,"tags=22%, list=14%, signal=20%",YHR005C/YFL026W/YBR073W/YNR044W/YIL015W/YPR122W/YLR452C/YOR212W/YCL055W/YDR103W/YHR084W/YCR097W/YFL039C/YCR086W/YCR089W/YBR023C/YDR085C/YOR229W/YDL160C-A/YPR036W-A/YLR084C/YIR002C/YMR238W/YLR330W/YGR032W/YOL069W/YIL140W/YMR200W/YGR279C/YOR208W/YDR146C/YHL027W/YNL078W/YPR075C/YJR092W/YMR232W/YDR027C/YLL021W/YMR065W/YCL014W/YPR165W/YDR155C/YNL053W/YIR006C/YER075C/YPL130W/YJL092W/YGL036W/YHR164C/YML085C/YDL100C/YLR212C/YLR229C/YNL272C/YKR031C/YPL138C/YGL162W/YCR038C/YPL179W/YJR117W/YJR090C/YOL048C/YGR098C/YGL163C/YHR152W/YMR144W/YOR073W/YFR022W/YNL084C/YLL040C/YPL192C/YEL072W/YLR189C/YGL190C/YDR264C/YJL013C/YMR305C/YML052W/YLR274W/YBR200W/YGR230W/YKR020W/YLR120C/YCL029C/YEL032W/YNL018C/YOR290C/YKR089C/YNL126W/YGL216W/YCR093W/YOR127W,8. Mixed origin,Upregulated
GO:0042273,ribosomal large subunit biogenesis,125,-0.7260009553986244,-2.472433082018164,1.1113612416117992e-16,1.8115188238272326e-14,1.3406526135653916e-14,881,"tags=56%, list=17%, signal=48%",YOR294W/YLL034C/YER006W/YMR049C/YHR197W/YDR496C/YLR221C/YPL211W/YLR009W/YIL148W/YLR002C/YGR034W/YDL031W/YMR290C/YHL001W/YOR272W/YPL093W/YAL025C/YDR060W/YJL122W/YLR185W/YDL191W/YHL025W/YER126C/YKL172W/YFL002C/YPR016C/YOR234C/YOL077C/YGL064C/YGR162W/YHL033C/YLR075W/YGR103W/YKL021C/YLR344W/YMR229C/YPL043W/YNL110C/YPL143W/YKR081C/YER002W/YGR085C/YOL127W/YGL111W/YJL177W/YKL009W/YPL131W/YBR267W/YGL189C/YER131W/YKR094C/YDR500C/YPL146C/YGL076C/YIL133C/YPR169W/YFR001W/YEL054C/YDL136W/YFR031C-A/YKL006W/YDR418W/YLR340W/YLR448W/YNL069C/YML073C/YKL180W/YOR063W/YPL198W,8. Mixed origin,Downregulated
GO:0042255,ribosome assembly,82,-0.7966433127832897,-2.576390140761632,3.220286215820402e-16,4.7718786652611413e-14,3.5315291897896474e-14,848,"tags=67%, list=16%, signal=57%",YOR369C/YDR447C/YHR197W/YAL035W/YLR221C/YPL211W/YLR009W/YIL148W/YDL031W/YHL001W/YPL093W/YDR060W/YNR054C/YFL002C/YPR016C/YOL040C/YOL077C/YGL064C/YCL031C/YLR075W/YKL021C/YOR145C/YMR229C/YKL156W/YPL143W/YKR081C/YLR204W/YML024W/YJR113C/YGR085C/YJL191W/YOL127W/YKL009W/YPL131W/YLR048W/YGL189C/YER131W/YKR094C/YJR123W/YHR021C/YPL146C/YGR159C/YBR048W/YDR025W/YEL054C/YLR167W/YNL302C/YIL070C/YKL006W/YDR418W/YLR340W/YLR448W/YML073C/YGR214W/YOR063W,8. Mixed origin,Downregulated
GO:0019953,sexual reproduction,361,0.6836685923300991,2.052552779721808,5.461509124592949e-16,7.418549894238756e-14,5.4902539094592294e-14,633,"tags=18%, list=12%, signal=17%",YHR005C/YFL026W/YBR073W/YNR044W/YIL015W/YPR122W/YLR452C/YOR212W/YCL055W/YDR103W/YHR084W/YFL039C/YCR086W/YCR089W/YBR023C/YDR085C/YOR229W/YDL160C-A/YPR036W-A/YLR330W/YGR032W/YOL069W/YGR279C/YOR208W/YHL027W/YPR075C/YMR232W/YDR027C/YMR065W/YCL014W/YDR155C/YNL053W/YER075C/YPL130W/YJL092W/YGL036W/YHR164C/YML085C/YDL100C/YLR212C/YLR229C/YNL272C/YKR031C/YPL138C/YGL162W/YPL179W/YJR117W/YJR090C/YOL048C/YGR098C/YGL163C/YHR152W/YOR073W/YFR022W/YNL084C/YLL040C/YPL192C/YEL072W/YLR189C/YGL190C/YDR264C/YJL013C/YMR305C/YML052W/YLR274W/YBR200W,8. Mixed origin,Upregulated
GO:0042274,ribosomal small subunit biogenesis,140,-0.7111124651568841,-2.4475194406512526,6.970488292504026e-16,8.739919935985817e-14,6.468161605837746e-14,896,"tags=53%, list=17%, signal=45%",YGL171W/YDL153C/YOR294W/YOR004W/YOR369C/YOR205C/YDR447C/YDR324C/YPL217C/YPR137W/YAL035W/YMR143W/YOR287C/YIL069C/YLR129W/YMR290C/YOR119C/YNL147W/YDL213C/YCL059C/YMR093W/YJL069C/YNR054C/YJL136C/YLR051C/YIL019W/YLR068W/YER082C/YOL040C/YCL031C/YGR103W/YNL132W/YPL090C/YNL137C/YOR145C/YMR229C/YOR310C/YKL156W/YGR081C/YKL143W/YML024W/YJR113C/YMR014W/YJL191W/YGR118W/YKL099C/YBL072C/YLR048W/YGR271C-A/YJR123W/YER074W/YDR450W/YHR021C/YDR449C/YGR159C/YBR048W/YER102W/YDR025W/YFR001W/YOR096W/YML063W/YPR132W/YLR167W/YNL302C/YDL083C/YBR247C/YLR441C/YNL096C/YER127W/YGR214W/YEL026W/YML026C/YDR064W/YBR189W,8. Mixed origin,Downregulated
GO:0022618,protein-RNA complex assembly,167,-0.6559326826037816,-2.2909228331058387,2.4609165190188966e-14,2.8652099471434295e-12,2.1204588953350796e-12,848,"tags=42%, list=16%, signal=36%",YOR369C/YDR447C/YHR197W/YAL035W/YOL139C/YOR204W/YLR221C/YPL211W/YMR146C/YLR009W/YIL148W/YBR079C/YMR288W/YDL031W/YHL001W/YDL213C/YPL093W/YDR060W/YOR361C/YDL043C/YNR054C/YFL002C/YPR016C/YOL040C/YOL077C/YGL064C/YCL031C/YGR162W/YLR075W/YMR186W/YMR309C/YKL021C/YMR229C/YKL156W/YPL143W/YKR081C/YPR163C/YDL208W/YPL237W/YML024W/YJR113C/YGR085C/YJL191W/YOL127W/YOR159C/YKL009W/YPL131W/YLR325C/YJL138C/YLR048W/YKR094C/YJR123W/YHR021C/YPL146C/YDR429C/YGR159C/YBR048W/YNL244C/YDR025W/YEL054C/YLR167W/YNL302C/YKL006W/YDR418W/YLR340W/YLR448W/YJR007W/YML073C/YGR214W/YOR063W,8. Mixed origin,Downregulated
GO:0071826,protein-RNA complex organization,174,-0.6453054731716154,-2.2674408884564445,1.0175789173950033e-13,1.1057690902359037e-11,8.183476767260871e-12,848,"tags=41%, list=16%, signal=35%",YOR369C/YDR447C/YHR197W/YAL035W/YOL139C/YOR204W/YLR221C/YPL211W/YMR146C/YLR009W/YIL148W/YBR079C/YMR288W/YDL031W/YHL001W/YDL213C/YOR272W/YPL093W/YDR060W/YOR361C/YDL043C/YNR054C/YFL002C/YPR016C/YOL040C/YOL077C/YGL064C/YCL031C/YGR162W/YLR075W/YMR186W/YMR309C/YKL021C/YMR229C/YKL156W/YPL143W/YKR081C/YPR163C/YDL208W/YPL237W/YML024W/YJR113C/YGR085C/YJL191W/YOL127W/YOR159C/YKL009W/YPL131W/YLR325C/YJL138C/YLR048W/YKR094C/YJR123W/YHR021C/YPL146C/YDR429C/YGR159C/YBR048W/YNL244C/YDR025W/YEL054C/YLR167W/YNL302C/YKL006W/YDR418W/YLR340W/YLR448W/YJR007W/YML073C/YGR214W/YOR063W,8. Mixed origin,Downregulated
GO:0030490,maturation of SSU-rRNA,115,-0.7049772747803339,-2.353352114218276,3.214977671397035e-13,3.275258502735729e-11,2.4239239548822383e-11,1102,"tags=65%, list=21%, signal=53%",YGR251W/YHR065C/YKR057W/YPL266W/YLR222C/YDR339C/YNR046W/YLR192C/YOR078W/YHR169W/YLL011W/YIL091C/YGR128C/YGL171W/YDL153C/YOR294W/YOR004W/YOR369C/YOR205C/YDR324C/YPL217C/YPR137W/YAL035W/YMR143W/YOR287C/YIL069C/YLR129W/YMR290C/YOR119C/YNL147W/YCL059C/YMR093W/YJL069C/YNR054C/YJL136C/YLR051C/YIL019W/YLR068W/YER082C/YGR103W/YNL132W/YPL090C/YOR145C/YMR229C/YOR310C/YKL156W/YGR081C/YMR014W/YJL191W/YGR118W/YKL099C/YBL072C/YLR048W/YGR271C-A/YJR123W/YER074W/YDR450W/YHR021C/YDR449C/YBR048W/YER102W/YDR025W/YFR001W/YML063W/YPR132W/YLR167W/YDL083C/YBR247C/YLR441C/YER127W/YGR214W/YEL026W/YML026C/YDR064W/YBR189W,8. Mixed origin,Downregulated
GO:0009060,aerobic respiration,84,-0.7508579632297433,-2.4352663617000303,2.156114556630656e-12,2.0673333690046877e-10,1.5299735491633016e-10,448,"tags=36%, list=8%, signal=33%",YLL041C/YPL132W/YDL067C/YGL107C/YNR001C/YML120C/YKL141W/YGL191W/YKL085W/YIL070C/YDR298C/YPL271W/YLR395C/YGR183C/YMR256C/YGL187C/YHR001W-A/YJL166W/YLR038C/YHR051W/YDR529C/YNL052W/YBL030C/YBL045C/YPR191W/YJR048W/YJR121W/YOR065W/YFR033C/YEL024W,8. Mixed origin,Downregulated
GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",101,-0.7191668466973873,-2.41217054712623,2.343541843644354e-12,2.122207336189054e-10,1.5705841829335847e-10,1102,"tags=66%, list=21%, signal=54%",YGR251W/YHR065C/YKR057W/YPL266W/YLR222C/YDR339C/YLR192C/YOR078W/YHR169W/YLL011W/YIL091C/YGR128C/YGL171W/YDL153C/YOR294W/YOR004W/YDR324C/YPL217C/YPR137W/YAL035W/YMR143W/YOR287C/YIL069C/YLR129W/YMR290C/YOR119C/YCL059C/YMR093W/YJL069C/YNR054C/YJL136C/YLR051C/YIL019W/YLR068W/YER082C/YGR103W/YPL090C/YOR145C/YMR229C/YOR310C/YKL156W/YGR081C/YJL191W/YGR118W/YKL099C/YBL072C/YLR048W/YGR271C-A/YER074W/YDR450W/YHR021C/YDR449C/YBR048W/YER102W/YDR025W/YFR001W/YML063W/YPR132W/YDL083C/YBR247C/YLR441C/YER127W/YGR214W/YEL026W/YML026C/YDR064W/YBR189W,8. Mixed origin,Downregulated
GO:0045333,cellular respiration,98,-0.7110024972353272,-2.363811065609784,5.181243231392534e-12,4.444961298510437e-10,3.2895871153328784e-10,448,"tags=34%, list=8%, signal=31%",YLL041C/YPL132W/YJR104C/YDL067C/YGL107C/YNR001C/YML120C/YER156C/YKL141W/YGL191W/YKL085W/YIL070C/YDR298C/YPL271W/YLR395C/YGR183C/YMR256C/YGL187C/YHR001W-A/YJL166W/YLR038C/YHR051W/YJR120W/YDR529C/YNL052W/YBL030C/YBL045C/YPR191W/YJR048W/YJR121W/YOR065W/YFR033C/YEL024W,8. Mixed origin,Downregulated
GO:0042221,response to chemical,431,0.613999143217972,1.8644479199935169,2.121037965690776e-11,1.7286459420379825e-9,1.279320794042963e-9,777,"tags=25%, list=15%, signal=23%",YHR005C/YFL026W/YNR044W/YKL209C/YIL015W/YLR452C/YOR212W/YDR103W/YPL049C/YDR410C/YHR084W/YKL126W/YCR089W/YOR153W/YGR014W/YFR029W/YLR256W/YOR208W/YHL027W/YPR075C/YNL298W/YDR411C/YOR052C/YMR214W/YGL248W/YMR276W/YNL155W/YHR183W/YCL043C/YAL053W/YLL021W/YPL096W/YNL264C/YOR380W/YOR270C/YCL035C/YHR048W/YNL053W/YDR368W/YER075C/YLL029W/YNL159C/YDL126C/YOL016C/YAL023C/YDL100C/YLR229C/YDL073W/YML121W/YOR259C/YNL229C/YLR104W/YDL138W/YPL179W/YGR097W/YEL047C/YNL008C/YJR117W/YJR090C/YML013W/YDR135C/YDR171W/YOL082W/YLR378C/YBR014C/YJL144W/YGL060W/YCL033C/YDL095W/YNL036W/YPL189W/YPL203W/YNL079C/YFR022W/YDL020C/YJL101C/YFL037W/YFR010W/YGL190C/YDR264C/YLR027C/YOL013C/YNL190W/YCL026C-A/YGL141W/YKR071C/YBR170C/YDR420W/YJL055W/YBL101C/YDR183W/YOR162C/YAL028W/YGL133W/YCR093W/YFL044C/YOR127W/YOR324C/YBR126C/YMR038C/YHR205W/YDL124W/YDR541C/YGR029W/YGR184C/YNL241C,8. Mixed origin,Upregulated
GO:0006119,oxidative phosphorylation,31,-0.8942003526531643,-2.4141216965944636,3.379235917638459e-11,2.6229307360717562e-9,1.941155068478032e-9,379,"tags=71%, list=7%, signal=66%",YDL067C/YML120C/YKL141W/YGL191W/YDR298C/YPL271W/YLR395C/YGR183C/YMR256C/YGL187C/YHR001W-A/YJL166W/YLR038C/YHR051W/YDR529C/YNL052W/YPR191W/YJR048W/YJR121W/YOR065W/YFR033C/YEL024W,8. Mixed origin,Downregulated
GO:0000747,conjugation with cellular fusion,99,0.8113250253336836,2.1836147109635515,1.209064601334157e-10,8.958069546248527e-9,6.629607814014087e-9,441,"tags=28%, list=8%, signal=26%",YHR005C/YFL026W/YNR044W/YIL015W/YPR122W/YLR452C/YOR212W/YCL055W/YDR103W/YHR084W/YCR089W/YDR085C/YLR330W/YGR279C/YOR208W/YPR075C/YMR232W/YMR065W/YCL014W/YNL053W/YER075C/YDL100C/YLR229C/YKR031C/YGL162W/YPL179W/YJR117W/YJR090C,8. Mixed origin,Upregulated
GO:0033108,mitochondrial respiratory chain complex assembly,59,-0.7632162136518824,-2.324305046211674,1.1721571917195051e-9,8.30702705435997e-8,6.147790122245094e-8,768,"tags=54%, list=14%, signal=47%",YJR034W/YML129C/YMR098C/YLR203C/YKL053C-A/YOL071W/YBL059C-A/YMR257C/YJL062W-A/YLL009C/YJL180C/YER154W/YDR079W/YPL215W/YIL098C/YDR493W/YDR322W/YML030W/YNL315C/YGL191W/YNL005C/YKL137W/YGR174C/YNR018W/YDR375C/YNR020C/YML081C-A/YBR120C/YLR295C/YGR183C/YLR038C/YDR529C,8. Mixed origin,Downregulated
GO:0019646,aerobic electron transport chain,26,-0.8881312917388101,-2.3516894836179967,1.736703245137072e-9,1.0382256037023991e-7,7.683606986392959e-8,379,"tags=69%, list=7%, signal=65%",YDL067C/YML120C/YKL141W/YGL191W/YLR395C/YGR183C/YMR256C/YGL187C/YHR001W-A/YJL166W/YHR051W/YDR529C/YNL052W/YPR191W/YJR048W/YOR065W/YFR033C/YEL024W,8. Mixed origin,Downregulated
GO:0042773,ATP synthesis coupled electron transport,27,-0.8853308769365018,-2.3479645830086113,1.847149847077888e-9,1.0382256037023991e-7,7.683606986392959e-8,379,"tags=67%, list=7%, signal=62%",YDL067C/YML120C/YKL141W/YGL191W/YLR395C/YGR183C/YMR256C/YGL187C/YHR001W-A/YJL166W/YHR051W/YDR529C/YNL052W/YPR191W/YJR048W/YOR065W/YFR033C/YEL024W,8. Mixed origin,Downregulated
GO:0042775,mitochondrial ATP synthesis coupled electron transport,27,-0.8853308769365018,-2.3479645830086113,1.847149847077888e-9,1.0382256037023991e-7,7.683606986392959e-8,379,"tags=67%, list=7%, signal=62%",YDL067C/YML120C/YKL141W/YGL191W/YLR395C/YGR183C/YMR256C/YGL187C/YHR001W-A/YJL166W/YHR051W/YDR529C/YNL052W/YPR191W/YJR048W/YOR065W/YFR033C/YEL024W,8. Mixed origin,Downregulated
GO:0000460,maturation of 5.8S rRNA,90,-0.6897201721969946,-2.2659587698274675,1.8164226200396152e-9,1.0382256037023991e-7,7.683606986392959e-8,1235,"tags=67%, list=23%, signal=52%",YKL014C/YJR002W/YHR069C/YOL010W/YLR186W/YNL308C/YJL010C/YGR251W/YKR057W/YLR222C/YDR339C/YGR195W/YOR078W/YBR142W/YHR169W/YNL002C/YGL171W/YDL153C/YOR294W/YMR049C/YOR004W/YPR137W/YNR024W/YDL111C/YJL050W/YLR129W/YDL031W/YHR081W/YOR272W/YCL059C/YAL025C/YLR185W/YJL069C/YLR293C/YNR054C/YJL136C/YER126C/YLR051C/YER082C/YPR016C/YOL077C/YGR103W/YKL021C/YGR095C/YOR145C/YMR229C/YOR310C/YKR081C/YKL099C/YJL177W/YDR280W/YLR048W/YDR450W/YDR500C/YDR449C/YFR001W/YBR247C/YKL180W/YGR214W/YML026C,8. Mixed origin,Downregulated
GO:0000466,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",90,-0.6897201721969946,-2.2659587698274675,1.8164226200396152e-9,1.0382256037023991e-7,7.683606986392959e-8,1235,"tags=67%, list=23%, signal=52%",YKL014C/YJR002W/YHR069C/YOL010W/YLR186W/YNL308C/YJL010C/YGR251W/YKR057W/YLR222C/YDR339C/YGR195W/YOR078W/YBR142W/YHR169W/YNL002C/YGL171W/YDL153C/YOR294W/YMR049C/YOR004W/YPR137W/YNR024W/YDL111C/YJL050W/YLR129W/YDL031W/YHR081W/YOR272W/YCL059C/YAL025C/YLR185W/YJL069C/YLR293C/YNR054C/YJL136C/YER126C/YLR051C/YER082C/YPR016C/YOL077C/YGR103W/YKL021C/YGR095C/YOR145C/YMR229C/YOR310C/YKR081C/YKL099C/YJL177W/YDR280W/YLR048W/YDR450W/YDR500C/YDR449C/YFR001W/YBR247C/YKL180W/YGR214W/YML026C,8. Mixed origin,Downregulated
GO:0019236,response to pheromone,76,0.8347837899717797,2.181283277882515,1.5798698470284943e-9,1.0382256037023991e-7,7.683606986392959e-8,38,"tags=16%, list=1%, signal=16%",YHR005C/YFL026W/YNR044W/YKL209C/YIL015W/YLR452C/YOR212W/YDR103W/YPL049C/YDR410C/YHR084W/YCR089W,8. Mixed origin,Upregulated
GO:0022904,respiratory electron transport chain,30,-0.854886777491487,-2.3020722282767085,2.7251466689242327e-9,1.4806630234488332e-7,1.0957958184516391e-7,448,"tags=63%, list=8%, signal=58%",YLL041C/YDL067C/YML120C/YKL141W/YGL191W/YLR395C/YGR183C/YMR256C/YGL187C/YHR001W-A/YJL166W/YHR051W/YDR529C/YNL052W/YPR191W/YJR048W/YOR065W/YFR033C/YEL024W,8. Mixed origin,Downregulated
GO:0000470,maturation of LSU-rRNA,64,-0.7400824231384151,-2.2604599034013484,2.8296377955325306e-9,1.4878418086187176e-7,1.1011086294330326e-7,674,"tags=48%, list=13%, signal=43%",YDL031W/YMR290C/YHL001W/YOR272W/YAL025C/YLR185W/YDL191W/YHL025W/YER126C/YFL002C/YPR016C/YOL077C/YGL064C/YHL033C/YGR103W/YKL021C/YMR229C/YPL043W/YKR081C/YJL177W/YGL189C/YER131W/YDR500C/YPL146C/YGL076C/YIL133C/YDL136W/YKL006W/YNL069C/YKL180W/YPL198W,8. Mixed origin,Downregulated
GO:0051168,nuclear export,131,-0.6117913768370989,-2.1038067217177807,3.651657960869503e-9,1.860063273817903e-7,1.3765789549856747e-7,705,"tags=31%, list=13%, signal=27%",YIL148W/YBR245C/YHR170W/YKL205W/YPL220W/YPL093W/YIL149C/YGR090W/YLR293C/YDR101C/YPR016C/YOL040C/YHR167W/YOR145C/YGL238W/YGR081C/YKL143W/YKL009W/YLR048W/YGL189C/YER131W/YKR094C/YJR123W/YDR450W/YPL146C/YFR001W/YNL302C/YGL135W/YOR293W/YMR230W/YBR247C/YNL178W/YNR053C/YPR080W/YBR034C/YGL123W/YGR214W/YML026C/YDL229W/YER036C,8. Mixed origin,Downregulated
GO:0033750,ribosome localization,70,-0.7248658219989085,-2.271278256167246,4.518194073860374e-9,2.1660753942330614e-7,1.6030496621188822e-7,705,"tags=46%, list=13%, signal=40%",YIL148W/YHR170W/YPL220W/YPL093W/YLR293C/YDR101C/YPR016C/YOL040C/YOR145C/YGR081C/YKL143W/YKL009W/YBR230C/YLR048W/YGL189C/YER131W/YKR094C/YJR123W/YDR450W/YPL146C/YFR001W/YNL302C/YGL135W/YOR293W/YMR230W/YNL178W/YNR053C/YGL123W/YGR214W/YML026C/YDL229W/YER036C,8. Mixed origin,Downregulated
GO:1902600,proton transmembrane transport,80,-0.6896725904031179,-2.208823786894337,4.485226948073053e-9,2.1660753942330614e-7,1.6030496621188822e-7,152,"tags=39%, list=3%, signal=38%",YML123C/YML081C-A/YLR295C/YDR298C/YPR020W/YPR125W/YPL271W/YLR395C/YPL078C/YGR183C/YMR256C/YBL099W/YDL004W/YBR039W/YGL187C/YHR001W-A/YDR322C-A/YKL016C/YJL166W/YLR038C/YHR051W/YDR529C/YNL052W/YOL077W-A/YBL045C/YPR191W/YJR121W/YOR065W/YFR033C/YDR377W/YEL024W,8. Mixed origin,Downregulated
GO:0000054,ribosomal subunit export from nucleus,69,-0.7216984431494425,-2.2486321765051525,9.49972378720921e-9,4.388341723835167e-7,3.2476846080175024e-7,705,"tags=45%, list=13%, signal=39%",YIL148W/YHR170W/YPL220W/YPL093W/YLR293C/YDR101C/YPR016C/YOL040C/YOR145C/YGR081C/YKL143W/YKL009W/YLR048W/YGL189C/YER131W/YKR094C/YJR123W/YDR450W/YPL146C/YFR001W/YNL302C/YGL135W/YOR293W/YMR230W/YNL178W/YNR053C/YGL123W/YGR214W/YML026C/YDL229W/YER036C,8. Mixed origin,Downregulated
GO:0015980,energy derivation by oxidation of organic compounds,151,-0.5808684308971872,-2.024352141897366,9.736784357453284e-9,4.388341723835167e-7,3.2476846080175024e-7,381,"tags=23%, list=7%, signal=22%",YLL041C/YPL132W/YJR104C/YDL067C/YGL107C/YNR001C/YML120C/YER156C/YKL141W/YGL191W/YKL085W/YIL070C/YDR298C/YMR145C/YPL271W/YLR395C/YGR183C/YMR256C/YGL187C/YHR001W-A/YJL166W/YLR038C/YHR051W/YJR120W/YDR529C/YNL052W/YBL030C/YBL045C/YPR191W/YJR048W/YJR121W/YOR065W/YFR033C/YEL024W,8. Mixed origin,Downregulated
