ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,direction,clade
GO:0009199,ribonucleoside triphosphate metabolic process,5/47,52/4986,0.09615384615384616,10.200490998363339,6.505416415176922,1.1170850298296403e-4,0.002063321760979453,0.0016738983109521547,YDR298C/YDR322C-A/YPL078C/YKL067W/YKL016C,5,Upregulated,18. Far East Asia
GO:0009260,ribonucleotide biosynthetic process,5/47,53/4986,0.09433962264150944,10.008028904054596,6.430935374503283,1.224797291016541e-4,0.00213659082988441,0.0017333388562924146,YDR298C/YDR322C-A/YPL078C/YKL067W/YKL016C,5,Upregulated,18. Far East Asia
GO:0006812,monoatomic cation transport,8/47,168/4986,0.047619047619047616,5.051671732522796,5.210957027056872,1.4389414327926295e-4,0.0023722084142103537,0.0019244868797817824,YDR298C/YDR322C-A/YLL009C/YLR038C/YPL078C/YBL030C/YKL016C/YHR001W-A,8,Upregulated,18. Far East Asia
GO:0006163,purine nucleotide metabolic process,7/47,126/4986,0.05555555555555555,5.8936170212765955,5.4269911482610125,1.510960773382391e-4,0.0023722084142103537,0.0019244868797817824,YDL066W/YDR298C/YDR322C-A/YPL078C/YMR145C/YKL067W/YKL016C,7,Upregulated,18. Far East Asia
GO:0072521,purine-containing compound metabolic process,8/47,172/4986,0.046511627906976744,4.93419099455715,5.121870782474228,1.695234928858204e-4,0.002534779846007029,0.002056375201923235,YDL066W/YDR298C/YDR322C-A/YOR317W/YPL078C/YMR145C/YKL067W/YKL016C,8,Upregulated,18. Far East Asia
GO:0009141,nucleoside triphosphate metabolic process,5/47,59/4986,0.0847457627118644,8.990263252794806,6.022236545334091,2.0484140684989686e-4,0.0027965305109072876,0.0022687240484061807,YDR298C/YDR322C-A/YPL078C/YKL067W/YKL016C,5,Upregulated,18. Far East Asia
GO:0046390,ribose phosphate biosynthetic process,5/47,59/4986,0.0847457627118644,8.990263252794806,6.022236545334091,2.0484140684989686e-4,0.0027965305109072876,0.0022687240484061807,YDR298C/YDR322C-A/YPL078C/YKL067W/YKL016C,5,Upregulated,18. Far East Asia
GO:0006164,purine nucleotide biosynthetic process,5/47,62/4986,0.08064516129032258,8.555250514756349,5.839123877623463,2.5923811718191566e-4,0.0033912215518972573,0.00275117537901152,YDR298C/YDR322C-A/YPL078C/YKL067W/YKL016C,5,Upregulated,18. Far East Asia
GO:0006811,monoatomic ion transport,8/47,184/4986,0.043478260869565216,4.612395929694727,4.87029396078914,2.700017159153867e-4,0.0033912215518972573,0.00275117537901152,YDR298C/YDR322C-A/YLL009C/YLR038C/YPL078C/YBL030C/YKL016C/YHR001W-A,8,Upregulated,18. Far East Asia
GO:0009150,purine ribonucleotide metabolic process,5/47,69/4986,0.07246376811594203,7.687326549491213,5.456183516711709,4.2860237131394e-4,0.005176197868945275,0.004199262099513096,YDR298C/YDR322C-A/YPL078C/YKL067W/YKL016C,5,Upregulated,18. Far East Asia
GO:0098660,inorganic ion transmembrane transport,7/47,152/4986,0.046052631578947366,4.8854983202687565,4.745447725497831,4.8099426756719404e-4,0.005593785185781442,0.004538035584844482,YDR298C/YDR322C-A/YLR038C/YPL078C/YJR077C/YKL016C/YHR001W-A,7,Upregulated,18. Far East Asia
GO:0046034,ATP metabolic process,4/47,44/4986,0.09090909090909091,9.644100580270793,5.617677149617641,7.140354328849209e-4,0.008007397354495183,0.00649611183301319,YDR298C/YDR322C-A/YPL078C/YKL016C,4,Upregulated,18. Far East Asia
GO:0009117,nucleotide metabolic process,7/47,169/4986,0.04142011834319527,4.394057660833439,4.378609777665845,9.081583562670151e-4,0.009833162891994577,0.007977289372653998,YDL066W/YDR298C/YDR322C-A/YPL078C/YMR145C/YKL067W/YKL016C,7,Upregulated,18. Far East Asia
GO:0006753,nucleoside phosphate metabolic process,8/47,223/4986,0.03587443946188341,3.8057437267436316,4.181404078859186,9.793107193591852e-4,0.010164591158724734,0.008246165137148462,YDL066W/YDR298C/YDR322C-A/YOR317W/YPL078C/YMR145C/YKL067W/YKL016C,8,Upregulated,18. Far East Asia
GO:0009259,ribonucleotide metabolic process,5/47,83/4986,0.060240963855421686,6.390669059215585,4.830730033027139,0.0010035105921033973,0.010164591158724734,0.008246165137148462,YDR298C/YDR322C-A/YPL078C/YKL067W/YKL016C,5,Upregulated,18. Far East Asia
GO:0072522,purine-containing compound biosynthetic process,5/47,84/4986,0.05952380952380952,6.314589665653496,4.791645999692605,0.001059553731221086,0.010396870987606907,0.008434605360378383,YDR298C/YDR322C-A/YPL078C/YKL067W/YKL016C,5,Upregulated,18. Far East Asia
