"gene","correlation","cor_category","mean_expr_bulk","mean_expr_sc","log_mean_expr"
"YOR084W",0.276772823467767,"low (<0.4)",34.9580534593069,9.28939974680444,5.16824301950462
"YOR085W",0.252749458194898,"low (<0.4)",111.008755993544,46.6786561085065,6.80746770540319
"YOR140W",0.400627098750401,"moderate (0.4-0.7)",29.0094906067251,20.3854056982161,4.90734692514017
"YOR161C",0.0405964921115433,"low (<0.4)",51.0880824867618,15.9022893210512,5.70288142316895
"YOR163W",0.316457720617912,"low (<0.4)",134.205067981735,53.424170816704,7.07900541990874
"YOR164C",-0.00918358758861937,"low (<0.4)",89.0621007840007,24.5272567172264,6.49284822519105
"YOR341W",0.232740578951588,"low (<0.4)",91.188767099375,41.4641993072827,6.52651906856487
"YOR342C",0.127041507291358,"low (<0.4)",76.4441872134289,25.2650084674289,6.27508505251974
"YOR344C",0.18888762934316,"low (<0.4)",124.716154880268,73.5316106185778,6.97402624182515
"YOR378W",0.145184055899369,"low (<0.4)",13.3991035889023,1.56889810761983,3.84790709488136
"YOR380W",0.164957425984155,"low (<0.4)",18.7974613008404,4.86065960391331,4.30724353511599
"YPL030W",0.0120035571307525,"low (<0.4)",38.8324706566497,12.9301768294294,5.31587306225079
"YPL031C",0.339636896595965,"low (<0.4)",103.530389001874,40.289132516756,6.70777861235664
"YPL032C",0.156741654630105,"low (<0.4)",64.5713456197358,38.3949809219804,6.03499359626143
"YPR106W",0.438087535679201,"moderate (0.4-0.7)",28.3483779782542,8.27175543758408,4.87520886577317
"YPR108W",0.247612742260383,"low (<0.4)",206.313938893577,64.0711425392557,7.69567331006471
"YPR143W",-0.0390044636593305,"low (<0.4)",76.5864062066815,39.0647694638948,6.27773199709133
"YPR144C",0.215212556982161,"low (<0.4)",53.3419258089721,21.8850635138204,5.76399378863684
"YPR145C-A",0.464539601128154,"moderate (0.4-0.7)",349.122673968687,3.10202942238492,8.45171668359757
"YPR145W",0.276383069445407,"low (<0.4)",453.715478847114,74.9937782298091,8.8288203050863
"YPR147C",0.162856485657816,"low (<0.4)",54.5939965421747,13.8781706869423,5.7968571931875
"YPR148C",0.217033500368213,"low (<0.4)",204.522994358823,67.8697718109848,7.68315600456534
"YPR149W",0.254876371618339,"low (<0.4)",1265.68505788402,240.127875469853,10.3068421493857
"YPR151C",-0.0201698953650519,"low (<0.4)",33.0553655743644,21.7022388067892,5.08981021405538
"YPR153W",-0.0749743339527984,"low (<0.4)",15.2502726238331,0.317731920982154,4.02239201670555
"YPR154W",0.322279999102449,"low (<0.4)",347.219455917369,90.281413036669,8.44385300210132
"YPR155C",0.390416709071766,"low (<0.4)",24.4098832596232,6.43452549356958,4.66731784213421
"YAL060W",0.234550634273867,"low (<0.4)",348.933072254482,53.5965587751697,8.45093521023351
"YAL059W",0.081099493223835,"low (<0.4)",26.5582853950101,23.0649989124348,4.78441422498085
"YAL058W",0.182905280798096,"low (<0.4)",15.1584773546846,8.60810318224662,4.01421935137171
"YAL056W",0.0944707255247179,"low (<0.4)",38.4439391061493,8.35569177558085,5.30173172989761
"YAL055W",0.322800389788089,"low (<0.4)",46.6541208441793,7.89460932118763,5.5745290700804
"YAL054C",0.128152296593227,"low (<0.4)",18.1183764682706,4.57147679833084,4.25688810980517
"YAL053W",0.244056140622824,"low (<0.4)",87.0136041832401,40.0582652151918,6.45965463194159
"YAL051W",0.104160259365897,"low (<0.4)",25.6199319432529,8.97343805067124,4.73443497773533
"YAL049C",0.723291146733565,"high (>=0.7)",213.327693067342,68.7498357171943,7.74367446101965
"YAL046C",0.317944823765456,"low (<0.4)",100.765367520687,43.4348292938861,6.66910286113911
"YAL044W-A",0.0761173852160795,"low (<0.4)",29.2794616892644,68.0725453701372,6.1100404838071
"YAL044C",0.168417661909931,"low (<0.4)",292.297785685881,53.7444331902404,8.19622236897714
"YAL043C",0.0926070847118202,"low (<0.4)",47.3124998702391,20.8102505992442,5.59432460004996
"YAL042W",0.106601851419727,"low (<0.4)",126.747110640875,48.5951718071091,6.99714685071279
"YAL041W",0.196868535801096,"low (<0.4)",48.2265890503513,18.6632333221997,5.62136587243236
"YAL040C",0.294663029579206,"low (<0.4)",147.769359509593,38.1613465445607,7.21693360979957
"YAL038W",0.374054835737458,"low (<0.4)",1129.63661322958,1251.20217592974,10.2902517979417
"YAL034C",0.242741845946477,"low (<0.4)",110.044609602408,34.164294800093,6.79499555214523
"YAL033W",0.172429015021572,"low (<0.4)",41.3289971471354,18.6261970208667,5.40357440381317
"YAL032C",0.157313685337703,"low (<0.4)",36.4628687037686,16.285873494391,5.22738947247789
"YAL031C",0.142053505238243,"low (<0.4)",24.5335795823861,9.245925281748,4.67432389991595
"YAL030W",0.192043395698103,"low (<0.4)",196.008046439644,104.140450464,7.62211074494624
"YAL029C",-0.111901641802652,"low (<0.4)",40.5115954468548,22.4689737502883,5.3754424760949
"YAL028W",0.133031200422802,"low (<0.4)",20.7374050888004,4.69900259539574,4.44210782324885
"YAL027W",0.0699333008876922,"low (<0.4)",18.6781710820794,7.68138069439587,4.29852423561397
"YAL026C",0.184814276114156,"low (<0.4)",30.1389695899721,15.9899701397945,4.96064930031803
"YAL025C",0.119306494277481,"low (<0.4)",147.107159710689,46.0481232341091,7.21049757401685
"YAL024C",-0.0705113013385279,"low (<0.4)",11.8136418948142,7.79625273955616,3.67960867180427
"YAL023C",0.322904291405164,"low (<0.4)",170.294664496527,82.7449041357108,7.42033640468594
"YAL022C",0.120316672117159,"low (<0.4)",28.7345767051144,7.95707459051551,4.89406963285878
"YAL021C",-0.140612166620624,"low (<0.4)",41.8300742848725,24.3159478928804,5.42055227434196
"YAL019W",-0.0378017591172392,"low (<0.4)",41.2998862815648,16.0707492641749,5.4025818797162
"YAL017W",0.180435774694738,"low (<0.4)",39.9236051400578,10.0104001586661,5.35486133890955
"YAL016W",0.0786138885456902,"low (<0.4)",148.653395456539,41.9049826301581,7.22548120200692
"YAL015C",0.151112788062852,"low (<0.4)",36.82266254648,10.1064952838288,5.24117902103586
"YAL014C",0.544297993043958,"moderate (0.4-0.7)",64.6557398110166,28.3860402455639,6.03684923601182
"YAL013W",0.0326519882292767,"low (<0.4)",61.830747454318,13.188604721521,5.97339883782708
"YAL012W",0.369440329323521,"low (<0.4)",408.445484836651,256.839492562765,8.67752756840197
"YAL011W",0.231312387968903,"low (<0.4)",37.9262942752404,19.9896415986294,5.28267310370813
"YAL010C",0.184815684441095,"low (<0.4)",31.5448394824952,6.8331614302247,5.024356893478
"YAL009W",-0.138439146524005,"low (<0.4)",39.7485406975625,12.0624216032657,5.34867648880561
"YAL007C",0.346128434824843,"low (<0.4)",236.194883081102,154.127168896188,7.88992907725921
"YAL005C",0.311910375034306,"low (<0.4)",1083.05974927421,225.347587320959,10.0822285594406
"YAL003W",0.324974059623443,"low (<0.4)",1461.1865191769,1632.14873007594,10.673440467094
"YAL002W",0.183303709089048,"low (<0.4)",19.1294315440104,10.3414694960131,4.33123452595352
"YAL001C",0.153652232843639,"low (<0.4)",24.7666530632052,15.0842658866262,4.68743324664809
"YAR002W",0.212018724422642,"low (<0.4)",48.9118301433002,20.3970935531946,5.64130989975372
"YAR002C-A",0.436641565161288,"moderate (0.4-0.7)",228.461164134472,130.653536329741,7.84210619068317
"YAR003W",0.524166193375302,"moderate (0.4-0.7)",39.6462940584414,13.7759895814434,5.3450519149063
"YAR007C",0.0475332185251109,"low (<0.4)",75.334845818269,19.7621691945324,6.25426987295961
"YAR008W",0.168448009966484,"low (<0.4)",40.891263571368,10.9015345599379,5.38857749593719
"YAR014C",0.239662856199777,"low (<0.4)",61.7758738987921,14.798469181133,5.97213830218626
"YAR015W",0.0811117539533667,"low (<0.4)",246.398838671402,18.0829842537153,7.95069491787017
"YAR018C",0.110251665724726,"low (<0.4)",46.3939435818597,4.97928696509349,5.56663080543126
"YAR019C",0.239667309760058,"low (<0.4)",16.224427817514,8.72206556382502,4.10638415337305
"YAR023C",0.262754133452912,"low (<0.4)",25.1699710841085,4.00795484892053,4.70984042520238
"YBL108C-A",-0.0941208824559554,"low (<0.4)",22.4127452272147,0.391444413378883,4.54922220035339
"YBL107C",0.561516895977162,"moderate (0.4-0.7)",94.9875113200347,39.7593345043791,6.58477480771389
"YBL106C",0.206749859162747,"low (<0.4)",25.6825249353292,6.73824093261541,4.73782328837088
"YBL105C",0.256806894836291,"low (<0.4)",48.615070300053,23.3893672267931,5.63270649261311
"YBL104C",0.118929949330354,"low (<0.4)",20.9536380913659,12.1898172146612,4.45638813357519
"YBL103C",0.066842527219258,"low (<0.4)",42.1877362464306,4.95075493499788,5.43254979226951
"YBL102W",0.410086971153374,"moderate (0.4-0.7)",112.843367980262,29.1976450542845,6.83090643855557
"YBL101C",0.0169226617546763,"low (<0.4)",32.3075176238995,12.8485436170646,5.05777593028233
"YBL099W",0.675073968209955,"moderate (0.4-0.7)",545.991490012009,389.701702972177,9.09537457779625
"YBL098W",0.237543356368835,"low (<0.4)",77.303389575057,4.07429533114357,6.29100285473168
"YBL097W",0.0792955476738512,"low (<0.4)",14.3274104051515,5.28308297615178,3.93804206642875
"YBL095W",0.145267396440659,"low (<0.4)",21.6707605195609,14.5770659187552,4.50276088382205
"YBL093C",0.613081276842601,"moderate (0.4-0.7)",196.984303359655,95.2332437163276,7.62924224450965
"YBL092W",0.175906259928999,"low (<0.4)",1885.86365045025,2550.05535618224,11.3168784894524
"YBL091C-A",0.0834566606585284,"low (<0.4)",57.0965671310834,24.5604491160059,5.860381013607
"YBL091C",0.0934516627573621,"low (<0.4)",187.598037020311,61.3880660647199,7.55917084990332
"YBL090W",0.11989963274699,"low (<0.4)",119.692607812871,25.0606800726278,6.91519350631255
"YBL089W",0.208532830394992,"low (<0.4)",25.7881551865632,10.2457268725191,4.74352332575638
"YBL088C",0.0959827592624251,"low (<0.4)",10.6964950590796,22.1123138729813,4.53058979631854
"YBL087C",0.274271418413987,"low (<0.4)",466.674520032189,453.605795348323,8.86936101937707
"YBL086C",-0.0381697267291281,"low (<0.4)",31.1095430941013,3.17535462864178,5.00493023112625
"YBL085W",-0.0962109384077115,"low (<0.4)",38.7700780546893,14.6612606171184,5.31361148853671
"YBL084C",0.070013321159016,"low (<0.4)",23.4659521605267,7.95583077078209,4.6127035252381
"YBL082C",0.402887928146846,"moderate (0.4-0.7)",23.3218449680023,18.8873181775176,4.60418076549577
"YBL081W",-0.0334835659965325,"low (<0.4)",36.0811443950629,12.8802846588421,5.21261386386712
"YBL080C",0.12783980345436,"low (<0.4)",19.948268124765,3.4852026792911,4.38875907050204
"YBL079W",0.0169776622125948,"low (<0.4)",42.7990000171665,27.0328513554441,5.4528260266603
"YBL078C",0.183603279381274,"low (<0.4)",317.574704644659,47.3212779443432,8.31548790882724
"YBL076C",-0.0515603657622194,"low (<0.4)",171.92493109996,113.576817214139,7.43400207137116
"YBL075C",0.0909633268001525,"low (<0.4)",103.426608173039,10.3354675215731,6.70634555099536
"YBL074C",0.00944642584505914,"low (<0.4)",12.9878399828626,2.4755582511214,3.80610129208574
"YBL071W-A",0.260091357159874,"low (<0.4)",79.3701283934895,56.640796809853,6.32858748153564
"YBL069W",0.414767770626948,"moderate (0.4-0.7)",17.164840265914,10.954215770234,4.18307677423355
"YBL068W",0.0887179633317441,"low (<0.4)",70.5661336313104,38.5451356183276,6.16120513488003
"YBL067C",-0.0399709428311783,"low (<0.4)",41.937668757951,20.6424857287447,5.42417195905462
"YBL066C",0.0344211455786738,"low (<0.4)",19.6354041865853,2.5502003133401,4.36704979164139
"YBL064C",0.225158374845493,"low (<0.4)",423.904123754553,101.425405950643,8.73099353505307
"YBL063W",0.202910003145927,"low (<0.4)",12.4737632125492,5.1837411256503,3.752080945675
"YBL061C",-0.0551456414949803,"low (<0.4)",41.9601682452477,19.3534015168574,5.42492773825979
"YBL060W",-0.157216942551704,"low (<0.4)",20.318491862173,5.20521806529203,4.41403347576479
"YBL059C-A",0.18778686588126,"low (<0.4)",79.6751466937314,29.4787577818403,6.33405239089213
"YBL058W",-0.145726989598265,"low (<0.4)",184.5527942029,47.9327655793485,7.53568591623358
"YBL057C",0.167425594310308,"low (<0.4)",111.685157906736,38.5721454855866,6.81615369619484
"YBL056W",-0.114181138790413,"low (<0.4)",159.413655940723,68.416236084222,7.32565315276053
"YBL055C",0.0173092595872814,"low (<0.4)",55.8763944132145,10.016598989731,5.82975810543101
"YBL052C",0.148403870237591,"low (<0.4)",16.503704203165,8.51886205312275,4.12958835808975
"YBL051C",0.123263366015887,"low (<0.4)",77.6959393161235,33.4348996998232,6.29821728996406
"YBL050W",0.317851830915735,"low (<0.4)",136.668652205039,60.4522816867798,7.10505627824579
"YBL049W",-0.105861122735844,"low (<0.4)",132.443602709014,3.10434152818908,7.06008633406161
"YBL047C",0.110141675367358,"low (<0.4)",103.068150063298,37.8870080271786,6.70138479081889
"YBL046W",0.00158887637448919,"low (<0.4)",43.9031682367371,5.28507444445353,5.48874533580421
"YBL045C",0.528355806377139,"moderate (0.4-0.7)",356.09272299408,70.2440104429682,8.48015492407024
"YBL043W",-0.159165755516783,"low (<0.4)",34.0012345509934,1.32050746643366,5.12933390406453
"YBL042C",0.311075898306604,"low (<0.4)",29.1928824804534,11.8079107953474,4.91613659078307
"YBL041W",0.302655946083511,"low (<0.4)",296.113566499427,119.298171249227,8.21487067133511
"YBL040C",0.406297777834544,"moderate (0.4-0.7)",200.392158455032,96.519752376325,7.6538637004368
"YBL039W-B",0.287230372833396,"low (<0.4)",143.670693981202,26.6201880352602,7.17662889374523
"YBL039C",0.223071654161713,"low (<0.4)",116.981845786338,64.1701668498634,6.88242107470963
"YBL038W",0.110267842271571,"low (<0.4)",144.182499162665,33.0768734332206,7.18172374577409
"YBL037W",0.102503641455984,"low (<0.4)",26.621734975756,8.3845149708196,4.78773203585578
"YBL036C",0.0895921822313156,"low (<0.4)",163.251612817343,27.9757110818049,7.35976372648463
"YBL035C",0.0081123865285246,"low (<0.4)",29.6708995882751,11.3821876201381,4.93879857686596
"YBL034C",-0.0475337468153134,"low (<0.4)",13.0263850140113,7.08225859348001,3.8100713294783
"YBL033C",0.358709914913596,"low (<0.4)",119.837021552918,43.4555693566648,6.91691871917342
"YBL031W",0.0274780362545661,"low (<0.4)",20.8460074329483,5.74564601307047,4.44929773237037
"YBL030C",0.741195551344726,"high (>=0.7)",870.649135428462,170.925124752937,9.76760371417824
"YBL029C-A",0.15304139417775,"low (<0.4)",151.438978121931,24.1296647160312,7.25208803193167
"YBL029W",0.199898165164088,"low (<0.4)",24.1740641990561,1.72015266899385,4.65386624450079
"YBL028C",0.116384150296569,"low (<0.4)",199.18604091166,32.0893958102427,7.64519756749684
"YBL027W",0.248445998453517,"low (<0.4)",996.969887936193,1544.03598163605,10.5934247214477
"YBL026W",0.179228329882054,"low (<0.4)",177.270277833155,45.5991713387306,7.47792237901298
"YBL025W",0.134739665241854,"low (<0.4)",39.7577751212083,11.0837188382309,5.34900339493853
"YBL024W",0.0491541077446859,"low (<0.4)",84.262292615601,45.0465919302727,6.41383594330075
"YBL023C",-0.0770695832856647,"low (<0.4)",33.3249802466747,13.8779761365616,5.10118698501844
"YBL022C",0.173356485963241,"low (<0.4)",86.454949726645,38.7632578857079,6.45046813419725
"YBL021C",0.192986657569936,"low (<0.4)",51.3487495336335,16.5920653292109,5.71008317047377
"YBL020W",0.184401375500653,"low (<0.4)",38.6184422136201,10.3398558601784,5.30810024985307
"YBL019W",0.184827806444852,"low (<0.4)",22.4702628129439,5.80885526931051,4.55276209170404
"YBL018C",0.110638013375766,"low (<0.4)",65.6807773636599,20.6556581940738,6.05919901823029
"YBL017C",0.335539419862779,"low (<0.4)",55.0210566995,41.6568588585948,5.80789729145134
"YBL016W",0.822455010627568,"high (>=0.7)",10.8504001444358,1.77411479724537,3.56686386933973
"YBL015W",0.24345546805488,"low (<0.4)",158.066951126314,38.0455618525144,7.31349031206254
"YBL014C",-0.121449752453466,"low (<0.4)",22.6914583218619,7.41645223221059,4.56629510093549
"YBL013W",0.197639635885462,"low (<0.4)",8.49936103454396,0.917904211177401,3.24783047520178
"YBL011W",0.127888760094605,"low (<0.4)",65.9955815582568,33.7761549651714,6.0659940460669
"YBL010C",0.311770902411543,"low (<0.4)",33.8219818393884,7.03112541339779,5.12192640897611
"YBL009W",-0.152131367371785,"low (<0.4)",28.6866171139756,8.47433487336452,4.89174079781269
"YBL008W",0.124340854711457,"low (<0.4)",20.7078215402529,9.62926047270069,4.44014304834999
"YBL007C",0.194319724817494,"low (<0.4)",87.1520629297128,42.8576938977903,6.46192242669762
"YBL006C",0.191448854755664,"low (<0.4)",71.4709913099654,45.5153648333581,6.17933172355788
"YBL005W",-0.0429575060629269,"low (<0.4)",14.4414129144813,3.01027483082118,3.94873286248389
"YBL004W",0.164853149330948,"low (<0.4)",29.7557727353664,28.4878532236584,4.94278531883656
"YBL003C",0.278307607920035,"low (<0.4)",701.022297517949,381.422318106979,9.45537304367735
"YBL002W",0.226810089498559,"low (<0.4)",625.221074426381,304.564536991909,9.29052825056499
"YBL001C",0.506087361314921,"moderate (0.4-0.7)",441.828812963183,78.9340197520646,8.79060528489946
"YBR001C",0.0487827309049811,"low (<0.4)",37.1098710048244,8.10208323998319,5.25209281977806
"YBR002C",0.265725221916645,"low (<0.4)",85.0331081073503,35.0038030887935,6.42682005366057
"YBR003W",0.143396943228239,"low (<0.4)",72.9448411517169,19.6590606821929,6.20837759441656
"YBR004C",0.468640720538313,"moderate (0.4-0.7)",48.4314024907879,17.2710026075734,5.62735593476178
"YBR005W",0.671365380856888,"moderate (0.4-0.7)",85.8485998003329,52.8870906193416,6.44043068444019
"YBR006W",0.281004531197395,"low (<0.4)",68.5593837272364,24.3862958999036,6.12017324579526
"YBR009C",0.146106412340419,"low (<0.4)",1429.53528939022,390.39808086184,10.4823393721172
"YBR011C",0.531939480210212,"moderate (0.4-0.7)",1072.62961910041,565.125487672347,10.0682806626726
"YBR014C",0.310946144774357,"low (<0.4)",104.674097774132,28.2804035865603,6.72347798473305
"YBR015C",0.0744556426604021,"low (<0.4)",106.007686559625,41.7039312672696,6.74157062157085
"YBR016W",0.425286174916804,"moderate (0.4-0.7)",276.753413345249,204.718310916867,8.11766083095167
"YBR021W",0.0944361698295897,"low (<0.4)",21.151285057925,4.17814223376164,4.46931849086487
"YBR022W",0.278175045869794,"low (<0.4)",60.0776391983901,18.428883858137,5.93257239437318
"YBR023C",0.072102150209259,"low (<0.4)",56.6808898494802,13.6303077286113,5.85002151625406
"YBR024W",0.375381062300314,"low (<0.4)",67.2928459049821,16.3915399669687,6.09366255015253
"YBR025C",0.176101925608174,"low (<0.4)",523.619714895044,274.07134161968,9.03512821401292
"YBR026C",0.323646508754372,"low (<0.4)",75.8928089372467,11.6278369220002,6.26477677765609
"YBR028C",0.0920362272254724,"low (<0.4)",25.7328135657832,3.35458429246839,4.74053978072083
"YBR029C",0.120572587866335,"low (<0.4)",115.273578414129,33.9191120453484,6.86137949104406
"YBR030W",0.245697280922371,"low (<0.4)",29.7273015946211,9.99130927977431,4.94144917301284
"YBR033W",0.245482929089268,"low (<0.4)",10.6740465984876,3.58588549865933,3.54523282693805
"YBR034C",0.251228724567206,"low (<0.4)",119.097274158508,67.1663534075063,6.90805959641668
"YBR035C",0.504760306554397,"moderate (0.4-0.7)",272.323122025302,92.5990099025871,8.0944637009356
"YBR038W",0.326944325352765,"low (<0.4)",46.1880379369838,15.3807501623865,5.56034928082638
"YBR044C",0.336481988613895,"low (<0.4)",40.9860526515132,9.04403928882191,5.39183825343944
"YBR045C",0.312483404807569,"low (<0.4)",13.5895048317395,7.46557375066911,3.86685901385827
"YBR049C",0.155183190194731,"low (<0.4)",55.833179310535,25.2201888998889,5.82866151848082
"YBR050C",-0.127624880645436,"low (<0.4)",7.94639448398504,2.0524797718568,3.16130637420897
"YBR052C",0.209261923149627,"low (<0.4)",251.721680750895,80.3987194778364,7.98140562679218
"YBR053C",0.388437433323327,"low (<0.4)",145.028395785988,41.265184777633,7.19010512378636
"YBR054W",0.305785325939322,"low (<0.4)",312.056168750591,1.77958047222969,8.29027771948174
"YBR055C",0.214679795597381,"low (<0.4)",24.3586549996542,14.66904742482,4.66440632314121
"YBR056W",0.00849862515868233,"low (<0.4)",170.266342738471,33.8372392196146,7.42009785062331
"YBR056W-A",0.302253164506503,"low (<0.4)",8.24051953062757,141.051310570294,7.15026833171782
"YBR057C",0.054118944384361,"low (<0.4)",54.584434711792,10.1973631777696,5.79660903704511
"YBR058C",-0.252327381204077,"low (<0.4)",45.5703887689534,16.6390399670407,5.54134102069388
"YBR058C-A",0.349155428456488,"low (<0.4)",475.25845339494,73.4540760001546,8.89560088986147
"YBR059C",0.428159587511036,"moderate (0.4-0.7)",72.0030496362156,35.2523557342503,6.18988482741628
"YBR069C",0.505192988343735,"moderate (0.4-0.7)",18.2913756817402,5.26369655352787,4.26988412155369
"YBR070C",0.163865472386748,"low (<0.4)",44.7897743720069,16.1202212521595,5.51695355107181
"YBR071W",0.302043737376679,"low (<0.4)",140.496989720506,21.982209565363,7.1446275505245
"YBR072W",0.13592628806928,"low (<0.4)",2174.29023737737,62.3919935113741,11.0869921895727
"YBR080C",0.231178094505394,"low (<0.4)",86.3433525881783,36.7878158720187,6.44862600349019
"YBR081C",0.216811144222542,"low (<0.4)",30.1642842579166,22.9774688310354,4.96182167401152
"YBR082C",0.394357230734602,"low (<0.4)",1099.76682236583,258.422117709395,10.1042931769572
"YBR083W",0.399156954516983,"low (<0.4)",66.0045164300139,27.6228190298403,6.06618643839179
"YBR084W",0.175791108764779,"low (<0.4)",88.2127167917003,31.8840107365104,6.47917746808974
"YBR084C-A",0.196948309048328,"low (<0.4)",750.93788054155,998.92143873952,9.96567094026889
"YBR085W",0.571473243290893,"moderate (0.4-0.7)",17.7697483952495,2.55786566666043,4.23033740614519
"YBR085C-A",0.279748746525634,"low (<0.4)",2770.9506367927,682.4926069934,11.4366858506912
"YBR086C",0.299650541203436,"low (<0.4)",90.1780205376584,42.7207166131172,6.51061418371822
"YBR087W",0.159433884083648,"low (<0.4)",50.7871220913998,20.6193456014311,5.69452148228392
"YBR088C",0.235124422282589,"low (<0.4)",41.5203870925109,60.5108480596544,5.94276896162751
"YBR089C-A",0.320954122913819,"low (<0.4)",130.971432095503,109.286237055172,7.04408185242881
"YBR091C",0.18675771780843,"low (<0.4)",70.6811952409363,29.8374845162777,6.16352278855792
"YBR094W",0.15225771059855,"low (<0.4)",34.0241861117641,10.8100769332349,5.13027962074218
"YBR095C",-0.0297877227814967,"low (<0.4)",56.5363769587209,14.8478883319999,5.84640247292925
"YBR096W",0.19722470720238,"low (<0.4)",162.360947111355,38.5601923545229,7.35191932538377
"YBR097W",0.242662377498019,"low (<0.4)",13.4077580310305,8.70652709643808,3.84877395231833
"YBR098W",0.135670387659051,"low (<0.4)",15.9913021049962,4.36113880967821,4.08672451059015
"YBR101C",0.165491008502269,"low (<0.4)",303.767133452483,51.7122348188964,8.25156351858447
"YBR102C",-0.0243218189847238,"low (<0.4)",36.1454437090513,11.3832705007429,5.21511335433264
"YBR103W",0.267058823803978,"low (<0.4)",41.4360803062836,16.2791462939833,5.40721949987137
"YBR104W",0.299163277192451,"low (<0.4)",87.4642503887806,25.0682011455323,6.46702265509253
"YBR105C",0.407106085696419,"moderate (0.4-0.7)",54.7812155411977,21.3196098253802,5.801707467693
"YBR106W",0.446741605756398,"moderate (0.4-0.7)",871.210503079572,623.70068880147,9.76853255310135
"YBR107C",0.208184898305029,"low (<0.4)",39.0944584596662,1.19570454077722,5.32533094739751
"YBR108W",0.152990429411071,"low (<0.4)",37.9062040129007,7.98060868118962,5.28192832169217
"YBR109C",0.307162652446922,"low (<0.4)",528.24233644007,332.613011364251,9.04778466357782
"YBR110W",0.164749622913196,"low (<0.4)",63.9038386124636,21.8665059090018,6.02023190105317
"YBR111C",0.108649619670632,"low (<0.4)",254.118121180792,92.4998988569038,7.99502156777882
"YBR111W-A",-0.0643942438112088,"low (<0.4)",83.2974601133189,22.9826782539626,6.39741725823596
"YBR112C",0.0569771219551449,"low (<0.4)",72.2471688180942,9.51462342828193,6.19470109181429
"YBR114W",0.0643571983167344,"low (<0.4)",40.0453040016854,10.4978646373477,5.35914526741361
"YBR115C",0.353795259132835,"low (<0.4)",69.2534011173038,23.9201887794116,6.13449616586209
"YBR117C",0.397102943654471,"low (<0.4)",51.6007936061452,23.0590709488325,5.71701266100215
"YBR119W",0.291282916420642,"low (<0.4)",40.3286926351123,12.8040570360764,5.36907182204835
"YBR120C",0.338794686012337,"low (<0.4)",102.67691056502,20.4824243564709,6.69595082334397
"YBR121C",0.0453809718901637,"low (<0.4)",257.132395842174,241.57303797897,8.01196740206263
"YBR122C",0.374374115979589,"low (<0.4)",166.485638985176,100.063139897367,7.38789358711769
"YBR123C",0.0156124925181327,"low (<0.4)",27.8617607917997,21.643229652594,4.85108741301541
"YBR125C",0.297455478941017,"low (<0.4)",49.7767246348035,11.4701810941063,5.66609543147326
"YBR126C",0.240534581981863,"low (<0.4)",875.632041018419,170.149328309799,9.77582760029779
"YBR126W-A",0.163898510046939,"low (<0.4)",18.4525390545712,128.773470536787,7.01985167452241
"YBR127C",0.238466860449777,"low (<0.4)",396.73772134768,159.958929801216,8.63567358324936
"YBR128C",0.0615324896529797,"low (<0.4)",16.1345327160169,1.98439424492941,4.09883494285898
"YBR129C",0.508162751136825,"moderate (0.4-0.7)",40.4473513502358,11.6918588455977,5.37320800563198
"YBR130C",-0.229849447925348,"low (<0.4)",66.3053806150254,28.3760064346762,6.07264993815271
"YBR131W",0.209898256121172,"low (<0.4)",12.9070973978532,5.59498663955248,3.79774943592538
"YBR132C",0.250654093626161,"low (<0.4)",28.9674673122971,4.02215515612026,4.90532525513563
"YBR133C",-0.105091175626753,"low (<0.4)",35.2643801178953,12.974431494983,5.18048128342025
"YBR135W",0.22249820587449,"low (<0.4)",128.251734576747,50.9449370315885,7.01403983161845
"YBR136W",0.371314126162693,"low (<0.4)",8.85306917324717,9.1389867664424,3.34184157956907
"YBR137W",0.231279649958416,"low (<0.4)",137.407254114872,52.2412694775068,7.11277574836563
"YBR138C",0.187186119918087,"low (<0.4)",27.7413725507768,5.1916381861016,4.84505705455723
"YBR139W",0.253426698116585,"low (<0.4)",134.824640056253,32.0878284269127,7.08560141355741
"YBR140C",0.125409430969259,"low (<0.4)",22.1237324733431,33.6714293399448,5.1156754081845
"YBR141C",-0.0296075371976634,"low (<0.4)",17.5120853004392,4.65575933690277,4.2103955121462
"YBR142W",-0.0815800923341877,"low (<0.4)",50.4238614277494,26.8959463490792,5.6843660413775
"YBR143C",0.181727634055981,"low (<0.4)",289.155654241681,132.803740172593,8.18068323263102
"YBR145W",0.466919879076219,"moderate (0.4-0.7)",141.647793511402,20.3595118307637,7.15631362113335
"YBR146W",0.366932019524085,"low (<0.4)",155.626765724803,42.2429570990993,7.29118696357124
"YBR147W",0.632314288554592,"moderate (0.4-0.7)",46.828494770839,3.64149246378646,5.57979848330928
"YBR148W",0.447555302996933,"moderate (0.4-0.7)",8.998977207256,2.57978268986312,3.32178052953883
"YBR149W",0.302591689005608,"low (<0.4)",532.228381412324,173.351454956393,9.05860976058629
"YBR156C",0.125634264499215,"low (<0.4)",14.1262902473398,6.89706811011021,3.91898630200503
"YBR157C",0.639534955522223,"moderate (0.4-0.7)",8.30213863595105,0.548868191794486,3.21756244146526
"YBR158W",0.309016127677693,"low (<0.4)",30.3440214391555,10.9413307344275,4.9701183844021
"YBR159W",0.107061262451428,"low (<0.4)",129.451687602243,22.8597015837824,7.02737179762989
"YBR160W",0.216544361696939,"low (<0.4)",110.692843071569,37.7081595343023,6.80339293516664
