"gene","var_bulk","var_sc","log_var_bulk","log_var_sc"
"YFL034C-A",4578.92499322234,2396.76102859534,12.1611082557371,11.227472165249
"YFL034W",34.8412116822027,22.3535215649487,5.16354750623254,4.54556821061293
"YFL031W",119667.329863578,260.636621975642,16.8686818690392,8.03142068261681
"YFL030W",3815.85565916173,31.0793536843858,11.8981689142994,5.00357317041696
"YFL029C",75.5859266118971,16.7055445242454,6.2590074025389,4.14612930858785
"YFL028C",615.74254215535,176.048663985821,9.26852455488376,7.46800214692743
"YFL027C",15.0291771484128,11.4348659712942,4.00262846209074,3.63631905249515
"YFL026W",1438.82469899588,422.604467347837,10.4916774565487,8.72657399389861
"YFL025C",21.6299835425088,7.70301327815114,4.50016363030306,3.12151499737257
"YFL024C",388.795219376851,116.868624141776,8.6065725866209,6.88103592319623
"YFL023W",171.68494259442,56.5568712177744,7.43199848114521,5.8469162644276
"YFL020C",285914.523540763,3.22333298960779,18.1252294264355,2.07838200122792
"YFL007W",41.7265014241073,44.0916187000215,5.41705928448462,5.49478739569396
"YFL005W",1027.91954977904,150.739420889444,10.0069144683787,7.24545212660254
"YFL004W",183.844710807456,61.7410688560898,7.53016995225565,5.97133820201349
"YFL003C",1.51023628166738,5.73447049774049,1.32782316750119,2.75156451728155
"YFL002C",185.207862992788,27.8931613549058,7.54077018458974,4.85265616038634
"YFL001W",88.3533247330885,21.5507518189214,6.48144950615413,4.49510362714181
"YFR001W",3646.2371482432,118.024631832702,11.8325882933493,6.89511635612786
"YFR002W",99.4280423393276,76.8985761178519,6.6500183564245,6.28352505287279
"YFR003C",5906.39526393947,299.154073515128,12.5283064306074,8.22955943728375
"YFR004W",1978.29225279027,416.070571700652,10.9507689341984,8.70414770972343
"YFR005C",29.4456746809211,14.6832153548357,4.92816537853224,3.97114946434848
"YFR006W",578.363426406657,79.99951956193,9.17832480395303,6.33984144575281
"YFR007W",109.095223519254,14.0452697514487,6.78260806871727,3.91123806833086
"YFR008W",78.7563699807767,0.935259104429973,6.3175278435163,0.952526736215252
"YFR010W",1113.82862965355,240.356316845743,10.1226062422064,7.91502077567375
"YFR011C",674.790322378476,246.01202302772,9.40043188038217,7.94843745482486
"YFR012W-A",30.1705677183796,0.1012658762882,4.96211252630339,0.139162817762853
"YFR013W",31.8615474014557,35.036173115894,5.03832851114141,5.17137390626451
"YFR014C",933.141721299586,62.774904048559,9.86749763168575,5.9949169181346
"YFR016C",323.718943990675,107.004614160564,8.34304774318272,6.75494913812982
"YFR017C",24282.9269280394,129.835447894252,14.5677141166914,7.03160966006597
"YFR018C",349.147126998225,22.4540014228202,8.45181743980444,4.55176217286842
"YFR019W",19.1291169195692,17.1681072783358,4.33121197635159,4.18333622483972
"YFR020W",2283.2308425498,141.459864221583,11.1574927403423,7.15441171014378
