"gene","name","n_strains_fit","mean_r2","median_r2","sd_r2","mean_amp","sd_amp","cv_amp","amp_range","mean_peak","sd_peak","n_strains_total","n_not_detected","pct_strains_detected","mean_pct_expressed","sd_r2_null_mean","sd_r2_z","sd_r2_p","cv_amp_null_mean","cv_amp_z","cv_amp_p","sd_peak_null_mean","sd_peak_z","sd_peak_p","sd_r2_p_fdr","cv_amp_p_fdr","sd_peak_p_fdr"
"YOR250C","CLP1",74,0.0132431959173088,0.0094872327451318,0.0345521248070461,0.0433112558536473,0.0445234737479717,1.02798851869871,0.155617327233609,4.26923721802882,21.0233197055369,74,0,1,0.159536486063263,0.0384855917384331,-0.496733718511072,0.660678642714571,1.52239940897027,-2.70289812407967,1,20.8401691695494,0.105194384180877,0.431137724550898,0.766515512663992,1,0.587133425456779
"YPL054W","LEE1",33,-0.000449518219101256,-0.000119666494897919,0.0160769173627966,0.00375433338200971,0.00772380496174065,2.05730396739729,0.0342109731717606,80.0010534052817,33.4359407429388,74,41,0.445945945945946,0.00588787973692452,0.0190312034346254,-0.346769138303732,0.568862275449102,1.79897468803534,0.618583704963083,0.197604790419162,28.0779966636833,1.7366823237003,0.0499001996007984,0.706275760167976,0.303714115178004,0.146333100669826
"YJL201W","ECM25",74,0.0187537619886693,0.0161122561767749,0.0411638187363309,0.0474784842805839,0.0600828501306588,1.26547532089666,0.297982628605568,32.422216308171,14.929839825049,74,0,1,0.187785781396806,0.0408789438365821,0.0349213100873665,0.437125748502994,1.1130407217908,1.30808832505891,0.0878243512974052,14.3437396722072,0.446967141710773,0.313373253493014,0.616360199954074,0.169274354516773,0.480103894774554
"YBL002W","HTB2",74,0.624667829061349,0.640391210617217,0.10708469751072,2.98484172500727,0.487667590710681,0.163381390250933,2.91301309153582,35.765264568739,3.73839844892004,74,0,1,0.831819605386784,0.0652707892472904,5.49268308542928,0.00199600798403194,0.0700574221911411,9.76964640795011,0.00199600798403194,1.46260209590252,9.24170735110499,0.00199600798403194,0.029815369261477,0.0100430717512344,0.0164498589028839
"YML117W","NAB6",74,0.0164167351499702,0.0126583050817129,0.0471019641956356,0.0654928093245883,0.0791595618464627,1.20867561893918,0.346339595408231,46.1519992267593,16.0356486090465,74,0,1,0.24215471343564,0.0389131965313914,1.099970404812,0.135728542914172,1.19246139524959,0.140283769878216,0.407185628742515,15.0080688391965,0.829082647570354,0.191616766467066,0.360434686183189,0.504235053209643,0.353640209927635
"YML012W","ERV25",74,0.169159753577531,0.174279169128128,0.0824179920804062,0.493015928496232,0.206410557798833,0.41866914610328,1.28804976319899,31.5323100251563,6.55151227688328,74,0,1,0.91988725336674,0.073355269666704,1.04700693286169,0.153692614770459,0.291617325214804,3.53619431386431,0.00399201596806387,4.95286346565865,2.51330641832969,0.0119760479041916,0.37052109373486,0.0160351565776011,0.0535004756841457
"YNL031C","HHT2",74,0.624037672326318,0.638459397774208,0.10878543043307,3.13959328439762,0.523958538429664,0.166887393037023,2.94596883335123,36.627776566821,5.18482712148573,74,0,1,0.948637644848105,0.0642418106819047,6.0142968606441,0.00199600798403194,0.0685862226973767,11.5029449918434,0.00199600798403194,1.6313183463696,13.4979523360814,0.00199600798403194,0.029815369261477,0.0100430717512344,0.0164498589028839
"YIR017C","MET28",66,-0.00169926016084719,-0.0051183501372315,0.0353920853557716,0.011056126913096,0.0266527001319243,2.4106724119053,0.13059249211901,26.7165889745123,32.1810542579453,74,8,0.891891891891892,0.0246789852803007,0.0263810853658095,1.06357564723788,0.141716566866267,1.69756113619645,2.62970653339813,0.0259481037924152,24.2262530435749,3.8807660918879,0.00399201596806387,0.366164967362572,0.0670442897987808,0.0265025504546463
"YMR144W","FDO1",74,0.0720721146520692,0.0666431229524039,0.0646820449703884,0.149447783101122,0.079893389558754,0.534590663714933,0.385522918338955,29.0922225782964,7.98112666401132,74,0,1,0.159160663952396,0.0589519925604276,0.688178027287148,0.221556886227545,0.463096112480466,1.48142071462115,0.0698602794411178,5.83942037032635,2.20594917268155,0.00998003992015968,0.430504843970595,0.140899635328499,0.0472322681369933
"YIL074C","SER33",74,0.0283860542215675,0.0172894549714194,0.0624165932256056,0.0714419576152062,0.114776961991768,1.60657638484612,0.693089065890374,8.54663574650958,19.061216435645,74,0,1,0.406138427810836,0.0450970973713082,2.03568983200252,0.031936127744511,1.37543893512,1.6663687452996,0.06187624750499,17.28022183889,1.2517640989549,0.101796407185629,0.171522124290744,0.129723010120111,0.238522954091816
"YNR066C","YNR066C",72,0.00436960797314934,-0.00227612334252825,0.0462169314194481,0.0216058238277329,0.0434224212307612,2.00975540562471,0.230645276638121,0.10674132049599,25.4299759517227,74,2,0.972972972972973,0.0583150642029439,0.0330190358412413,1.58457137829302,0.0918163672654691,1.72567046811311,0.969054643433208,0.143712574850299,24.9052517944341,0.201527260692378,0.389221556886228,0.288738312847988,0.241882432318462,0.548813876671436
"YPL269W","KAR9",74,0.0319605115259953,0.0284871844686837,0.0492543339978323,0.0713928996538663,0.055650742384844,0.779499679305015,0.276275988231108,36.4293743774542,10.2222459824402,74,0,1,0.0888192922016912,0.0420218089357598,0.908880927185721,0.159680638722555,0.704273064936854,1.15227503815096,0.117764471057884,9.46331419787999,0.770320474109167,0.235528942115768,0.37052109373486,0.206195667273512,0.390912619206032
"YGL184C","STR3",50,0.00372725977688401,-0.000619022639100852,0.0323130337974066,0.0101482503549035,0.018195352291135,1.79295461333817,0.0824862629258857,5.72442805994408,27.005627951364,74,24,0.675675675675676,0.00927027873473223,0.0211036364561402,1.38625518388075,0.0878243512974052,1.74747988507175,0.124009271629642,0.353293413173653,26.5185657779492,0.199325409329804,0.37125748502994,0.281745234363488,0.456416895937854,0.52659073544306
"YLL062C","MHT1",74,0.041585681717313,0.0339571404347137,0.0585382753642421,0.0734391822465581,0.082908117855506,1.12893574409854,0.441282205925735,8.20163618688196,16.4966281632593,74,0,1,0.134732226746007,0.0464211615823982,1.4044391434428,0.0838323353293413,1.05841916468502,0.686384702048652,0.225548902195609,13.0477209757341,2.55494245136053,0.00399201596806387,0.272597661819219,0.329701453362388,0.0265025504546463
"YPR107C","YTH1",73,0.011551437570212,0.00572933040933032,0.0412711914876546,0.0336075487544444,0.0670782801703598,1.99592897002014,0.40536461661245,84.0902354960535,26.6756525209821,74,1,0.986486486486487,0.182962730974006,0.0383063612966024,0.359668400031996,0.271457085828343,1.76085123658849,1.01305918167848,0.147704590818363,27.1062208943827,-0.140321855692861,0.506986027944112,0.475311195790238,0.2468629175216,0.651449788594853
"YKL001C","MET14",74,0.0477524853696324,0.0260604921888118,0.0787637200077336,0.139983135223743,0.195568638450939,1.39708714295012,0.988478015745748,10.4823308562827,14.4780085202729,74,0,1,0.267585342937676,0.0426695911510931,4.54282109732409,0.00199600798403194,1.15037211174406,1.94481087659372,0.0279441117764471,16.3974965029448,-1.34682466611028,0.910179640718563,0.029815369261477,0.071049390580541,0.977623228878566
"YAL067C","SEO1",38,-0.00414556801003113,-0.00145391354430524,0.0245583038344829,0.00801441848291849,0.0152348631378152,1.90093182309932,0.079564279758314,25.7671184065257,26.5298538218277,74,36,0.513513513513513,0.00751644221735045,0.0195264819343496,0.599149379636039,0.179640718562874,1.89054058497636,0.0239834885840706,0.375249500998004,27.7978100676827,-0.411748849764229,0.640718562874252,0.386793979608351,0.479596955820978,0.77339260872195
"YEL068C","YEL068C",72,0.0182522048399085,0.0115611233451709,0.034161171296197,0.0528068606058242,0.0888631001999684,1.68279460624038,0.539792291701675,6.22709529581215,21.567241666749,74,2,0.972972972972973,0.25480739116818,0.042880686736179,-0.999083819193738,0.878243512974052,1.54608473146495,0.770982398196973,0.209580838323353,22.2827929699149,-0.398152564822001,0.614770459081836,0.908658872730729,0.317024179489123,0.755424882882051
"YPL127C","HHO1",74,0.272839893989777,0.270502820173302,0.0891163271761062,0.790498652569971,0.189151672955128,0.239281461568823,1.11685780846594,36.9044890057018,6.50523298401583,74,0,1,0.553648606326339,0.068892195538055,2.63381388480507,0.00998003992015968,0.174822541117735,2.61263602622401,0.0139720558882236,4.455082004106,2.36819139704288,0.0139720558882236,0.0822492945144194,0.0409732681875513,0.060714933768826
"YLR045C","STU2",74,0.13415586156333,0.129146210827916,0.068225792769104,0.365020891847579,0.138311959582199,0.378915187243455,0.850852549668402,40.4630963299891,7.59949379504436,74,0,1,0.270216097713749,0.0560692800497661,1.57146011665013,0.0738522954091816,0.274230734627636,2.93872771165138,0.00399201596806387,6.96885399257124,0.949240307237343,0.165668662674651,0.26149183115251,0.0160351565776011,0.320574850299401
"YKR037C","SPC34",74,0.0317319553822796,0.030447441218008,0.0467591820636526,0.130083873378146,0.102409973738966,0.787261103774689,0.60592410495796,38.2678969985374,10.440199894354,74,0,1,0.259317256498591,0.0448618158996533,0.266200081183806,0.325349301397206,0.623314858579557,2.98245102810775,0.00598802395209581,10.376525287429,0.0745595834570888,0.453093812375249,0.509891692025785,0.0216839049174379,0.60160789532047
"YGR113W","DAM1",74,0.0270991937146323,0.0284869477048298,0.042718441626456,0.125481669937787,0.143076189929968,1.14021585782931,1.08096980760181,39.9598881792149,13.4978879477034,74,0,1,0.273473222674601,0.0433106969772448,-0.0844535469872244,0.483033932135729,0.734616297542059,6.61968291484085,0.00199600798403194,12.3485377207371,1.11367238415836,0.141716566866267,0.646751315296578,0.0100430717512344,0.295810126471947
"YHR061C","GIC1",73,0.0131273438910349,0.00700759740606949,0.0337605134752928,0.029802319098522,0.0326771507304386,1.0964633531509,0.164012940938763,39.0241162005207,17.5972761462861,74,1,0.986486486486487,0.0516755402442844,0.0308000381925598,0.458601936598446,0.25748502994012,1.13194687783166,-0.264640443524556,0.548902195608782,17.0289032673613,0.572058274669185,0.275449101796407,0.464444695514631,0.627691984452148,0.433107469271982
"YDR261C","EXG2",74,0.0281308475236116,0.0228088694105081,0.0494326099602068,0.110143907411467,0.186775595979539,1.69574151098341,1.54609905765641,44.4041143724025,15.0811288714116,74,0,1,0.253867835891012,0.0411178518712539,1.05495013137756,0.129740518962076,0.829611422604391,12.356223035335,0.00199600798403194,12.8730802093315,2.34082245155933,0.0179640718562874,0.351788044023685,0.0100430717512344,0.0686946107784431
"YER091C","MET6",74,0.0619064335223088,0.0386049514563319,0.0794452348092763,0.177816973988983,0.158721854619938,0.892613629955105,0.682641181483662,16.2301627399551,14.5279074375893,74,0,1,0.2439711869715,0.0464336015392146,3.80953568193273,0.00399201596806387,0.764350513418698,1.62838799401357,0.06187624750499,15.7526826320708,-1.11920891681527,0.854291417165669,0.0454329436365365,0.129723010120111,0.932308898185364
"YPL250C","ATG41",73,0.0130085333391845,0.00534160223883462,0.0379980433706796,0.0321202979658918,0.0589322631493905,1.83473587984676,0.358967506335019,29.9923173117394,23.0454159111908,74,1,0.986486486486487,0.0797995615408707,0.0350459427452191,0.3426314729445,0.267465069860279,1.60460283599929,0.926292713315267,0.131736526946108,22.8616425501609,0.09587816551702,0.439121756487026,0.475272503320497,0.226511006763452,0.594618129180732
"YPL274W","SAM3",74,0.0605140229479926,0.051897697473383,0.0482083313068884,0.159960275284165,0.14191539611073,0.887191497130279,0.533333038107621,3.72815109907712,15.5167323664761,74,0,1,0.530347635452552,0.0513721892927271,-0.427776182381695,0.640718562874252,1.11414940975978,-2.20729207983653,0.996007984031936,14.7262750991906,0.608617329518486,0.273453093812375,0.761849435457443,1,0.432816486232832
"YGR099W","TEL2",74,0.0402488592961061,0.0342985957658477,0.0428427074268627,0.0999052416479389,0.0664219444619527,0.664849444997293,0.348431950910348,40.2562553754603,14.5228557502814,74,0,1,0.11625430629502,0.0424833379194174,0.0428160835689618,0.393213572854291,0.675336721595328,-0.166663527713209,0.560878243512974,11.6085916822912,3.1312519668485,0.00199600798403194,0.569563902498034,0.639856325535087,0.0164498589028839
"YKR010C","TOF2",74,0.0399343838858343,0.034116070003628,0.0407919844671886,0.135808579510389,0.0816092542852453,0.600913834600579,0.335198611971267,42.0421915348071,9.38998206276073,74,0,1,0.192734105856561,0.0443480807588342,-0.477343582974381,0.666666666666667,0.574380076498169,0.503786695810163,0.281437125748503,10.2256080412128,-1.07090146586696,0.842315369261477,0.769726247987118,0.389933177124013,0.925578727602267
"YMR238W","DFG5",74,0.029744266685381,0.01920912683642,0.0544289897862691,0.100022943367914,0.108098814866185,1.08074019046376,0.566622161606917,39.5504688162413,13.3817442607056,74,0,1,0.310616974632007,0.0421742415732025,1.31098841259136,0.111776447105788,1.01893248973399,0.621137904132887,0.24750499001996,13.2144727730446,0.146837290542568,0.401197604790419,0.323812980100405,0.353156373819525,0.559103367608806
"YDR247W","VHS1",55,-0.00505215288737489,-0.00378851953196402,0.0162152023869633,0.00510727624318817,0.0092231944657586,1.80589300961741,0.0340817012368061,34.9581106584137,29.6370162736258,74,19,0.743243243243243,0.0122142186031945,0.0194294671651923,-0.454900215618114,0.636726546906188,1.83954577078777,-0.0892644951419406,0.457085828343313,26.6446506302967,1.13554946930013,0.121756487025948,0.760888223552894,0.547586531198255,0.270695817666992
"YDR451C","YHP1",74,0.0745966860586093,0.0729034056360419,0.071640564309804,0.205893549397961,0.110536541694016,0.536862577857479,0.595380769549758,52.2285080239692,10.2361399089622,74,0,1,0.154838709677419,0.0466656574469782,3.45600506343018,0.00399201596806387,0.429515744976236,2.35218292416477,0.00798403193612774,9.19234271415979,1.64951043348781,0.0459081836327345,0.0454329436365365,0.0265025504546463,0.140667383182353
"YPL253C","VIK1",74,0.0218378837449908,0.0264577074616881,0.0444663099102251,0.0625311289503432,0.0534924232258615,0.855452702098831,0.183520821918992,43.4077065119929,10.9869433250682,74,0,1,0.093704979642969,0.038224133542321,0.899696311546187,0.167664670658683,0.735754694612911,1.60674577310199,0.0538922155688623,11.4490394085973,-0.460863387337912,0.664670658682635,0.376261561384274,0.116563253583331,0.794281437125749
"YJL118W","YJL118W",74,0.0855815343638182,0.086351893614709,0.0531522506741344,0.261966975268939,0.114005573087248,0.435190630308299,0.534684302694082,39.1470334393529,7.56937973365326,74,0,1,0.261008455997495,0.0553465386848381,-0.278799365779973,0.562874251497006,0.361402049336056,1.86376627152365,0.0379241516966068,6.51752112074253,1.40536878887698,0.0978043912175649,0.700661177644711,0.0892992340442268,0.231438113871267
"YBR008C","FLR1",73,0.0120040123457823,0.0087608580973767,0.0379445742109866,0.0535785716555736,0.0558849773737178,1.04304716693403,0.196140993111386,46.5671523534274,16.4930618211478,74,1,0.986486486486487,0.139680551205763,0.0349394037752218,0.452431537102219,0.307385229540918,1.19946757636414,-1.29886706483054,0.92814371257485,15.7212802051444,0.626085544879419,0.275449101796407,0.496255810526598,0.958213163306217,0.433107469271982
"YNR009W","NRM1",74,0.190797470394709,0.180217062316166,0.0832899415967347,0.487510620016328,0.163107641707749,0.334572489317846,0.869754721271337,43.8897596297105,9.06275278719533,74,0,1,0.304290635765738,0.0584826871715454,3.24147104334655,0.00199600798403194,0.217639926958601,3.93128485438389,0.00199600798403194,6.26730081631329,4.6724288941826,0.00199600798403194,0.029815369261477,0.0100430717512344,0.0164498589028839
"YLR455W","PDP3",74,0.0808462810781913,0.0666394644508778,0.0711462164339855,0.240365541197889,0.141788944720869,0.589888816900491,0.555150867694396,37.2843682733258,8.8038360145527,74,0,1,0.378452865643595,0.0543902315707954,2.2851394061051,0.031936127744511,0.437971664779547,3.37676331364209,0.00199600798403194,6.98988822942774,1.9779990337592,0.031936127744511,0.171522124290744,0.0100430717512344,0.104558007273125
"YFR030W","MET10",74,0.0189630015775893,0.0071639759684583,0.0437988410066195,0.0476427963464666,0.0804574540322752,1.68876430860974,0.363523981788521,12.1610502138365,24.8319304265853,74,0,1,0.11024115252114,0.0373759885416683,0.719265447557049,0.177644710578842,1.59651480096552,0.436177113199724,0.277445109780439,23.4594857939345,0.656449590590105,0.235528942115768,0.386793979608351,0.385519658357703,0.390912619206032
"YEL042W","GDA1",74,0.0359725275970224,0.0259657497864357,0.0547682915226274,0.134685179709088,0.120641820811538,0.895731965997425,0.577638092762359,41.1158593894612,15.755867411021,74,0,1,0.459567804572502,0.043786882183337,1.3637368946901,0.0958083832335329,0.793903136094719,1.5294023010158,0.06187624750499,13.9099759239426,2.04091089185215,0.0259481037924152,0.297773878993605,0.129723010120111,0.089231608724996
"YLL061W","MMP1",74,0.0435393727832541,0.0212361119821864,0.067027423199979,0.0919546030419616,0.132138569418556,1.43699787772731,0.768849660728251,3.07890000618336,15.6621321267448,74,0,1,0.145881616035077,0.0472965554798891,2.14493837142683,0.0499001996007984,0.878603814642723,6.59658236545321,0.00199600798403194,10.8065712227703,4.07896156726077,0.00199600798403194,0.218828398249373,0.0100430717512344,0.0164498589028839
"YOR188W","MSB1",74,0.0380269650675498,0.0275614956013421,0.0483570346923903,0.129677927715177,0.0972836708168009,0.750194520616286,0.518627516730931,40.1174200377371,13.2970631243585,74,0,1,0.233260256811776,0.0431770213704676,0.760398981574397,0.191616766467066,0.616920542448046,2.43991085008787,0.0179640718562874,11.3012329286113,2.28777243331971,0.0159680638722555,0.396505689918864,0.0487887860642352,0.0652370472729754
"YKL065C","YET1",74,0.0339158502049122,0.0300379198240872,0.0533700273580383,0.114494584917692,0.140115183257462,1.22377126707073,0.575413486630612,2.26069145864201,20.5911995156098,74,0,1,0.61716254306295,0.0495989721292018,0.48280001640436,0.267465069860279,1.4528072910847,-1.46728712689955,0.934131736526946,21.6380900670255,-0.59527846555417,0.696606786427146,0.475272503320497,0.962316745818707,0.816122656647489
"YJR001W","AVT1",74,0.024408708453726,0.0227582581284337,0.0609884456715007,0.0913750845135765,0.0932262635954458,1.02025912306099,0.331273112997009,40.5787165737895,17.5458871659581,74,0,1,0.398872533667397,0.0430866168387861,2.27654424199856,0.0259481037924152,0.885816329187798,1.79856706007782,0.0479041916167665,14.7349995588895,2.96659658826241,0.00598802395209581,0.149436067623789,0.106010201818585,0.0336738288129623
"YLR210W","CLB4",74,0.00884643646601116,0.0124627681113928,0.039567928260197,0.0410080540544734,0.0390770050510674,0.95291049409853,0.133716584828916,41.8992767443378,15.5970662723528,74,0,1,0.0583150642029439,0.0328794885229963,0.967394439250667,0.155688622754491,0.874561723009817,0.809764719420363,0.157684630738523,14.0923719175487,1.64188325047101,0.063872255489022,0.37052109373486,0.260807105512159,0.173471239339503
"YLR373C","VID22",74,0.0252112858842381,0.012974872365397,0.0494455078473992,0.072570679227634,0.0710606567533657,0.979192388849886,0.285775937032863,42.3462833263781,15.0386269984909,74,0,1,0.184716567491387,0.0404992380399289,1.07838882581098,0.111776447105788,0.916560668055842,0.742492442347571,0.207584830339321,14.2052130452289,0.793732845420395,0.209580838323353,0.323812980100405,0.315001742546653,0.369666570917206
"YOL112W","MSB4",74,0.0212859297401322,0.0105414745010016,0.0438457046770938,0.0510886506772805,0.0522954389351335,1.02362145489956,0.220874047891935,37.4427103125179,15.8493252811234,74,0,1,0.188412151581585,0.0401399164134607,0.441514645062881,0.255489021956088,1.10552203580186,-0.800035300976107,0.786427145708583,16.5972951951183,-0.589287315812566,0.716566866267465,0.464444695514631,0.839089677787283,0.829343733839826
"YER018C","SPC25",74,0.0747759740611565,0.06985688017557,0.0546940538370215,0.23429009128962,0.105958213786933,0.452252219475864,0.613090597046182,42.7467870450684,10.0489483932225,74,0,1,0.227873473222675,0.0507936927672362,0.486073069027664,0.295409181636727,0.395161290838392,1.38859708650154,0.0838323353293413,8.39993711072353,2.66068074975507,0.00998003992015968,0.488600653364551,0.162234235981478,0.0472322681369933
"YGL216W","KIP3",74,0.0158260382134307,0.0138919336066205,0.0395206891159793,0.070828899038603,0.109603439997414,1.54743955483027,0.858434639235715,43.131063894409,15.8384646910726,74,0,1,0.168618853742562,0.0385527517292491,0.124640520417309,0.369261477045908,0.953757053218155,6.25603210977437,0.00399201596806387,14.6654964879248,1.02116915086311,0.153692614770459,0.541432472478356,0.0160351565776011,0.304834314772944
"YOL088C","MPD2",74,0.0107435448612892,0.0100555304275385,0.0355841540464839,0.0545921811582587,0.0602399220194324,1.10345329205296,0.26432891086682,58.2947579411822,19.6670023862654,74,0,1,0.303977450673348,0.0397924117518208,-0.506917703440051,0.654690618762475,1.32477440375162,-1.58958527600952,0.966067864271457,19.8954215379981,-0.175582122541339,0.542914171656687,0.766059122630651,0.990866233272214,0.688363326397603
"YNL197C","WHI3",74,0.0291670713911248,0.0215938217895117,0.0583805702378347,0.133411937044467,0.138322822540809,1.03680994073795,0.878694679710911,39.2847298663563,13.4511597646827,74,0,1,0.383213279047917,0.0444064515532655,1.75221384162579,0.0538922155688623,0.765850480574982,4.03783910915501,0.00598802395209581,12.7881316568979,0.619811529522585,0.253493013972056,0.227968841078904,0.0216839049174379,0.405249701266364
"YKL035W","UGP1",74,0.101698164786099,0.108827878809054,0.0771370430965994,0.385980506417866,0.188783339960008,0.489100710582595,0.802557457086696,49.2642682739611,11.529756151558,74,0,1,0.536987159411212,0.0595614665645363,2.45482013696297,0.0179640718562874,0.34078968438098,4.03321606818373,0.00199600798403194,9.99462197538205,2.70410926559043,0.00998003992015968,0.120941216159231,0.0100430717512344,0.0472322681369933
"YGR124W","ASN2",74,0.0542292999197343,0.0366055126169064,0.0670096704267247,0.077061791312044,0.131953699224666,1.71231030291458,0.667176244352167,17.0421537859942,16.8904214637377,74,0,1,0.834512997181334,0.0580118295001326,1.08451530210308,0.155688622754491,1.44277607871,1.89209014401649,0.0499001996007984,18.8668901369622,-1.31015222856268,0.912175648702595,0.37052109373486,0.109414199124686,0.977623228878566
"YJR010W","MET3",73,0.0166822004265904,0.000568059905566631,0.071320819360523,0.0280668609886925,0.0571010845006354,2.03446635958471,0.275190145700682,36.1455485728422,32.9611446345074,74,1,0.986486486486487,0.0813028499843407,0.0367753799653878,3.50938246213872,0.00798403193612774,1.7149260568884,1.30876731323683,0.111776447105788,28.2177062950622,1.3736711051203,0.0958083832335329,0.0669538116748958,0.199362469091667,0.228982035928144
"YIL135C","VHS2",74,0.00857802472314445,0.00471487469043214,0.0369282805407328,0.0526022910676779,0.0825551640240529,1.56942145196371,0.519455285551606,56.192583948457,21.4734059067645,74,0,1,0.204760413404322,0.0379789300084989,-0.116365599172606,0.469061876247505,1.46895407086016,0.614784575666566,0.227544910179641,21.0387452713422,0.279140539828319,0.327345309381238,0.636957071771949,0.331605082517891,0.488972055888224
"YIR010W","DSN1",74,0.0440462022645726,0.0249506658045954,0.0723455910382851,0.12476715092375,0.114806982063295,0.920169942274776,0.61364383700653,39.6813604867724,11.3793455515344,74,0,1,0.184591293454432,0.0422054935453036,4.05364404949909,0.00598802395209581,0.739300408578759,2.88427762307239,0.0119760479041916,11.8279621755555,-0.472951183369288,0.68063872255489,0.0561230480216039,0.0369325864400232,0.803321751558611
"YJL060W","BNA3",74,0.0103112341998709,-0.00136298906051602,0.0446969721460726,0.0277120334850106,0.0844050954940767,3.0457922021396,0.65294934984844,84.145240961315,25.9150724161529,74,0,1,0.153084873160038,0.0373874628556553,0.865266160007732,0.157684630738523,1.8242331165886,4.85821551971987,0.00199600798403194,31.3031882581957,-1.43301821748736,0.962075848303393,0.37052109373486,0.0100430717512344,1
"YPL116W","HOS3",74,0.0456101010446571,0.0386574265875683,0.0445669534284154,0.125277471275072,0.072157133077812,0.575978524657292,0.299603612215721,46.6591432933523,10.328719310136,74,0,1,0.129783902286251,0.0411018646479133,0.496277056479708,0.249500998003992,0.545207776347881,0.555674899145476,0.285429141716567,10.7257407152161,-0.528392628464894,0.696606786427146,0.462253786999644,0.394321184221153,0.816122656647489
"YBR256C","RIB5",74,0.0451141931931829,0.0422934325090926,0.0546764825918521,0.121652416215147,0.114423790215913,0.940579675898504,0.523636813101869,0.242935623207504,17.0231774753095,74,0,1,0.553272784215471,0.0507002253999086,0.497923277439585,0.273453093812375,1.20475374566855,-2.37040206635763,0.998003992015968,13.8070962731167,2.16415857252445,0.0179640718562874,0.475311195790238,1,0.0686946107784431
"YMR163C","INP2",74,0.0180923676500246,0.0142462271117874,0.0436196037089749,0.0573988245393165,0.0486256612352263,0.84715430368995,0.188290670342948,43.7368152714924,12.7395968971734,74,0,1,0.0837456937049796,0.0368381438959933,0.917115827271512,0.145708582834331,0.848445106783658,-0.0147753587766823,0.445109780439122,13.5715756248185,-0.848929098324279,0.810379241516966,0.368511653940796,0.535925629848615,0.902940040664592
"YMR215W","GAS3",74,0.185765266017321,0.190654104166205,0.079084771943444,0.548909338906218,0.182403369591273,0.332301450645272,0.995684501364156,48.5998063230097,9.20546984991784,74,0,1,0.390416536172878,0.0633305590864531,1.96518706015629,0.0459081836327345,0.217507847961498,3.75401105364739,0.00199600798403194,6.58224482892391,5.04564026744609,0.00199600798403194,0.205085156789225,0.0100430717512344,0.0164498589028839
"YKL052C","ASK1",74,0.0378754226153191,0.0278546182590704,0.0511089591310185,0.12825186605258,0.10257913671276,0.799825685738605,0.467882432604316,44.7289450711617,13.6496523375442,74,0,1,0.264704040087692,0.0431738068863466,0.9923573773476,0.139720558882236,0.701608016872557,1.60057156657433,0.0698602794411178,12.6479737872262,1.20080439393783,0.117764471057884,0.364953153801686,0.140899635328499,0.265525552668248
"YDR302W","GPI11",74,0.0358014852305612,0.0259898774080048,0.050317463590741,0.135593009036454,0.12350028824763,0.910816045202056,0.707304640669476,44.7684117963236,14.8300835735865,74,0,1,0.32439711869715,0.0414567734496466,1.17388312388658,0.131736526946108,0.880508863202775,0.376823750502613,0.305389221556886,13.9898855368808,0.838194211994302,0.187624750499002,0.351788044023685,0.413529880748418,0.347614847823732
"YLR209C","PNP1",74,0.0333290553208818,0.0370563282635214,0.0444108705761252,0.152114979575677,0.102888897535474,0.676388990896763,0.376606280639674,48.3248053013417,15.3969906208868,74,0,1,0.324772940808018,0.045838964651257,-0.194004871937022,0.508982035928144,0.582737234802083,1.73450755526764,0.0538922155688623,14.1709715446179,1.64955083388205,0.0499001996007984,0.657549765334196,0.116563253583331,0.146333100669826
"YHR178W","STB5",74,0.00639095575267954,-0.00166643435590486,0.0451656893589883,0.0217903114697197,0.0396016679660661,1.81739797621055,0.206957476667851,45.5121720860482,21.1584902583161,74,0,1,0.0573128719072972,0.0311138365431931,1.87800136178192,0.0678642714570858,1.62107423454388,0.863529943884717,0.173652694610778,22.5899514770381,-0.800390288577232,0.786427145708583,0.247626883637306,0.276686626746507,0.878299475814726
"YIL123W","SIM1",74,0.254064012667106,0.245426353880311,0.0700715723777914,0.78555285093123,0.169901994264522,0.21628333989637,1.02249732110681,39.0000605510838,8.73537630144299,74,0,1,0.541622298778578,0.0670119817526165,0.375730666411792,0.305389221556886,0.18391629813026,1.24550671809872,0.117764471057884,5.01811347716183,4.34173531053035,0.00199600798403194,0.494834060692175,0.206195667273512,0.0164498589028839
"YMR003W","AIM34",74,0.0927591014160957,0.0943142081142206,0.0608787615185791,0.254576043812969,0.111686038662911,0.438713859285849,0.497912238729769,48.8867516013428,7.14450685050117,74,0,1,0.201127466332603,0.053230441757836,0.941402795062063,0.137724550898204,0.322847217680339,2.94637728936186,0.00399201596806387,6.45240459638352,1.12043858765007,0.145708582834331,0.363714559830615,0.0160351565776011,0.300209924977631
"YMR198W","CIK1",74,0.0151878465235047,0.00713247906167452,0.050870443478008,0.0438231113681876,0.0687496716247048,1.56879941835011,0.505048366615342,48.6392507263097,16.6008585869695,74,0,1,0.0740995928593799,0.0330935926222322,2.50245356904721,0.0259481037924152,1.03414572097723,5.12037227786697,0.00199600798403194,17.1262880261933,-0.529450301431549,0.708582834331337,0.149436067623789,0.0100430717512344,0.828123703692859
