"gene","name","r2_pooled","r2_adj","amp","amp1_db","peak","p_periodic","pct_nonzero","is_spellman","fdr_periodic"
"YLL010C","PSR1",0.0118875558260169,0.0115779773924767,0.01090586338465,0.00700872600086541,6,3.45973166646687e-40,0.167428750391481,FALSE,6.98148312730625e-40
"YDR512C","EMI1",0.0118811350335082,0.0115715545883154,0.083178698125282,0.05953397363637,10,3.64190656385343e-40,0.401879110554338,FALSE,7.34651636791375e-40
"YCR033W","SNT1",0.0118754427464641,0.0115658605178617,0.0551866586198083,0.0505751811745834,41,3.81141584264506e-40,0.297651111807078,FALSE,7.68575284602223e-40
"LYS4","LYS4",0.0118588132820689,0.011549225843408,0.0207340764478479,0.013406420791523,1,4.35316209761061e-40,0.411713122455371,FALSE,8.77510660196016e-40
"COG7","COG7",0.0118503020865871,0.0115407119813444,0.0363702191791942,0.0271097636944798,6,4.659564033409e-40,0.195114312558722,FALSE,9.38945493710111e-40
"YER166W","DNF1",0.0118418723020628,0.0115322795557448,0.105568535288308,0.104517808571916,54,4.98428308963496e-40,0.393485750078296,FALSE,1.00402699009103e-39
"SYN8","SYN8",0.0118137322534069,0.0115041306907318,0.0638201363179528,0.0409744153295191,4,6.24116298956136e-40,0.286000626370185,FALSE,1.25642733472789e-39
"YLR085C","ARP6",0.0118137225066512,0.0115041209409223,0.0379961273917112,0.030657900491092,81,6.24164911800023e-40,0.222048230504228,FALSE,1.25642733472789e-39
"YBL007C","SLA1",0.0118086776160518,0.0114990744697443,0.0443711156794953,0.0393632259372593,5,6.49841721321537e-40,0.42348888192922,FALSE,1.30765556330422e-39
"HEM3","HEM3",0.0118082909318091,0.0114986876643524,0.0338141863907706,0.018614371884761,27,6.5185284792659e-40,0.234011901033511,FALSE,1.31124288715717e-39
"YOR141C","ARP8",0.0117911853469137,0.0114815767202286,0.0458761915468139,0.0437886735276188,3,7.47331049656091e-40,0.276479799561541,FALSE,1.50277672717185e-39
"YFR006W","YFR006W",0.0117899073312212,0.0114802983041303,0.0845585896832294,0.0436954128665938,1,7.55002156749031e-40,0.433949264015033,FALSE,1.51767065192444e-39
"YDR488C","PAC11",0.0117840806884889,0.0114744698358943,0.0406600142910573,0.0351023286253781,31,7.9098557513734e-40,0.0414030692139054,TRUE,1.5894463377191e-39
"BEM2","BEM2",0.0117720236655965,0.0114624090355023,0.0390203983524791,0.0302108794405673,43,8.70983033729333e-40,0.396179141872847,FALSE,1.74958488335903e-39
"OYE2","OYE2",0.0117677761793055,0.0114581602184619,0.128756989319974,0.0905361958124485,37,9.01051041287461e-40,0.722518008142812,FALSE,1.80935083177031e-39
"YNL146W","YNL146W",0.011767273835957,0.011457657717728,0.0507275266375379,0.0462232035341685,4,9.04675075313826e-40,0.116818039461322,FALSE,1.81599286971212e-39
"YFR026C","ULI1",0.011766246984006,0.0114566305440613,0.0300567494206886,0.0261581964906395,20,9.12128451497297e-40,0.0328217976824303,FALSE,1.83031437960363e-39
"LCB3","LCB3",0.0117633210519299,0.0114537036952822,0.0833755913849136,0.0714010652281806,40,9.33704650158695e-40,0.282806138427811,FALSE,1.87295541459157e-39
"YGR286C","BIO2",0.0117632507698316,0.0114536333911643,0.0468447009744184,0.04344325034976,28,9.34229147135578e-40,0.165424365800188,FALSE,1.87335296322227e-39
"YDR281C","PHM6",0.0117603920477445,0.0114507737734315,0.0523740833269804,0.0458695244911879,27,9.5581456655693e-40,0.0658941434387723,FALSE,1.91596767688664e-39
"YMR211W","DML1",0.0117523264510526,0.0114427056497652,0.0683029329467966,0.0515280540991856,86,1.01944145417196e-39,0.186407766990291,FALSE,2.04279699420637e-39
"YPL030W","TRM44",0.0117503525927587,0.0114407311730559,0.0288461314290867,0.0268648398172632,85,1.03564702719089e-39,0.309113686188537,FALSE,2.07454626067792e-39
"YOL108C","INO4",0.0116989301784979,0.0113892926480068,0.0421003757990775,0.0378701856105693,13,1.56186412388655e-39,0.235577826495459,FALSE,3.12754165860923e-39
"EMI5","EMI5",0.0116907765043091,0.0113811364192488,0.0789312794656062,0.072105940092468,8,1.66699464183299e-39,0.274913874099593,FALSE,3.33689548074031e-39
"EDC3","EDC3",0.0116904844258504,0.011380844249281,0.0214978908677673,0.0135826557415147,0,1.67088909925624e-39,0.407453805198873,FALSE,3.3435253812583e-39
"YNR013C","PHO91",0.0116902583311783,0.0113806180837728,0.0628464830552683,0.049529558629575,6,1.67390999999254e-39,0.289132477294081,FALSE,3.34840324388751e-39
"VPS20","VPS20",0.0116880806171228,0.0113784396874334,0.0388215713054475,0.037826077946017,2,1.70328795915938e-39,0.191105543376135,FALSE,3.40598264490909e-39
"SAE2","SAE2",0.0116721164351894,0.0113624705038765,0.0469377811658959,0.0366558275652556,25,1.93498554823057e-39,0.0843094268712809,FALSE,3.86794987200268e-39
"PRM7","PRM7",0.0116655374909211,0.0113558894984064,0.0968452103793908,0.0837278004508764,79,2.03940589295093e-39,0.152583777012214,FALSE,4.07526252399278e-39
"YDR189W","SLY1",0.0116634697012877,0.0113538210609284,0.0467137472231502,0.0406052391989216,34,2.07337520076747e-39,0.239210773567178,FALSE,4.14170042714198e-39
"HNT2","HNT2",0.0116600446603241,0.0113503949468897,0.0523049500933137,0.0383556928246888,2,2.13089020163743e-39,0.196930786094582,FALSE,4.25510979046973e-39
"DCP2","DCP2",0.0116589406589126,0.0113492905995913,0.0410329916953171,0.0361538541079992,46,2.14976697234779e-39,0.441716254306295,FALSE,4.29131160926587e-39
"YKR063C","LAS1",0.0116567353994713,0.0113470846492362,0.0477876335360898,0.0465258204659223,7,2.18797558667938e-39,0.223050422799875,FALSE,4.36606459615097e-39
"YMR266W","RSN1",0.0116443417477149,0.0113346871145135,0.0422233103324426,0.00516098106242053,41,2.41569050986685e-39,0.339179455057939,FALSE,4.81879055494982e-39
"MFT1","MFT1",0.0116177534804757,0.0113080905170946,0.0429832511555422,0.0414099436615492,0,2.98733396306304e-39,0.241215158158472,FALSE,5.95702823270055e-39
"YFR039C","OSW7",0.0116044510585835,0.0112947839275161,0.0633995892861016,0.0443715934573383,76,3.32224759954546e-39,0.186971500156593,TRUE,6.62257759339947e-39
"URB2","URB2",0.0115711891441,0.0112615115919803,0.0456429967250758,0.0435006385091432,2,4.33328925766675e-39,0.277920450986533,FALSE,8.63499258183437e-39
"YDR127W","ARO1",0.0115546376601361,0.0112449549223893,0.0769928493208271,0.0599938896043815,8,4.94574885880657e-39,0.535734419041654,FALSE,9.85202782734508e-39
"YDR267C","CIA1",0.0115148381067467,0.0112051428996871,0.0225885083924341,0.00760169825816152,37,6.79645774196823e-39,0.298903852176636,FALSE,1.35339798462156e-38
"YER075C","PTP3",0.0115026137823409,0.0111929147453655,0.0684634900902524,0.0390140250412887,6,7.49345889691999e-39,0.178766050735985,FALSE,1.49167640524333e-38
"TOR2","TOR2",0.0114960259200688,0.0111863248190974,0.0671067393750449,0.0534837580258965,4,7.89826528515633e-39,0.199624177889132,FALSE,1.57171372624203e-38
"YGR193C","PDX1",0.0114950756539793,0.0111853742552871,0.0543780293423398,0.0375435782836965,1,7.95843368702893e-39,0.336047604134043,FALSE,1.5831381773123e-38
"GAA1","GAA1",0.0114945869083137,0.0111848853564961,0.066564001958212,0.0572281148505463,32,7.98955803826165e-39,0.213905418102098,FALSE,1.58877910279391e-38
"PTA1","PTA1",0.0114911804064417,0.0111814777873573,0.0651004259628684,0.0559308882775966,3,8.20989763912422e-39,0.303100532414657,FALSE,1.63202985963338e-38
"YLR143W","DPH6",0.0114897334740302,0.0111800304016176,0.0483846548798146,0.0434719726621936,9,8.30531685968001e-39,0.187911055433761,FALSE,1.65042658675746e-38
"YER147C","SCC4",0.0114844242260015,0.0111747194901866,0.0536001237339338,0.0525465436956018,12,8.66503655384871e-39,0.175571562793611,FALSE,1.72131400884586e-38
"YMR223W","UBP8",0.0114829868807438,0.0111732816946046,0.059302760303678,0.0394571250447689,85,8.76507316367376e-39,0.2,FALSE,1.74058405508997e-38
"YKL166C","TPK3",0.0114788720648009,0.0111691655894781,0.033953447255102,0.0273895065881092,84,9.05788681942134e-39,0.275978703413717,FALSE,1.79810955153174e-38
"SLU7","SLU7",0.0114730565482669,0.0111633482509264,0.0388837872749038,0.0327960024270293,0,9.48847785907031e-39,0.193235202004385,FALSE,1.88293644621233e-38
"YMR130W","DPI35",0.0114721372621288,0.0111624286767732,0.0438591932639725,0.0420579631244875,87,9.5583920714818e-39,0.330848731600376,FALSE,1.89615510996465e-38
"YOR358W","HAP5",0.0114706023326083,0.0111608932663551,0.0534908345461848,0.0485510555825691,3,9.67627740606284e-39,0.252552458502975,FALSE,1.91887767144065e-38
"YGR199W","PMT6",0.0114657294242327,0.0111560188312834,0.0591504395730106,0.0558089172957403,23,1.00602439522031e-38,0.18133416849358,FALSE,1.99433220060766e-38
"YPR036W-A","SPO24",0.0114654673770141,0.0111557567019648,0.156458454451904,0.106969854398875,79,1.00813185700512e-38,0.511556529909176,FALSE,1.99782015570121e-38
"PER1","PER1",0.0114605680421045,0.0111508558320794,0.0416815477330161,0.0318495075483931,27,1.04835657110415e-38,0.251988725336674,FALSE,2.07681679596582e-38
"SSN2","SSN2",0.0114565647378807,0.0111468512736091,0.0509038027361667,0.0425189138800099,77,1.08241301362015e-38,0.159724397118697,FALSE,2.14354367409219e-38
"YLR019W","PSR2",0.0114544949306,0.011144780817852,0.0566315340387272,0.0365409732755735,75,1.10045256021339e-38,0.240338239899781,FALSE,2.17851660282244e-38
"APM1","APM1",0.0114510046951808,0.011141289488932,0.0526072771906804,0.0256361133943857,74,1.13155529435211e-38,0.258001879110554,FALSE,2.23931711302153e-38
"YFR020W","CSS2",0.0114295470490755,0.0111198251200854,0.0385999061464392,0.0308881086885016,84,1.34304648224561e-38,0.154462887566552,FALSE,2.6569365453384e-38
"SPE1","SPE1",0.0114257164842118,0.0111159933550947,0.040365691289701,0.0383427312085677,81,1.38476200709472e-38,0.246915126839962,FALSE,2.73851831992105e-38
"YHR001W","OSH7",0.0114213017637456,0.0111115772514842,0.0420487693577007,0.0368025876269352,67,1.4344483558724e-38,0.302912621359223,FALSE,2.83580165670229e-38
"YMR238W","DFG5",0.0114151767493952,0.0111054503181492,0.105866861167897,0.104803563832331,41,1.50634895626554e-38,0.310616974632007,TRUE,2.97691888396573e-38
"SPP382","SPP382",0.0114070217650791,0.0110972927788535,0.0547759332226695,0.0458745014722659,36,1.60770185869603e-38,0.0806138427810836,FALSE,3.17612400921332e-38
"YLR084C","RAX2",0.011405833409215,0.0110961040506742,0.0728279450084915,0.0522811399457197,73,1.62302969768591e-38,0.149577200125274,TRUE,3.20530219966109e-38
"YMR299C","DYN3",0.0114032342253502,0.0110935040524776,0.0785227647532632,0.0608651330213266,36,1.65706605872732e-38,0.131976197932978,FALSE,3.27139485665528e-38
"ATS1","ATS1",0.0114014982827297,0.0110917675659814,0.0612185876734895,0.0531330494947405,23,1.68019479491941e-38,0.345317882868775,FALSE,3.31591554404687e-38
"CDC14","CDC14",0.0113972403942875,0.0110875083435307,0.0676108130351573,0.0607809174836947,43,1.73830042350357e-38,0.209708737864078,FALSE,3.42940987331064e-38
"AIM22","AIM22",0.0113791620483573,0.0110694243336034,0.0457343032639459,0.0410850666815889,7,2.00823371600301e-38,0.170999060444723,FALSE,3.96058734578264e-38
"YBR041W","FAT1",0.0113639039648801,0.0110541614697254,0.0695640775416998,0.0669487051226841,28,2.26841362146847e-38,0.214030692139054,FALSE,4.47217122281953e-38
"DIA2","DIA2",0.0113622039522241,0.0110524609244503,0.0556343479883752,0.0289609081139431,28,2.29941313246517e-38,0.280989664891951,FALSE,4.53173044747083e-38
"YDL116W","NUP84",0.0113521707350126,0.0110424245638036,0.0270622124713865,0.0163318213409303,71,2.49118850254904e-38,0.31024115252114,FALSE,4.90800040944888e-38
"COQ9","COQ9",0.0113406404569233,0.0110308906732455,0.0336769182320276,0.0246265395058743,85,2.73140621435976e-38,0.204447228311932,FALSE,5.37941786505639e-38
"SDC1","SDC1",0.0113351709271755,0.0110254194298784,0.0448463858822286,0.0243861014208738,40,2.85332236250305e-38,0.386720952082681,FALSE,5.61760071437929e-38
"ARG3","ARG3",0.0113154181357044,0.0110056604498017,0.100028628946267,0.0872599240042714,7,3.34070520937648e-38,0.156529909176323,FALSE,6.57490181934533e-38
"IMP2'","IMP2'",0.011301896008496,0.0109921340860725,0.0775081835877198,0.0608071428501386,2,3.72152403491339e-38,0.33072345756342,FALSE,7.32188810296017e-38
"USE1","USE1",0.0113002370291492,0.0109904745869626,0.0351251882284293,0.0273958516240909,79,3.77113953602194e-38,0.244221735045412,FALSE,7.41696199941829e-38
"YDR081C","PDC2",0.0112985976376464,0.0109888346818339,0.0389350496448746,0.0373511681115718,7,3.82081882788477e-38,0.191356091450047,FALSE,7.51209619550906e-38
"YCL045C","EMC1",0.0112927981986615,0.0109830334258683,0.0453645935151725,0.0228926468213838,6,4.00187214619812e-38,0.42862511744441,FALSE,7.86537076046677e-38
"YGR141W","VPS62",0.0112897469331338,0.0109799812043705,0.0525658848779941,0.050728901521533,9,4.10054811059621e-38,0.131287190729721,FALSE,8.05655260196195e-38
"NAT3","NAT3",0.0112892274461917,0.0109794615546717,0.0316979214821189,0.00328297205013196,71,4.11758867302233e-38,0.340745380519887,FALSE,8.08726533418446e-38
"YDR236C","FMN1",0.0112826185776368,0.0109728506155394,0.0357999277426952,0.0254933276599786,87,4.34065818932817e-38,0.350955214531788,FALSE,8.52247560360226e-38
"YFH7","YFH7",0.0112652052229725,0.0109554318052216,0.0514899178804112,0.0451084070290861,4,4.98798807432283e-38,0.18102098340119,FALSE,9.79009898621789e-38
"YGR102C","GTF1",0.0112599473256677,0.0109501722606027,0.0483548539094989,0.0366692245374107,80,5.20179744066437e-38,0.376573755089258,FALSE,1.02062608020691e-37
"CFT2","CFT2",0.0112381880358616,0.0109284061535495,0.046346222510448,0.0453921845061552,78,6.18851311155802e-38,0.240150328844347,FALSE,1.21381119827313e-37
"YPL249C","GYP5",0.0112358431833669,0.0109260605664057,0.0382648994026429,0.0363990254482159,79,6.30543444584441e-38,0.179267146883808,FALSE,1.23632169240412e-37
"PEP4","PEP4",0.0112218103475428,0.0109120233340542,0.150263722424516,0.0921809756668808,7,7.05278511578353e-38,0.630441590980269,FALSE,1.38238440934494e-37
"YEL018W","EAF5",0.0112070616415781,0.0108972700072782,0.0392116134320606,0.0110679903523615,70,7.93389458784365e-38,0.28944566238647,FALSE,1.5545559327239e-37
"YJR142W","YJR142W",0.0112065710787681,0.0108967792907736,0.0272003141225891,0.019254882685841,3,7.96502082537818e-38,0.238897588474789,FALSE,1.56012229814043e-37
"PHO4","PHO4",0.0112056541530805,0.0108958620778103,0.0294928500780421,0.017644138443486,20,8.02352753682841e-38,0.162730974005637,FALSE,1.57104609784897e-37
"YPR091C","NVJ2",0.0112026965627999,0.0108929035609084,0.0620449391152197,0.0531916566076699,3,8.2151878901908e-38,0.20814281240213,FALSE,1.6080256964741e-37
"YOL137W","BSC6",0.0111999827964763,0.0108901889443541,0.0617384414543414,0.0494533108250733,3,8.3950717507541e-38,0.199749451926088,FALSE,1.6426757641813e-37
"YJL030W","MAD2",0.0111992070177716,0.0108894129225957,0.0419886664711292,0.0207142150172989,87,8.44721478650774e-38,0.324334481678672,FALSE,1.65231550559935e-37
"YMR263W","SAP30",0.011198962052857,0.010889167880933,0.0314324268488168,0.0256684157205946,62,8.46374697721191e-38,0.349639837143752,FALSE,1.65498540177703e-37
"TDA3","TDA3",0.0111900023623762,0.0108802053833558,0.0256866970205896,0.0096798873938696,6,9.09117099658617e-38,0.30842467898528,FALSE,1.77706546446718e-37
"SEC18","SEC18",0.0111770036854995,0.0108672026339566,0.0470796112894149,0.0407929164391299,10,1.00850118041889e-37,0.33736298152208,FALSE,1.97066210918477e-37
"YBR215W","HPC2",0.01117090170725,0.01086109874394,0.0303523058683543,0.028049045087695,19,1.05883173930062e-37,0.216410898841215,FALSE,2.06830657207379e-37
"YDR151C","CTH1",0.0111558005296021,0.0108459928350503,0.048144010695677,0.0283040692786217,83,1.19445337552691e-37,0.181396805512058,FALSE,2.33243429554422e-37
"YML080W","DUS1",0.0111494931592612,0.0108396834885922,0.0465113219519569,0.0302207613522873,78,1.25611885187313e-37,0.308048856874413,FALSE,2.4520157526704e-37
"YGR024C","THG1",0.0111491071970933,0.0108392974055014,0.0243462737332552,0.0153559641679675,79,1.25999401096757e-37,0.371437519574068,FALSE,2.45874426137485e-37
"YGR268C","HUA1",0.0111487455098596,0.0108389356049501,0.0350965941821859,0.0340521630280793,2,1.2636362908179e-37,0.101158784841842,FALSE,2.46501391287311e-37
"ATP25","ATP25",0.0111283567980162,0.0108185405052652,0.0421802184832054,0.0374724845880205,4,1.48692123893553e-37,0.247416222987786,FALSE,2.89959742959541e-37
"ARG1","ARG1",0.0111209249168577,0.0108111062956775,0.209140826162514,0.147752307545904,11,1.57777704741188e-37,0.296210460382086,FALSE,3.07572768393603e-37
"MOS2","MOS2",0.0111031120863774,0.0107932878843866,0.0378904796150226,0.0320917534463255,8,1.81878089822714e-37,0.394989038521766,FALSE,3.5443384713924e-37
"YHR045W","DDE1",0.0110827564521854,0.0107729258727167,0.0511011704029722,0.0475240094571302,25,2.13956326290348e-37,0.16504854368932,FALSE,4.16804638355238e-37
"YGR138C","TPO2",0.0110785645280366,0.0107687326352263,0.0615253460066277,0.0569250801657271,41,2.21234248049362e-37,0.120889445662386,TRUE,4.30836437602234e-37
"YHR137W","ARO9",0.0110631321800009,0.0107532954521922,0.130050878517895,0.0902036220393695,52,2.50226047723342e-37,0.158471656749139,TRUE,4.87130464557377e-37
"YOR287C","RRP36",0.0110595485696138,0.0107497107190497,0.032036903806285,0.0298813876873986,81,2.57484523173305e-37,0.188349514563107,FALSE,5.01091066962015e-37
"YDR093W","DNF2",0.0110578422848077,0.0107480038996598,0.0873143858272812,0.0813855904634069,29,2.61014144749076e-37,0.383025367992484,FALSE,5.07787937988629e-37
"YIL132C","CSM2",0.0110520398516496,0.0107421996485828,0.0336432727872469,0.0280905006581111,25,2.73382987821181e-37,0.041716254306295,TRUE,5.31670641287738e-37
"YOL112W","MSB4",0.011047564899036,0.0107377232939539,0.0871796333022579,0.0667541024737467,34,2.83320882890277e-37,0.188412151581585,TRUE,5.50811103512725e-37
"RUD3","RUD3",0.0110390911160129,0.0107292468560706,0.0402547656050832,0.0295224303981547,32,3.03139473199234e-37,0.320576260569997,FALSE,5.8914140678294e-37
"YDR363W","ESC2",0.0110349816270261,0.0107251360795692,0.0314375555848384,0.0307390403496903,87,3.13244012825652e-37,0.113435640463514,FALSE,6.08573224240971e-37
"YLR419W","YLR419W",0.0110197535893729,0.0107099032709285,0.0370848435807315,0.0359290651976506,4,3.53712378435659e-37,0.239022862511744,FALSE,6.86963046210798e-37
"YJL004C","SYS1",0.0110160590133317,0.0107062075373663,0.0567871812922386,0.0403027529052716,6,3.6429422251416e-37,0.349577200125274,FALSE,7.07275323454106e-37
"YOR112W","CEX1",0.0110114929208397,0.0107016400143044,0.0650122838396136,0.0584867240232486,32,3.77810527994944e-37,0.182148449733793,FALSE,7.33269182291742e-37
"YLR016C","PML1",0.0110059011890012,0.0106960465305606,0.0535976823876294,0.0379474351545607,14,3.95047690149064e-37,0.376636392107736,FALSE,7.66464612756262e-37
"TBF1","TBF1",0.0110047704297567,0.010694915417046,0.0780698614936228,0.0773080279775465,44,3.98627820508445e-37,0.203382398997808,FALSE,7.73149431601008e-37
"YBR234C","ARC40",0.0110042599441597,0.0106944047715123,0.0881990747912183,0.0622737801120374,7,4.00254693848956e-37,0.460569996868149,FALSE,7.76042619853717e-37
"LAS17","LAS17",0.0109885155089654,0.0106786554035417,0.047414483747328,0.0259674721842654,74,4.53826523035909e-37,0.288318196053868,FALSE,8.79614472906535e-37
"PUF4","PUF4",0.0109881768230533,0.0106783166115184,0.0661588582531882,0.051323178528674,60,4.55054464104412e-37,0.333228938302537,FALSE,8.81696820257654e-37
"YJR032W","CPR7",0.0109784556647088,0.0106685924075075,0.0197333325613575,0,28,4.91751463849632e-37,0.302599436266834,FALSE,9.52478122119007e-37
"CDC43","CDC43",0.0109597705955405,0.0106499014842542,0.0210952594022166,0.00897404940485996,83,5.70800844504267e-37,0.222424052615096,FALSE,1.10521674478887e-36
"YDR202C","RAV2",0.0109595185264014,0.0106496493361408,0.0374557390392145,0.0332300869750226,5,5.71949842398908e-37,0.226182273723771,FALSE,1.10706812043565e-36
"YDR336W","MRX8",0.0109574246301231,0.0106475547838388,0.0520904186942234,0.0452946571783737,3,5.8158419752426e-37,0.187911055433761,FALSE,1.1253369996585e-36
"YOR274W","MOD5",0.0109550442824314,0.0106451736903775,0.0525248791901009,0.0505509234272748,78,5.92733770591891e-37,0.190854995302224,FALSE,1.14652445315635e-36
"LHS1","LHS1",0.0109437754701265,0.0106339013475218,0.0564841858244789,0.0556471548289178,32,6.48487528847755e-37,0.245349201378014,FALSE,1.25394641398281e-36
"YNL316C","PHA2",0.0109139676906977,0.0106040842292311,0.0465033475548652,0,78,8.22563432749215e-37,0.210523019104291,FALSE,1.59001234593038e-36
"YSF3","YSF3",0.0109077704982864,0.0105978850952217,0.0739800579927286,0.0432667484665581,42,8.64248259128124e-37,0.389414343877231,FALSE,1.67002667642361e-36
"CSG2","CSG2",0.0108972565468363,0.0105873678497209,0.0665099063568999,0.04994560243204,4,9.39856777280558e-37,0.501409332915753,FALSE,1.81551741533233e-36
"HDA2","HDA2",0.0108933644786315,0.0105834745621202,0.0521319434284815,0.0355363980554112,23,9.6949294297475e-37,0.215721891637958,FALSE,1.87213554847563e-36
"RXT2","RXT2",0.0108923504952567,0.0105824602610614,0.0193405419895576,0.0122934238211288,79,9.77366151760379e-37,0.183275916066395,FALSE,1.88670446444396e-36
"YHR192W","LNP1",0.0108908344641202,0.010580943754948,0.0436561305481479,0.040289334378285,0,9.89256966722118e-37,0.259755715627936,FALSE,1.90901655326107e-36
"YMR198W","CIK1",0.010884639784387,0.0105747471344042,0.0506439796405852,0.0442865778342421,39,1.03936600373473e-36,0.0740995928593799,TRUE,2.00504039900574e-36
"SQS1","SQS1",0.0108709175035112,0.0105610205542988,0.046374786005094,0.0336522108574965,29,1.1595881618904e-36,0.181396805512058,FALSE,2.23620948519072e-36
"SKN7","SKN7",0.0108668246475933,0.0105569264160774,0.0255075372717166,0.0180077505665258,79,1.19806822239042e-36,0.107171938615722,FALSE,2.30964058587758e-36
"VPS30","VPS30",0.0108613489677274,0.0105514490206654,0.0345468869294647,0.0272817959770923,80,1.25155310472067e-36,0.176260569996868,FALSE,2.41193903128613e-36
"YFR003C","YPI1",0.010847837376323,0.0105379331960411,0.0592809220652057,0.0350842415382941,54,1.39396690683706e-36,0.293955527716881,FALSE,2.6854912792455e-36
"YDR179W-A","NVJ3",0.0108415017449445,0.0105315955796912,0.0610433031189522,0.0497341700981343,36,1.46621678214963e-36,0.101346695897275,FALSE,2.82373382969508e-36
"YDR135C","YCF1",0.0108368556566715,0.0105269480357857,0.0915643243233458,0.0670247155809179,9,1.52156808387546e-36,0.377763858440338,FALSE,2.92935022452348e-36
"SPT2","SPT2",0.0108342479837114,0.0105243395458342,0.0530592933507855,0.04484384374822,85,1.55354496127645e-36,0.340306921390542,FALSE,2.9899100310721e-36
"YDR231C","COX20",0.0108337693032888,0.0105238607154398,0.0841831657070131,0.0444610169119232,4,1.55948740237843e-36,0.231443783275916,FALSE,3.00034087702901e-36
"YIL084C","SDS3",0.0108335305693803,0.0105236219067353,0.051512902673073,0.0396681584174631,74,1.56245958363631e-36,0.219480112746633,FALSE,3.00505208363687e-36
"YLR135W","SLX4",0.0108292145365014,0.010519304521631,0.0402670905479291,0.0335407548369257,25,1.61718052699227e-36,0.0721578452865644,TRUE,3.10925432199017e-36
"YNL087W","TCB2",0.0108238486592556,0.0105139369632407,0.110270605427889,0.103852387134924,39,1.68789116251899e-36,0.379956154087065,FALSE,3.24411890325461e-36
"YFL062W","COS4",0.0108204592948533,0.0105105465369408,0.058737871162612,0.0564593038746068,15,1.73414004600728e-36,0.165800187911055,FALSE,3.33189357567865e-36
"YHR132W-A","IGO2",0.0108148892041978,0.0105049747011601,0.0305469063004748,0.0140188083357563,40,1.81291352740548e-36,0.228875665518321,FALSE,3.48207981292568e-36
"YOR052C","YOR052C",0.0108140322173755,0.0105041174458412,0.108048706529709,0.0375606281522359,48,1.82534678050943e-36,0.337738803632947,TRUE,3.50478791535272e-36
"YML070W","DAK1",0.0108139660369332,0.0105040512446646,0.0483403686749361,0.0363631084173247,12,1.82631047150452e-36,0.309301597243971,FALSE,3.50546586991222e-36
"POP7","POP7",0.0107849437412441,0.0104750198562078,0.0569243070643544,0.0172999193934729,79,2.30194156132854e-36,0.382211086752271,FALSE,4.41692730734864e-36
"YML121W","GTR1",0.010784673391963,0.0104747494222254,0.0414358889625366,0.0337532806533852,87,2.3069098819757e-36,0.298026933917945,FALSE,4.42498150097645e-36
"VPS41","VPS41",0.0107772645607901,0.0104673382698448,0.04253110423587,0.0343820634910166,86,2.44731785164801e-36,0.167679298465393,FALSE,4.69273606757223e-36
"YDL189W","RBS1",0.0107596360588278,0.0104497042448228,0.0372434687249242,0.00653664201769753,74,2.81671787745745e-36,0.377325399310993,FALSE,5.39925787461877e-36
"YHR120W","MSH1",0.0107565613475895,0.0104466285702689,0.0647495801284144,0.04927933467371,22,2.88663451422983e-36,0.19968681490761,FALSE,5.53143149071879e-36
"ARR1","ARR1",0.0107440092332834,0.0104340725233496,0.0613462484139119,0.0602770440439332,15,3.19052405493515e-36,0.199937362981522,FALSE,6.11171124437194e-36
"ISU2","ISU2",0.0107284162771235,0.0104184746818724,0.0679870162712309,0.0203610305421877,48,3.61294743992722e-36,0.391356091450047,FALSE,6.91858947719219e-36
"MOB2","MOB2",0.0107240124973973,0.0104140695224293,0.030762324117907,0,75,3.74207043128517e-36,0.224052615095521,FALSE,7.16346326975931e-36
"YMR124W","EPO1",0.0107219202245018,0.0104119765940188,0.0605338596478248,0.0502094014743848,5,3.80502452947799e-36,0.231944879423739,FALSE,7.28154860791105e-36
"YNL211C","MRX7",0.0107093392000562,0.0103993916279027,0.0582719617780108,0.0467787704937084,81,4.20653643816077e-36,0.252239273410586,FALSE,8.04722615510863e-36
"YMR010W","ANY1",0.0107084370723575,0.0103984892175647,0.0376620578112619,0.00530528264204387,5,4.23690391757509e-36,0.367303476354526,FALSE,8.10262005023271e-36
"KAP95","KAP95",0.0107073251461063,0.0103973769429438,0.0647052838549262,0.0604081671873491,7,4.27463536738581e-36,0.317131224553711,FALSE,8.17205515956108e-36
"YKL150W","MCR1",0.0107066250024985,0.010396676579979,0.0371489467815463,0.0187650364155174,56,4.29856579382732e-36,0.393047290948951,FALSE,8.2150686492552e-36
"YNL097C-B","YNL097C-B",0.010697944538515,0.0103879933963816,0.0151423818307377,0.011469165878183,26,4.6066219237422e-36,0.143501409332916,FALSE,8.80087070356204e-36
"SDH4","SDH4",0.0106877537622899,0.0103777994273574,0.0820233036194239,0.0595572283587922,55,4.99655673372504e-36,0.281302849984341,FALSE,9.54265875193462e-36
"ECM3","ECM3",0.0106864296339304,0.0103764748841446,0.0315388228043489,0.0166037045575022,75,5.04958761131549e-36,0.244785468211713,FALSE,9.64073244980453e-36
"YGL257C","MNT2",0.010684937684285,0.0103749824670673,0.0560167352845533,0.0431493516767534,45,5.11001416073557e-36,0.26595678045725,FALSE,9.75285614919645e-36
"RRM3","RRM3",0.0106766983938416,0.0103667405952307,0.0793199899996533,0.0698795050766825,41,5.4569767393101e-36,0.147635452552458,FALSE,1.04115996877299e-35
