"gene","strain","r2","amp","peak","reason","n_cells","pct_expressed","fit_status"
"YEL076C","CPI",NA,NA,NA,2,308,0,"constant_expression"
"YEL076C","CPK",NA,NA,NA,2,351,0,"constant_expression"
"YEL076C","CPN",NA,NA,NA,2,315,0,"constant_expression"
"YEL076C","CQD",NA,NA,NA,2,394,0,"constant_expression"
"YEL076C","CQF",NA,NA,NA,2,386,0,"constant_expression"
"YEL076C","SACE_YAG",NA,NA,NA,1,8,0,"too_few_timepoints"
"YEL076C","SACE_YCE",NA,NA,NA,2,63,0,"constant_expression"
"YEL076C","SACE_YCK",NA,NA,NA,2,58,0,"constant_expression"
"YEL076C","SACE_YCM",NA,NA,NA,2,50,0,"constant_expression"
"YEL076C","SACE_YCR",NA,NA,NA,2,352,0,"constant_expression"
"YEL076C","SACE_YCU",NA,NA,NA,2,162,0,"constant_expression"
"YEL076C","SACE_YDE",NA,NA,NA,2,10,0,"constant_expression"
"YEL077C","AAP",0.513814524115441,0.49519693073537,10.8596437735991,0,35,0.228571428571429,"ok"
"YEL077C","AFE",0.253933477975834,0.234209872036227,21.8056341951544,0,55,0.109090909090909,"ok"
"YEL077C","AKH",0.171487097139746,0.195417420543941,0.852493286132812,0,166,0.0120481927710843,"ok"
"YEL077C","AKI",0.310206441200544,0.717057172828279,20.5143949335272,0,75,0.28,"ok"
"YEL077C","AKM",0.113561731553803,0.327557978420653,27.8734904202548,0,205,0.160975609756098,"ok"
"YEL077C","ALS",NA,NA,NA,1,7,0,"too_few_timepoints"
"YEL077C","AMP",NA,NA,NA,2,62,0,"constant_expression"
"YEL077C","ANG",0.125887764384645,0.391976013433709,20.7326511036266,0,301,0.382059800664452,"ok"
"YEL077C","ANH",0.70899576519455,5.45933257007638,31.1775168613954,0,22,0.545454545454545,"ok"
"YEL077C","ANN",0.0161237559068632,0.00681174662360125,8.2945854880593,0,384,0.00260416666666667,"ok"
"YEL077C","APQ",0.549936229303013,1.71972312783575,79.1380890499462,0,27,0.259259259259259,"ok"
"YEL077C","ATS",0.0728614830314986,0.232876276908657,19.4372815218839,0,184,0.125,"ok"
"YEL077C","AVI",0.698289394768617,1.04125098200298,59.4872512817383,0,13,0.461538461538462,"ok"
"YEL077C","BAF",0.332112477680583,0.744574239683125,19.8038824254816,0,139,0.410071942446043,"ok"
"YEL077C","BAG",0.0712843386408216,0.0570864840338389,76.3028100132942,0,106,0.00943396226415094,"ok"
"YEL077C","BAI",0.112707897679509,0.162362804096599,18.4875096407804,0,412,0.0898058252427184,"ok"
"YEL077C","BAK",0.00953447132424712,0.0387355183968436,30.9968634952198,0,376,0.0186170212765957,"ok"
"YEL077C","BAL",0.0210619624520554,0.0437598112692638,67.9826174649325,0,562,0.00889679715302491,"ok"
"YEL077C","BAM",0.0433585133947824,0.212105386552792,17.3040909333663,0,377,0.127320954907162,"ok"
"YEL077C","BAN",0.108359552977717,0.210656083564224,0.825813293457031,0,240,0.0416666666666667,"ok"
"YEL077C","BAP",0.0878923041699657,0.15833748780636,85.4620819091797,0,235,0.025531914893617,"ok"
"YEL077C","BAQ",NA,NA,NA,1,4,0,"too_few_timepoints"
"YEL077C","BBQ",0.055584969463136,0.0344938324540406,29.5114007429643,0,235,0.00425531914893617,"ok"
"YEL077C","BCK",0.0244162672670547,0.0495030945051893,36.868643229658,0,356,0.0112359550561798,"ok"
"YEL077C","BDB",0.0566074454192119,0.135466655583246,35.3525606502186,0,112,0.0892857142857143,"ok"
"YEL077C","BDL",0.525109941185048,1.93659229867913,40.7426457188346,0,48,0.333333333333333,"ok"
"YEL077C","BDP",0.0359007184716693,0.0480501433863273,66.2543823935769,0,268,0.0111940298507463,"ok"
"YEL077C","BEF",0.0752177855737174,0.223254976101601,12.9273303638805,0,277,0.205776173285199,"ok"
"YEL077C","BFH",0.0768020407922051,0.0990601414430111,32.3636846542358,0,110,0.0272727272727273,"ok"
"YEL077C","BFP",NA,NA,NA,2,254,0,"constant_expression"
"YEL077C","BGD",0.0711373336724335,0.148284722170949,46.9482408436862,0,77,0.012987012987013,"ok"
"YEL077C","BGF",0.133861337727466,0.191560891054545,18.3592472835021,0,101,0.0099009900990099,"ok"
"YEL077C","BHG",0.0985076157207918,0.250363140459542,22.3585841438987,0,163,0.0920245398773006,"ok"
"YEL077C","BHK",0.0472529965495931,0.0308823740948613,25.8736802881414,0,200,0.005,"ok"
"YEL077C","BHM",NA,NA,NA,2,59,0,"constant_expression"
"YEL077C","BHQ",0.0232462860714937,0.126707659854986,39.8185768127441,0,454,0.107929515418502,"ok"
"YEL077C","BMA",0.0371339934266453,0.205401189260285,32.2958575162021,0,292,0.167808219178082,"ok"
"YEL077C","BMB",0.0775151928976671,0.305601611546677,17.065619988875,0,279,0.161290322580645,"ok"
"YEL077C","BMC",0.14223129503684,0.28695324329252,17.0069262764671,0,128,0.2265625,"ok"
"YEL077C","BNC",0.0545457387543465,0.0647465461866902,79.0396550785411,0,243,0.0123456790123457,"ok"
"YEL077C","BNV",NA,NA,NA,2,179,0,"constant_expression"
"YEL077C","BQM",NA,NA,NA,2,125,0,"constant_expression"
"YEL077C","BRK",NA,NA,NA,2,43,0,"constant_expression"
"YEL077C","BTG",NA,NA,NA,2,11,0,"constant_expression"
"YEL077C","BVG",0.169485750782778,0.503632925719764,23.8158895319158,0,124,0.241935483870968,"ok"
"YEL077C","CAE",0.0690774383248626,0.0207375692700958,65.6397743225098,0,176,0.00568181818181818,"ok"
"YEL077C","CBN",NA,NA,NA,2,50,0,"constant_expression"
"YEL077C","CCD",NA,NA,NA,2,299,0,"constant_expression"
"YEL077C","CCG",NA,NA,NA,2,132,0,"constant_expression"
"YEL077C","CCN",0.129682733441021,0.109769745435135,32.4726751284166,0,75,0.0266666666666667,"ok"
"YEL077C","CCQ",NA,NA,NA,2,295,0,"constant_expression"
"YEL077C","CCR",0.0176261985460471,0.0200518771150521,35.4871800162575,0,458,0.00655021834061135,"ok"
"YEL077C","CCS",0.018529820914959,0.0087342219363043,23.0743212266402,0,396,0.00252525252525253,"ok"
"YEL077C","CCV",0.213468647220845,0.667842667475722,18.305286580866,0,382,0.554973821989529,"ok"
"YEL077C","CDE",0.0397586602015162,0.0131369949994054,16.019941850142,0,300,0.00333333333333333,"ok"
"YEL077C","CDF",0.586031142173897,1.05826395995354,73.3956319202076,0,19,0.368421052631579,"ok"
"YEL077C","CDH",0.399337912643999,0.622132802487879,12.9491329193115,0,36,0.222222222222222,"ok"
"YEL077C","CDI",NA,NA,NA,1,8,0.375,"too_few_timepoints"
"YEL077C","CDL",0.0360558819521816,0.0821318482185749,87.7666702270508,0,392,0.0331632653061225,"ok"
"YEL077C","CDT",NA,NA,NA,2,124,0,"constant_expression"
"YEL077C","CEG",0.116323598238157,0.987405012206954,68.4105308489366,0,127,0.433070866141732,"ok"
"YEL077C","CFF",0.108361073587322,0.177853186838731,3.19205327467485,0,134,0.0522388059701493,"ok"
"YEL077C","CGL",0.0812866293957002,0.455099492771473,3.04736375808716,0,212,0.150943396226415,"ok"
"YEL077C","CGN",0.055657543496835,0.12905947629083,16.2618956132369,0,370,0.124324324324324,"ok"
"YEL077C","CGS",NA,NA,NA,2,275,0,"constant_expression"
"YEL077C","CLB",0.053180648633267,0.0610017102808065,73.0373857671564,0,329,0.00303951367781155,"ok"
"YEL077C","CLI",0.134714957700335,0.280559905206046,32.2036690278487,0,279,0.118279569892473,"ok"
"YEL077C","CLN",0.140458559860832,0.270286999810333,36.3275815085931,0,91,0.230769230769231,"ok"
"YEL077C","CLP",0.0502661996688263,0.129419740618085,47.0052065415816,0,176,0.0511363636363636,"ok"
"YEL077C","CMI",0.146305071359006,0.310843056893392,22.5336465835571,0,312,0.137820512820513,"ok"
"YEL077C","CNH",0.213048381966756,0.159835848336311,41.8917465209961,0,38,0.0263157894736842,"ok"
"YEL077C","CNK",NA,NA,NA,1,2,0,"too_few_timepoints"
"YEL077C","CPI",0.0230594311859299,0.0195448385288418,59.388898676092,0,308,0.00324675324675325,"ok"
"YEL077C","CPK",NA,NA,NA,2,351,0,"constant_expression"
"YEL077C","CPN",0.036654649245347,0.0485514940056531,0.423225402832031,0,315,0.00317460317460317,"ok"
"YEL077C","CQD",NA,NA,NA,2,394,0,"constant_expression"
"YEL077C","CQF",0.0350175093296626,0.0256110058421499,68.0706887678667,0,386,0.00518134715025907,"ok"
"YEL077C","SACE_YAG",NA,NA,NA,1,8,0,"too_few_timepoints"
"YEL077C","SACE_YCE",0.319271550439931,0.493898858398743,9.17267539284446,0,63,0.253968253968254,"ok"
"YEL077C","SACE_YCK",0.17311272168039,0.34794258984395,46.4677964990789,0,58,0.0689655172413793,"ok"
"YEL077C","SACE_YCM",0.267005186067922,0.522467141394933,7.9920654296875,0,50,0.24,"ok"
"YEL077C","SACE_YCR",0.0332434217956138,0.0195116422743616,74.5006408799778,0,352,0.00284090909090909,"ok"
"YEL077C","SACE_YCU",0.176748691529271,0.457807286281408,19.3632456822829,0,162,0.259259259259259,"ok"
"YEL077C","SACE_YDE",0.861239521441016,0.804368582462746,64.8306667046113,0,10,0.5,"ok"
"YER001W","AAP",0.362004148465644,1.56785110900985,41.9252834103324,0,35,0.2,"ok"
"YER001W","AFE",0.398295590042989,0.608909726489077,2.6493444442749,0,55,0.309090909090909,"ok"
"YER001W","AKH",0.376839125733615,0.617743873498738,25.5846625241366,0,166,0.22289156626506,"ok"
"YER001W","AKI",0.293078828786434,0.788221872053387,32.132023898038,0,75,0.28,"ok"
"YER001W","AKM",0.362369836947554,1.02709401943095,22.926346952265,0,205,0.526829268292683,"ok"
"YER001W","ALS",NA,NA,NA,1,7,0,"too_few_timepoints"
"YER001W","AMP",0.485825465771298,1.0547137748223,24.4531006813049,0,62,0.435483870967742,"ok"
"YER001W","ANG",0.254140165733447,0.606673054913802,33.3439912796021,0,301,0.269102990033223,"ok"
"YER001W","ANH",0.563555103090745,4.85428506893286,43.1274695396423,0,22,0.363636363636364,"ok"
"YER001W","ANN",0.284110924854843,0.609300039146088,21.146654215726,0,384,0.309895833333333,"ok"
"YER001W","APQ",0.40580203820655,2.01611557035488,59.829992164265,0,27,0.222222222222222,"ok"
"YER001W","ATS",0.335080586532373,0.670163574610351,26.3354658647017,0,184,0.298913043478261,"ok"
"YER001W","AVI",0.545398716780623,0.793355745203522,36.2623825073242,0,13,0.384615384615385,"ok"
"YER001W","BAF",0.212972345875687,0.443076792882104,45.2770945809104,0,139,0.280575539568345,"ok"
"YER001W","BAG",0.248119343245444,0.495090381438317,22.5131600607525,0,106,0.188679245283019,"ok"
"YER001W","BAI",0.233791136169882,0.387071579813974,23.4297039725564,0,412,0.155339805825243,"ok"
"YER001W","BAK",0.194413167970477,0.310728323437686,22.4727075641805,0,376,0.146276595744681,"ok"
"YER001W","BAL",0.255702837860776,0.603189670556225,22.0962142944336,0,562,0.227758007117438,"ok"
"YER001W","BAM",0.309389480355015,0.634732853313979,24.2557047063654,0,377,0.29973474801061,"ok"
"YER001W","BAN",0.316324195547083,0.69818981228432,26.5185042294589,0,240,0.270833333333333,"ok"
"YER001W","BAP",0.212498022168534,0.60145057435261,25.3146098743786,0,235,0.251063829787234,"ok"
"YER001W","BAQ",NA,NA,NA,1,4,1,"too_few_timepoints"
"YER001W","BBQ",0.262821871604,0.4424052904431,24.6986078782515,0,235,0.178723404255319,"ok"
"YER001W","BCK",0.317798312397666,0.923949815907407,21.9732593081214,0,356,0.334269662921348,"ok"
"YER001W","BDB",0.311425653375248,0.923100966207328,26.516885063865,0,112,0.669642857142857,"ok"
"YER001W","BDL",0.300706684993614,0.256986345484421,43.3998199376193,0,48,0.125,"ok"
"YER001W","BDP",0.241989785276645,0.985599154467125,27.754733692516,0,268,0.33955223880597,"ok"
"YER001W","BEF",0.325831727260434,0.66734858872933,22.6460857391357,0,277,0.339350180505415,"ok"
"YER001W","BFH",0.30075137118741,0.672029619013605,22.635217406533,0,110,0.318181818181818,"ok"
"YER001W","BFP",0.235179129000194,0.54357071124013,27.1954096880826,0,254,0.255905511811024,"ok"
"YER001W","BGD",0.0878579797646087,0.393338596330725,23.1927717382258,0,77,0.207792207792208,"ok"
"YER001W","BGF",0.537098985006696,1.26874067101022,29.4387845451182,0,101,0.316831683168317,"ok"
"YER001W","BHG",0.422712234047161,0.801682299948316,21.4019813537598,0,163,0.196319018404908,"ok"
"YER001W","BHK",0.260610303853194,0.728108848621811,26.8653199455955,0,200,0.425,"ok"
"YER001W","BHM",0.551725705711691,1.06536215822212,28.104073334824,0,59,0.389830508474576,"ok"
"YER001W","BHQ",0.211110969663987,0.691656653426094,27.2045440673828,0,454,0.224669603524229,"ok"
"YER001W","BMA",0.419660490105304,1.38344689475765,25.3372676155784,0,292,0.513698630136986,"ok"
"YER001W","BMB",0.426823416787741,1.07760154153085,32.02336398038,0,279,0.46594982078853,"ok"
"YER001W","BMC",0.55203738007232,1.26588150683423,22.931209044023,0,128,0.5,"ok"
"YER001W","BNC",0.23424648620877,0.948529313333643,25.2094844471325,0,243,0.283950617283951,"ok"
"YER001W","BNV",0.289171551713991,0.505799468886602,25.1805138154463,0,179,0.240223463687151,"ok"
"YER001W","BQM",0.321919699773357,0.593195647260896,28.5590594898571,0,125,0.256,"ok"
"YER001W","BRK",0.416107852818345,0.477757612867253,39.8513612747192,0,43,0.13953488372093,"ok"
"YER001W","BTG",0.949541972621367,1.22007536645386,40.9375321648338,0,11,0.272727272727273,"ok"
"YER001W","BVG",0.30206481857612,0.638662529852107,19.8542497808283,0,124,0.314516129032258,"ok"
"YER001W","CAE",0.278777117403977,0.687859823485646,22.2106742858887,0,176,0.340909090909091,"ok"
"YER001W","CBN",0.389259332891731,0.847413703638359,21.7968478121541,0,50,0.74,"ok"
"YER001W","CCD",0.284698098460993,0.523338810375742,24.2116012573242,0,299,0.274247491638796,"ok"
"YER001W","CCG",0.308910366331181,0.629995964168491,22.2874995144931,0,132,0.303030303030303,"ok"
"YER001W","CCN",0.196909815835786,0.322262719821999,24.339158215306,0,75,0.213333333333333,"ok"
"YER001W","CCQ",0.240479335539124,0.463187875863217,23.1214232878252,0,295,0.233898305084746,"ok"
"YER001W","CCR",0.316693687721926,0.790739870802667,23.6439453471791,0,458,0.314410480349345,"ok"
"YER001W","CCS",0.225287035823274,0.491468973465023,27.0683071830056,0,396,0.23989898989899,"ok"
"YER001W","CCV",0.173882917490795,0.47846844658799,25.2034314762462,0,382,0.282722513089005,"ok"
"YER001W","CDE",0.237444057434686,0.548068742364972,23.9308603460138,0,300,0.256666666666667,"ok"
"YER001W","CDF",0.984392867943082,1.68517405927989,27.6084316210313,0,19,0.368421052631579,"ok"
"YER001W","CDH",0.633151679377213,1.11424153962559,25.8462588787079,0,36,0.5,"ok"
"YER001W","CDI",NA,NA,NA,1,8,0.25,"too_few_timepoints"
"YER001W","CDL",0.214971482341493,0.382156267187704,21.683121507818,0,392,0.216836734693878,"ok"
"YER001W","CDT",0.0973030930883392,0.431539912411915,26.0382204922763,0,124,0.129032258064516,"ok"
"YER001W","CEG",0.161021625156889,0.583365249173449,17.6030559973283,0,127,0.0866141732283465,"ok"
"YER001W","CFF",0.343224632957423,0.817645525652846,19.988373149525,0,134,0.283582089552239,"ok"
"YER001W","CGL",0.309444446782758,0.931323079874555,26.1093184731223,0,212,0.287735849056604,"ok"
"YER001W","CGN",0.205405521379513,0.59761386936862,24.9791357733987,0,370,0.316216216216216,"ok"
"YER001W","CGS",0.149883463033497,0.39907930326286,26.0061456506903,0,275,0.276363636363636,"ok"
"YER001W","CLB",0.148017597017107,0.375910183483823,26.74402774464,0,329,0.185410334346505,"ok"
"YER001W","CLI",0.252246769026057,0.794214889607922,24.6082812222567,0,279,0.455197132616487,"ok"
"YER001W","CLN",0.34133862007923,0.587464240851976,34.4427167773247,0,91,0.43956043956044,"ok"
"YER001W","CLP",0.248927746882803,0.894061173886694,27.2033453854648,0,176,0.392045454545455,"ok"
"YER001W","CMI",0.210781738052552,0.571260466786566,24.4901338057085,0,312,0.381410256410256,"ok"
"YER001W","CNH",0.476056575228461,1.16418630126465,47.3973503112793,0,38,0.631578947368421,"ok"
"YER001W","CNK",NA,NA,NA,1,2,1,"too_few_timepoints"
"YER001W","CPI",0.331371958155463,0.851480580776469,24.1047141335227,0,308,0.269480519480519,"ok"
"YER001W","CPK",0.194444894201311,0.670218382803228,26.3443906957453,0,351,0.296296296296296,"ok"
"YER001W","CPN",0.22015297050313,0.674122843172725,26.1488515680486,0,315,0.215873015873016,"ok"
"YER001W","CQD",0.294918297844825,0.673902345284676,23.4731908278032,0,394,0.309644670050761,"ok"
"YER001W","CQF",0.202509255468966,0.665536365689512,23.7799892425537,0,386,0.354922279792746,"ok"
"YER001W","SACE_YAG",NA,NA,NA,1,8,0.25,"too_few_timepoints"
"YER001W","SACE_YCE",0.37181445686991,0.632132670104308,26.1327986283736,0,63,0.142857142857143,"ok"
"YER001W","SACE_YCK",0.434123320958771,1.25054906632595,28.955038135702,0,58,0.155172413793103,"ok"
"YER001W","SACE_YCM",0.400063613737104,0.746485289847027,45.8551823009144,0,50,0.18,"ok"
"YER001W","SACE_YCR",0.141226061962421,0.382018143448747,23.6239444721829,0,352,0.193181818181818,"ok"
"YER001W","SACE_YCU",0.314985350100651,0.441107780009512,24.7319722825831,0,162,0.166666666666667,"ok"
"YER001W","SACE_YDE",0.724009186939693,0.5720090093784,21.9063105420633,0,10,0.2,"ok"
"YER018C","AAP",0.422534067045489,0.900292226697968,17.9603614048524,0,35,0.342857142857143,"ok"
"YER018C","AFE",0.311363499720425,0.711108600438331,57.2447702342814,0,55,0.509090909090909,"ok"
"YER018C","AKH",0.0984273123593328,0.351761497814248,66.1454200744629,0,166,0.192771084337349,"ok"
"YER018C","AKI",0.159012461093322,0.352667587733893,41.8133813684637,0,75,0.186666666666667,"ok"
"YER018C","AKM",0.193973184220248,0.415449265448196,33.8100625818426,0,205,0.229268292682927,"ok"
"YER018C","ALS",NA,NA,NA,1,7,0.142857142857143,"too_few_timepoints"
"YER018C","AMP",0.264870226651245,0.669431401430357,49.998807311058,0,62,0.241935483870968,"ok"
"YER018C","ANG",0.102675230318641,0.28740524383603,42.0749190937389,0,301,0.26578073089701,"ok"
"YER018C","ANH",0.512642355324288,4.31695141624019,30.3808533495123,0,22,0.409090909090909,"ok"
"YER018C","ANN",0.0995726562252576,0.297767611264805,42.8963089856234,0,384,0.276041666666667,"ok"
"YER018C","APQ",0.346109405683594,1.55575484841034,65.0958367694508,0,27,0.111111111111111,"ok"
"YER018C","ATS",0.128160748040027,0.332061403990832,26.3354658647017,0,184,0.201086956521739,"ok"
"YER018C","AVI",0.468331605994201,1.09258385007001,59.4872512817383,0,13,0.307692307692308,"ok"
"YER018C","BAF",0.113881257900153,0.363892983106359,56.0542228005149,0,139,0.266187050359712,"ok"
"YER018C","BAG",0.152134192081756,0.406710991431096,43.8435384902087,0,106,0.283018867924528,"ok"
"YER018C","BAI",0.0850228989058821,0.298740336206428,34.3025315024636,0,412,0.259708737864078,"ok"
"YER018C","BAK",0.087012611203948,0.277215439745397,44.2566616101698,0,376,0.287234042553192,"ok"
"YER018C","BAL",0.0723092429825339,0.260123852198039,29.0789278203791,0,562,0.137010676156584,"ok"
"YER018C","BAM",0.0791055480049846,0.281747222530464,66.9584750262174,0,377,0.225464190981432,"ok"
"YER018C","BAN",0.125658251602391,0.28986273676867,53.1993755860762,0,240,0.183333333333333,"ok"
"YER018C","BAP",0.0974882470252384,0.241880278335052,28.2249714244496,0,235,0.212765957446809,"ok"
"YER018C","BAQ",NA,NA,NA,1,4,0.5,"too_few_timepoints"
"YER018C","BBQ",0.11270973201084,0.457461925327563,29.5114007429643,0,235,0.25531914893617,"ok"
"YER018C","BCK",0.0775494882444907,0.390127373223273,28.4899897737937,0,356,0.205056179775281,"ok"
"YER018C","BDB",0.170000538605261,0.420351355191091,45.1699779683893,0,112,0.241071428571429,"ok"
"YER018C","BDL",0.281489394716502,0.359737032841227,23.9138756665317,0,48,0.25,"ok"
"YER018C","BDP",0.0860973212519269,0.357384936520177,30.7162451310591,0,268,0.145522388059701,"ok"
"YER018C","BEF",0.140458453260162,0.288999402285811,23.6179612766613,0,277,0.249097472924188,"ok"
"YER018C","BFH",0.129041691939277,0.30662299396368,47.9292322505604,0,110,0.181818181818182,"ok"
"YER018C","BFP",0.130957797630294,0.354063439949947,30.1293177171187,0,254,0.216535433070866,"ok"
"YER018C","BGD",0.0987069217557081,0.290387608155908,55.5002097216519,0,77,0.103896103896104,"ok"
"YER018C","BGF",0.122791648719476,0.305623776105235,34.9785531759262,0,101,0.108910891089109,"ok"
"YER018C","BHG",0.211109414311319,0.510036742998442,33.837817625566,0,163,0.251533742331288,"ok"
"YER018C","BHK",0.160157431410096,0.422278050759377,35.790076862682,0,200,0.215,"ok"
"YER018C","BHM",0.221018112079657,0.509924408555787,52.2266073389487,0,59,0.135593220338983,"ok"
"YER018C","BHQ",0.0514597053931487,0.274464227868887,47.5810585021973,0,454,0.204845814977974,"ok"
"YER018C","BMA",0.0804022605357154,0.274291172404181,53.1716272180731,0,292,0.195205479452055,"ok"
"YER018C","BMB",0.156649743312299,0.403661127904355,53.961388501254,0,279,0.211469534050179,"ok"
"YER018C","BMC",0.180414688763381,0.401419712663811,40.7040573466908,0,128,0.234375,"ok"
"YER018C","BNC",0.149116000033096,0.655386128681167,39.8904400738803,0,243,0.213991769547325,"ok"
"YER018C","BNV",0.131269188659842,0.323568629263413,41.871809352528,0,179,0.229050279329609,"ok"
"YER018C","BQM",0.106825916659383,0.391538794430049,30.5138738805597,0,125,0.24,"ok"
"YER018C","BRK",0.302705781538683,0.418328739024024,67.4166593551636,0,43,0.162790697674419,"ok"
"YER018C","BTG",NA,NA,NA,2,11,0,"constant_expression"
"YER018C","BVG",0.148246088948368,0.366618692195023,33.7199889096347,0,124,0.314516129032258,"ok"
"YER018C","CAE",0.142807094207441,0.433305100810379,42.9381993033669,0,176,0.278409090909091,"ok"
"YER018C","CBN",0.533821271291004,0.919848993262922,32.9598410102454,0,50,0.58,"ok"
"YER018C","CCD",0.162400665181457,0.424565587083693,44.9995136260986,0,299,0.25752508361204,"ok"
"YER018C","CCG",0.193686412573768,0.323784087160123,60.7365235415372,0,132,0.242424242424242,"ok"
"YER018C","CCN",0.214348569542184,0.311930262631041,27.0503305196762,0,75,0.226666666666667,"ok"
"YER018C","CCQ",0.0861037728183206,0.372350991573376,53.6782098249956,0,295,0.227118644067797,"ok"
"YER018C","CCR",0.106671320259081,0.469331356297052,36.4741162386808,0,458,0.268558951965066,"ok"
"YER018C","CCS",0.0840956725851958,0.221482335760466,34.0577826066451,0,396,0.22979797979798,"ok"
"YER018C","CCV",0.0982495620512294,0.301393836971577,43.9269676208496,0,382,0.222513089005236,"ok"
"YER018C","CDE",0.067628427060869,0.277835670174613,47.6636158336293,0,300,0.183333333333333,"ok"
"YER018C","CDF",0.928597714326761,1.00642451894106,59.573080886494,0,19,0.315789473684211,"ok"
"YER018C","CDH",0.167638719734347,0.737502814104539,20.3189191818237,0,36,0.222222222222222,"ok"
"YER018C","CDI",NA,NA,NA,1,8,0.125,"too_few_timepoints"
"YER018C","CDL",0.104800647218292,0.308724893565069,37.4642674706199,0,392,0.288265306122449,"ok"
"YER018C","CDT",0.141077182821288,0.329441790849727,38.4533344615589,0,124,0.217741935483871,"ok"
"YER018C","CEG",0.111806744588475,0.490856175746336,16.6792837272991,0,127,0.181102362204724,"ok"
"YER018C","CFF",0.0690413122441267,0.312613468257765,56.5450693477284,0,134,0.201492537313433,"ok"
"YER018C","CGL",0.0769765083864083,0.312757467645571,36.6793810508468,0,212,0.226415094339623,"ok"
"YER018C","CGN",0.116665329974634,0.329876940056121,43.3821983337402,0,370,0.245945945945946,"ok"
"YER018C","CGS",0.118701862278649,0.493963318969149,49.8035290457986,0,275,0.316363636363636,"ok"
"YER018C","CLB",0.0632611610105281,0.178371128697732,38.5636085163463,0,329,0.148936170212766,"ok"
"YER018C","CLI",0.0902505706801368,0.406642828613475,45.4955976876346,0,279,0.268817204301075,"ok"
"YER018C","CLN",0.257222249800504,0.530105261566212,41.0397433367642,0,91,0.384615384615385,"ok"
"YER018C","CLP",0.0989783441735348,0.375095301206206,34.1339967901056,0,176,0.221590909090909,"ok"
"YER018C","CMI",0.090024040002629,0.283938540292489,48.9462240826,0,312,0.217948717948718,"ok"
"YER018C","CNH",0.243210943741103,0.353598970011217,56.573356628418,0,38,0.210526315789474,"ok"
"YER018C","CNK",NA,NA,NA,1,2,1,"too_few_timepoints"
"YER018C","CPI",0.0982500399051722,0.437575457931697,42.7269226421009,0,308,0.227272727272727,"ok"
"YER018C","CPK",0.0615508423437963,0.391645241117279,43.0529303984209,0,351,0.207977207977208,"ok"
"YER018C","CPN",0.0781815819590161,0.344590514259773,41.9800061312589,0,315,0.174603174603175,"ok"
"YER018C","CQD",0.13115118126963,0.39095174803958,32.4050459428267,0,394,0.210659898477157,"ok"
"YER018C","CQF",0.0519410259276097,0.194272435755411,37.2597673589533,0,386,0.269430051813472,"ok"
"YER018C","SACE_YAG",NA,NA,NA,1,8,0.375,"too_few_timepoints"
"YER018C","SACE_YCE",0.182910363909364,0.438828334158091,39.1023046320135,0,63,0.19047619047619,"ok"
"YER018C","SACE_YCK",0.264634455161145,0.585660944039602,22.5029692649841,0,58,0.0862068965517241,"ok"
"YER018C","SACE_YCM",0.228246652430206,0.347536509229964,55.7717129100453,0,50,0.16,"ok"
"YER018C","SACE_YCR",0.114153955643528,0.338991231763776,47.6747464104132,0,352,0.244318181818182,"ok"
"YER018C","SACE_YCU",0.135938820002483,0.376982539292501,86.4723281860352,0,162,0.203703703703704,"ok"
"YER018C","SACE_YDE",0.941489450293315,0.766722355463529,53.1240241148255,0,10,0.2,"ok"
"YER019W","AAP",0.391939536572744,2.15922444970426,41.9252834103324,0,35,0.485714285714286,"ok"
"YER019W","AFE",0.180336155208631,0.827291427300673,37.1306659958579,0,55,0.563636363636364,"ok"
"YER019W","AKH",0.110836160401804,0.442282802057348,50.3168317621404,0,166,0.192771084337349,"ok"
"YER019W","AKI",0.154525995228726,0.52776220281726,66.9849107915705,0,75,0.28,"ok"
"YER019W","AKM",0.0916955601136792,0.440158562523883,53.5986364538019,0,205,0.419512195121951,"ok"
"YER019W","ALS",NA,NA,NA,1,7,0.571428571428571,"too_few_timepoints"
"YER019W","AMP",0.120678417901176,0.332534719231367,24.4531006813049,0,62,0.32258064516129,"ok"
"YER019W","ANG",0.0620523492577092,0.221420524044214,63.4171870838512,0,301,0.27906976744186,"ok"
"YER019W","ANH",0.550622865571571,0.659175218182143,69.4173654317856,0,22,0.409090909090909,"ok"
"YER019W","ANN",0.0840250064615256,0.413651005193328,33.9987229433927,0,384,0.3515625,"ok"
"YER019W","APQ",0.521795061676068,2.91923960073851,17.7032353227789,0,27,0.259259259259259,"ok"
"YER019W","ATS",0.043696246702602,0.434000316778276,87.4336700439453,0,184,0.25,"ok"
"YER019W","AVI",0.650729233209316,1.10230548944023,60.2614135742188,0,13,0.538461538461538,"ok"
"YER019W","BAF",0.107680538272916,0.371844042020378,28.6215327869762,0,139,0.251798561151079,"ok"
"YER019W","BAG",0.0753259752611114,0.451017772360806,15.093897998333,0,106,0.320754716981132,"ok"
"YER019W","BAI",0.0690073499353785,0.314698601963745,67.9094529585405,0,412,0.33495145631068,"ok"
"YER019W","BAK",0.118776222585234,0.344821762062753,39.5210194262591,0,376,0.292553191489362,"ok"
"YER019W","BAL",0.0583648621987441,0.373810592713288,66.985086961226,0,562,0.270462633451957,"ok"
"YER019W","BAM",0.0730135832877206,0.215189178748291,50.075984434648,0,377,0.220159151193634,"ok"
