"gene","n_strains_fit","mean_r2","sd_r2","median_r2","mean_amp","sd_amp","cv_amp","mean_peak","sd_peak","n_strains_total","n_not_detected","n_too_few_cells","pct_strains_detected","mean_pct_expressed","sd_r2_null_mean","sd_r2_null_sd","cv_amp_null_mean","cv_amp_null_sd","sd_peak_null_mean","sd_peak_null_sd","sd_z","cv_amp_z","sd_peak_z"
"YHR146W",79,0.160903167849926,0.172057427629414,0.0891520823346966,0.827250530405409,0.890263915959704,1.07617207029582,61.6944680299141,17.8750140140144,84,0,5,1,0.622639606400349,0.166974386770001,0.0142899182723187,0.687260501072064,0.151984818874199,16.0552352850867,1.13348458362614,0.355708182688473,2.55888431558197,1.60547285354865
"YKL001C",79,0.163699124330905,0.183506526163905,0.0809037672824474,0.633890264139573,0.732438659140795,1.15546601766315,8.21388352800846,16.3619104651841,84,0,5,1,0.338026208705394,0.178030195226029,0.0154934371969423,0.753671799451019,0.195390648445334,17.0588704055425,1.60183650245865,0.353461331289122,2.05636360495802,-0.435100548207404
"YFR039C",79,0.143360085475913,0.175932990388797,0.0698859028910255,0.345786770473927,0.267184429472403,0.772685516875637,78.8916218432355,19.1462007820135,84,0,5,1,0.211148791849566,0.169254939767934,0.0192636912083208,0.842637634570277,0.329026429001094,19.0678247121623,1.78057176038509,0.346665161346554,-0.212603339819875,0.0440173609370776
"YPR157W",72,0.12023219969773,0.134289003215894,0.0763838691507774,0.127878808211582,0.154858601724102,1.21097939439567,80.7673319680309,13.9613278436223,84,7,5,0.916666666666667,0.0302058578867107,0.120622943953585,0.039561497310478,0.930152875867562,0.223359773512355,12.1732342384436,1.30963050457456,0.345438372947762,1.25728332417285,1.36534205558962
"YPL255W",79,0.162518414106,0.175158398631318,0.086343803053799,0.367768108553723,0.589982146210288,1.60422323874259,18.6739512205744,16.6617580340709,84,0,5,1,0.14013070526968,0.166655497946437,0.0246471124158767,0.781642144413526,0.326903044654252,14.5901811338522,1.25035195573563,0.344985673835091,2.5162845919623,1.65679502536537
"YJR092W",79,0.248310743956472,0.164831925812975,0.205907940016499,0.533943840744252,0.430812477295052,0.806849792844416,71.7923582287067,11.7084826480933,84,0,5,1,0.254325955095887,0.160312631930647,0.0133332256006347,0.622463797183697,0.271973062241648,12.0923914224525,0.70268097138565,0.338949779872668,0.677956831978058,-0.546348613371735
"YLR099C",78,0.133677707415244,0.174073061939861,0.054804738504003,0.385800195088163,0.641939443716633,1.66391684579096,86.1985421665521,23.103552997769,84,1,5,0.988095238095238,0.178703069306194,0.165446964283365,0.0255611673022346,0.860125550691154,0.303676219050684,28.9149636394901,3.19274988137436,0.337468846962299,2.64686941115283,-1.82018976043918
"YNL225C",79,0.157327815244218,0.178168387960717,0.0920552307530579,0.345333232915509,0.244635003501387,0.708402725784694,17.5098529724887,18.1170090787729,84,0,5,1,0.206130975570398,0.172070228287597,0.0189397027144468,0.801528063644023,0.242481552624704,16.7017470599407,1.21624662570054,0.321977581436287,-0.384051227201853,1.16363078747872
"YLR212C",79,0.219909869432009,0.172226434483474,0.158994539417074,0.55480753961815,0.61900003906032,1.1157022838701,23.4915506089751,9.12133321225816,84,0,5,1,0.24160721222249,0.166707885148787,0.0178566037139756,0.565263838655252,0.133991826033574,9.89631891264583,0.929585651849645,0.309048093527834,4.10800017813716,-0.833689395749215
"YOR283W",79,0.15067205837084,0.176469109744701,0.0695108053866236,0.66101778260566,0.699378828189003,1.05803330347956,10.8747021926745,20.7962422535905,84,0,5,1,0.50497854810987,0.171485037824376,0.0163448295329692,0.704588543040568,0.182477774066325,20.0729566078861,1.87421397526972,0.304932633911632,1.93691950840287,0.385914124666762
"YOR372C",79,0.139031576060276,0.1763788035436,0.0773688946076982,0.260711657426568,0.183137046952305,0.702450549239009,36.7425617963014,21.5518555587135,84,0,5,1,0.140938905810545,0.169485337838181,0.022749153563906,0.828504345668351,0.19829960785515,21.7329770172162,1.35031826627775,0.303020755741724,-0.63567345287651,-0.134132421241653
"YKL065C",79,0.149177172862912,0.17551062861377,0.0709930921834585,0.743226885932072,0.604216618017056,0.812963886874618,1.93006579239366,14.5051452986843,84,0,5,1,0.632141412976809,0.170320076454871,0.0174479017722516,0.743360585349179,0.226547034346736,18.707434713056,1.27840241523137,0.297488616491096,0.307235544822492,-3.28714132913393
"YNL172W",77,0.112858927116573,0.160135922928311,0.0578520886015137,0.162468688914354,0.168239983061151,1.03552250089147,80.8238845466089,20.7802932425721,84,2,5,0.976190476190476,0.0503863007805269,0.151421716394969,0.0296944033344071,0.908018816880699,0.27946135759524,21.9201723801306,1.74842063769985,0.293462927515538,0.456247994742252,-0.651947885411637
"YDL095W",79,0.187736710172955,0.171392721396066,0.122234972106823,0.896598526416362,0.92232556946242,1.02869405011057,31.6976345179071,15.6333740098597,84,0,5,1,0.65017740292809,0.166617852353258,0.0163236463136082,0.670532085052998,0.226808037191254,13.4021970716864,1.16747081006017,0.292512405076292,1.5791414162081,1.91112010591363
"YOR023C",79,0.150666038226503,0.170580219694934,0.0796349769203983,0.381938635504031,0.426141192116613,1.11573209019362,79.4608172629283,16.5344103958598,84,0,5,1,0.187716553988883,0.164643197732531,0.0210224800883224,0.745064696093313,0.165531422891535,16.537814467649,1.04532598765283,0.282413013947896,2.23925697988587,-0.0032564691105276
"YPR155C",77,0.117945079861938,0.16622317397461,0.0523099825527537,0.183181615318191,0.109109068689365,0.59563329267427,79.5165013172907,22.6385161464013,84,2,5,0.976190476190476,0.0795405223411373,0.160488689088224,0.0212276029990999,0.874039001571203,0.262855219585563,23.9445447145345,2.41639778052355,0.270142836505305,-1.05915990306713,-0.540485750591207
"YGR109C",79,0.382589896176123,0.15502679365572,0.362800850437343,0.667664792989396,0.380227839879868,0.569489126688019,19.6048632957838,4.55264857808764,84,0,5,1,0.123974316780485,0.151210915628841,0.0141575057377696,0.397655625678744,0.214871478843707,2.93080695776864,0.830172684653027,0.269530388866365,0.799703627182007,1.95361959059983
"YOR114W",72,0.124040470407982,0.140718565134843,0.0686008548771127,0.137504615480382,0.159526718568331,1.16015537377428,29.5077537121772,10.6061343313665,84,7,5,0.916666666666667,0.0304018518589614,0.132160380861777,0.032565245936511,1.06406979419113,0.553467783833945,11.3078645802289,0.993650918303073,0.262801155862635,0.17360645441285,-0.706214059622434
"YIL158W",79,0.406227357593286,0.136386615012596,0.393152535921493,0.97971372111162,0.250690762894135,0.255881649396205,74.605619427815,7.13344734450897,84,0,5,1,0.410540982478707,0.133783453090759,0.0103161351358996,0.372342983889158,0.149331007344525,5.53939415882354,0.894891501125243,0.252338873768525,-0.77988715514563,1.78128095269767
"YNL328C",75,0.19378030938325,0.163447467918707,0.141554366220557,0.220826954551866,0.125476084014032,0.568210000761302,5.2692969873846,7.10714600352489,84,4,5,0.952380952380952,0.0580956173054411,0.158399217038909,0.0214143863340421,0.712313501048371,0.166170503571108,7.93941537727211,1.00227502741617,0.235741094843942,-0.867202645416578,-0.830380235944598
"YOR355W",79,0.157464527040281,0.176072670613578,0.085196128637098,0.801246599567722,0.502388043896259,0.62700801996202,74.9371456542239,17.1938516207254,84,0,5,1,0.738553762699804,0.172782337967216,0.0143042698306512,0.709526446134686,0.165545677727241,20.0686831763289,1.52860806902188,0.230024509137222,-0.498463187354405,-1.88068584345692
"YLR050C",79,0.340119903588068,0.149668832682418,0.304802104398897,1.07740326062515,0.657867231958075,0.610604456103422,28.8614605218815,8.04978403242447,84,0,5,1,0.547725267237468,0.146712539427454,0.0129379263719706,0.443916333486682,0.176590681635646,7.37283607773528,0.918765573799917,0.228498228384486,0.943923660483188,0.736801610762803
"YJR054W",79,0.16890030549753,0.172344208575199,0.104231529077767,0.383338433119279,0.287871864352544,0.750960090304773,21.3882423844022,16.8230678444919,84,0,5,1,0.212336501866079,0.167887738066813,0.0202453990942545,0.753348081433592,0.227293160287012,14.1626744115664,1.24744128472807,0.220122630709273,-0.0105062164026555,2.13268028362989
"YER152C",79,0.162582781384082,0.173059308115852,0.0902039331933532,0.551981652712706,0.496268819989688,0.899067600437047,20.4182949058095,16.6918489574767,84,0,5,1,0.307179600199743,0.169801380344352,0.0166716271071231,0.756735877214404,0.20162197056375,16.8191514426577,1.20315363836773,0.195417504876218,0.705933598529335,-0.105807339246962
"YMR305C",79,0.48035537008852,0.128256710534369,0.451821894694671,1.40339086558563,0.487070135462993,0.347066627984457,28.8305205496369,9.26454053287582,84,0,5,1,0.532527618461749,0.126158670981189,0.0107927231731127,0.297565429818071,0.121578010420083,5.9585271572562,0.651869144773691,0.194393900364948,0.407155849938217,5.0715905210813
"YGL255W",75,0.130908909789441,0.161649714063922,0.0701649758405566,0.274937437143861,0.312279602067007,1.13582058998974,72.7251978588158,24.6337745067909,84,4,5,0.952380952380952,0.107349406286104,0.156921506945384,0.0244894538624092,0.901079166077693,0.268324370333509,25.6285307528365,3.12499770507572,0.193071154020128,0.874841981815805,-0.31832223250272
"YOL114C",72,0.107551590113416,0.143623187866919,0.0590550425168604,0.1430698186379,0.135620247627563,0.947930520348308,78.6241667897531,26.216624498439,84,7,5,0.916666666666667,0.0335958547998272,0.138334134806489,0.0278339382871177,1.00124763749885,0.376386807266118,24.0704362664143,1.9769819491121,0.190021728361682,-0.141655116814032,1.08558817797428
"YDR353W",79,0.174939784951316,0.170100498198917,0.114358380332742,0.926058945208219,0.822629993891426,0.888312777656355,21.6061262147328,17.2365513734788,84,0,5,1,0.927061772649651,0.166675770743769,0.0182121548306946,0.655739348677892,0.208624775660972,14.4545335739222,1.62742075853517,0.188046251911711,1.11479294940697,1.70946436867416
"YDR337W",79,0.158237321821615,0.171722422652924,0.0951530056232713,0.542160756355607,0.646897939319237,1.19318473669631,87.7182111883264,14.5078108403808,84,0,5,1,0.369197062692219,0.169364501475801,0.0126583586063848,0.614979438016064,0.139390809811356,14.3112860615953,1.17469659928495,0.186273848801689,4.14808766419218,0.167298329547491
"YML020W",79,0.136675081145717,0.16805517514419,0.0782183731891147,0.240141567867041,0.359961085377677,1.49895367376371,17.7394721605661,17.563832754385,84,0,5,1,0.113228458000739,0.165028973646637,0.0220263044456636,0.861193493142232,0.347210772595455,18.1258117882491,1.59772552566637,0.137390341853261,1.83680988885834,-0.35173690651886
"YNL208W",79,0.166061920505692,0.175914676949232,0.088101885902266,0.96452550623078,0.695145685907894,0.720712600566074,5.98785406919196,19.6099145220954,84,0,5,1,0.862287096620227,0.174241071966531,0.0126998056084127,0.738883269855022,0.227885858933393,16.7937090224653,1.90623859459408,0.131781937007953,-0.0797358351851868,1.47736254402603
"YLR231C",77,0.117654884366562,0.166872104763198,0.0637595975251369,0.227220173623965,0.210092567181696,0.924621101334892,2.4688863306614,27.1590844197005,84,2,5,0.976190476190476,0.0975142857221299,0.163363331647088,0.0274711239481041,0.873273215705063,0.30429561902324,28.7314623102701,3.09748845684588,0.127725866722418,0.16874342717996,-0.507629943573919
"YDR307W",78,0.136158324830908,0.171178357105151,0.0818848788151527,0.291914841853369,0.25669891134807,0.87936231579829,21.2975860986486,17.778165544543,84,1,5,0.988095238095238,0.143423366868387,0.168339286608937,0.0223819116213721,0.780700255298081,0.177807849328973,18.0679101039825,1.39805922647836,0.126846649394457,0.554880230949017,-0.207247700206084
"YPL256C",79,0.491404638171783,0.139410700192936,0.473735109628125,1.05432637824065,0.477328904819503,0.452733531732384,22.1360652815325,3.67141182232962,84,0,5,1,0.236976067103174,0.138025646341815,0.0112594775485174,0.306011230487052,0.172331088811442,3.23581923830986,1.0144428953384,0.123012266346556,0.851397749862007,0.429390935676526
"YHR152W",79,0.388388091738342,0.148491707701661,0.376903058980767,0.852254460453924,0.295215243336626,0.346393309786129,82.7007950588229,6.83931256350126,84,0,5,1,0.331441974137762,0.147455790290601,0.00845990163498286,0.37159025136933,0.124572653578561,5.39239581628577,0.793872014547662,0.122450290293719,-0.202267037422552,1.82260707104019
"YHL026C",79,0.231449820524734,0.169312204071042,0.179209779807959,0.46202854506826,0.273610545297507,0.592194028308541,81.2097581459619,11.0855843704224,84,0,5,1,0.207711589725317,0.167147328995956,0.0183157272452612,0.617259699211216,0.23197566932764,8.14397256827559,1.08843534653966,0.118197603955163,-0.10805301683287,2.70260591177854
"YEL064C",78,0.13179157352483,0.152207962749842,0.0720924623715133,0.190804869362923,0.181216955193297,0.949750159932299,23.3261329666089,15.7628996828815,84,1,5,0.988095238095238,0.0739794403233066,0.14935224978581,0.0249024788381027,0.98771720571491,0.345299703303427,17.2131036085865,1.19184930826004,0.114675851452289,-0.109953890546057,-1.21676785450513
"YLR353W",78,0.147911484244363,0.169220940618484,0.0800442238043989,0.332104193912279,0.352466115829772,1.06131184818121,74.1034013959444,18.912368443013,84,1,5,0.988095238095238,0.157580086560322,0.166778990811767,0.0220928793738674,0.785816556511724,0.230831944501547,19.4409956579478,1.42667184963299,0.11053107951177,1.19348858869766,-0.370531748468111
"YIR036C",79,0.154807018569767,0.173422839087644,0.0760659111721755,0.489021745378873,0.425565644997777,0.870238693921612,5.87513790893508,16.8583374457151,84,0,5,1,0.329836279928269,0.17147966297345,0.0181611815496678,0.713139819707315,0.147531575784794,16.3482387699744,1.15812982276831,0.106996128466663,1.06484915773867,0.44045034132823
"YHR110W",79,0.400191367441046,0.140899105177398,0.390180568037091,1.10702460800925,0.608568019862237,0.54973305512749,25.5624190825324,6.4901948805191,84,0,5,1,0.506552802951131,0.139393467950978,0.0145198333666129,0.350924031930878,0.12618386402527,5.92545823075348,0.932053107116793,0.103695213877743,1.57555028713337,0.605906085665626
"YML119W",79,0.362787093893328,0.156288414702829,0.343534239383677,0.654732095713038,0.194049918789786,0.296380641884458,78.5071540619422,7.28960613059678,84,0,5,1,0.214215185431539,0.154530224011317,0.0171009443247081,0.459376479360186,0.219059907993586,5.71536891786067,0.941352147594445,0.102812491411459,-0.744069688372645,1.6723148895543
"YOR320C",79,0.133441835970291,0.178598063270984,0.0808303955945294,0.522815946261837,0.731341533412048,1.39885085495418,12.1412819468383,23.2705625875109,84,0,5,1,0.324431927445536,0.176876265606548,0.0169466307850708,0.77781755885068,0.188077185785764,22.8490669775992,1.79733543920998,0.10160117879908,3.30201291299046,0.234511377629635
"YOR307C",79,0.139448582539088,0.168970962585794,0.0644498102694442,0.348403960090315,0.41179676217023,1.18195201358642,37.0938604282563,32.1183601745125,84,0,5,1,0.172425697821104,0.166348476535244,0.027114929203881,0.845701624791412,0.323878169468452,29.5913773514702,3.27864927700298,0.0967174220087824,1.03820022617412,0.770738987169805
"YBR053C",79,0.141393486364766,0.172620843498254,0.0739699090771451,0.335567069866649,0.353163051505122,1.05243655655922,6.25775692610718,17.9531213498975,84,0,5,1,0.174770357935819,0.170797332659854,0.0190588052749498,0.747118231143322,0.176844204091969,18.4198152698076,1.96435742022929,0.0956781294574026,1.72648194484854,-0.237580959098375
"YLR233C",76,0.121077945065933,0.148683295538273,0.0663811475005752,0.163172893073787,0.155887723208807,0.955353063074727,17.3488975299021,18.760185484646,84,3,5,0.964285714285714,0.0560129492565914,0.146232005084424,0.0312652110232833,0.988235847961019,0.41022558623674,18.3720760782382,1.12288816092421,0.0784031315836305,-0.0801578107010493,0.34563496162289
"YHR127W",79,0.176387379565729,0.174928666680003,0.101182790321153,0.557721793097121,0.290012557257334,0.519995024126359,21.618604921755,16.5958471370801,84,0,5,1,0.400143368369353,0.17379897459629,0.0152612185950121,0.704465323775952,0.281861657763574,15.083913798341,1.13169033650851,0.0740237142060562,-0.654471066101252,1.33599562527307
"YPL274W",79,0.177361433946606,0.171012764958198,0.107002367600744,0.763338855034197,0.53209529883457,0.697063034752414,3.06045159265952,12.3919765488457,84,0,5,1,0.541766548888106,0.169708186933692,0.0180319249908189,0.689910981696044,0.23001524380982,14.000031410191,1.58310230548833,0.0723482393127834,0.0310938220350454,-1.01576180880446
"YFL026W",73,0.110669093507488,0.143764410905948,0.053175307671124,0.194379466514903,0.473798399368622,2.43749202456163,2.32099367205043,22.1399377514824,84,6,5,0.928571428571429,0.0506685735148462,0.141028937693077,0.0402329930625714,1.01051635849777,0.335804328888542,30.9679713803122,4.63441809711476,0.0679907957287115,4.24942605947613,-1.90488502414702
"YHR061C",74,0.114547078665787,0.142644980613867,0.0628507061022183,0.1576883829666,0.14091393681932,0.893622815887245,38.9827257635623,21.0120981865643,84,5,5,0.94047619047619,0.0571978621568159,0.140928884504758,0.0291348892782182,1.01449677448103,0.362368419074823,22.0134110710158,1.627934603374,0.0589017549619667,-0.333566481600118,-0.615081762115166
"YGL216W",79,0.136905883982728,0.175396707512324,0.0614732700229692,0.343617132761416,0.312019748599916,0.908044794194126,42.6517930682138,20.3129155157779,84,0,5,1,0.174455402267269,0.174215429563795,0.0247017939874437,0.796231081773403,0.19078846951993,21.7942552120881,2.20616916330968,0.0478215448290643,0.586061163455385,-0.671453359491206
"YCR041W",71,0.122968949016703,0.157227768753331,0.0584833888022872,0.242700349896642,0.596741442476925,2.4587580641357,18.3244371844043,32.4052701613771,84,8,5,0.904761904761905,0.0715473070090356,0.15608814717643,0.0256928426654557,1.01129571861475,0.377651324244796,28.593556941491,3.63295478066691,0.0443556048561798,3.83280092666295,1.04920469700601
"YCR065W",78,0.203018002592365,0.162471347981864,0.150877752602075,0.450790830440794,0.665011963744424,1.47521182516991,24.326956076943,10.0849684117532,84,1,5,0.988095238095238,0.170548790925195,0.161752912562592,0.0209984883331552,0.595385459256207,0.177410514259317,9.37749800764395,0.896160960162626,0.0342136732832609,4.95926844914999,0.789445686164267
"YKR079C",79,0.15148241567323,0.174029636412062,0.0849011779481365,0.438641971683806,0.347954124916867,0.793253148076966,87.6556806716185,18.490111742731,84,0,5,1,0.256119576705866,0.173514266694351,0.0166108422455367,0.724146733867556,0.161593476369637,17.1916967948482,1.33541457255714,0.0310261039201066,0.427655965834493,0.972293529339381
"YOR115C",79,0.174778812834528,0.167497410712609,0.108880979041686,0.617552067479808,0.339933966917036,0.550453937113813,22.9107582621785,15.457854190777,84,0,5,1,0.473976540150925,0.167196139058887,0.0141180071173862,0.659368702156365,0.251646465315785,14.4500360777254,1.20735255462571,0.0213395312254309,-0.432808642497232,0.834733905345476
"YER018C",78,0.177256112686655,0.159224891030315,0.128601219989652,0.478271589939849,0.491438786271724,1.02753079340032,41.7682762022379,12.6162584879682,84,1,5,0.988095238095238,0.242801672451798,0.159060698491369,0.0156677106912325,0.648640996346378,0.18541023691159,11.8223571998875,1.08076027245378,0.0104796764620606,2.04352145472209,0.734576675619452
"YLR135W",76,0.124292879027267,0.156886865171479,0.0645047880863593,0.202531133641634,0.210749338457561,1.0405774888441,21.1374594165581,20.7190668005971,84,3,5,0.964285714285714,0.0779839527846551,0.156710162032748,0.0221673655849376,0.903539713871557,0.350630916215715,21.6371192942266,1.63544136959523,0.00797131883146927,0.390831979254902,-0.561348459625095
"YGR092W",77,0.214091430684452,0.16923549496503,0.174093983886643,0.331695127899056,0.206910260815185,0.623796502908398,82.1716534115987,10.8615077688658,84,2,5,0.976190476190476,0.127745641409311,0.169103752306034,0.0228504998893708,0.660913886850693,0.195622075400338,8.05872224230814,1.04021522361081,0.00576541693324993,-0.189740262525763,2.69442848262557
"YBR087W",79,0.167639200850788,0.170260541442581,0.0985443492633649,0.688683729892866,0.668531932148353,0.970738676013665,20.2299881488272,15.0755054570192,84,0,5,1,0.510865720399312,0.170248246945718,0.0157774294854673,0.671424794259779,0.184155514637357,15.1229873360354,1.30089319577486,0.000779245876148183,1.62533216745261,-0.0364994445128151
"YPR111W",78,0.13063391665359,0.166120778104654,0.0590855138067268,0.250417113161408,0.151432689982606,0.604721810226282,75.3321972310102,28.9148811218273,84,1,5,0.988095238095238,0.134623081088968,0.16611745930686,0.0214993282040163,0.87343470707367,0.239944708365342,24.2880870409167,1.83087281323755,0.000154367511532363,-1.11989507365273,2.52709748457568
"YMR163C",76,0.127087759714617,0.162221928355709,0.0654500542116712,0.22505675381365,0.215832013953442,0.95901149508339,43.7472566212029,16.8705936751368,84,3,5,0.964285714285714,0.095542266170326,0.162406956011675,0.0193078240711185,0.893096017758716,0.190415726296297,18.1795484417803,1.21995742152169,-0.00958304028898562,0.346166141876883,-1.07295118956762
"YBR086C",79,0.19561191795304,0.164241817896105,0.130748573373233,0.768854749978542,0.441337417171026,0.574019237292016,59.4328939065375,15.5794474238301,84,0,5,1,0.469479486012792,0.164394310976348,0.0130421765251292,0.632167441205441,0.22764189150172,13.8441847208802,1.1091554531815,-0.0116923030407666,-0.255437184824948,1.5644900793414
"YJL079C",78,0.188592523391456,0.170858209751327,0.140130053935193,0.429033706521624,0.314931329945989,0.734047990073516,0.325887596274366,13.5879726257727,84,1,5,0.988095238095238,0.170576833173676,0.171123733778261,0.0180119014763146,0.667958227667766,0.118343170352483,11.2002055616926,0.845222216706859,-0.0147415877931072,0.558458609896142,2.82501692085581
"YDR528W",79,0.220004564101362,0.161420959367238,0.158991852081788,0.387326457500973,0.210356492638789,0.543098692498331,17.9825919871832,9.12563636999645,84,0,5,1,0.147607587239814,0.162152807416927,0.0211869135153057,0.590592438021782,0.332568436948848,8.45041276065396,1.05296123807562,-0.0345424570294409,-0.142808938692988,0.641261601022017
"YKL089W",78,0.193369525220921,0.158359967623742,0.140404044353673,0.362361421873371,0.219057187291498,0.604526790294053,23.1553675002686,13.8105971231043,84,1,5,0.988095238095238,0.17535249069527,0.159117400160722,0.0157961218845162,0.633099132182982,0.219475648362509,9.97019140403066,0.931149176199475,-0.047950537639453,-0.13018456535887,4.12437213846705
"YBR007C",79,0.128230797831134,0.161573045364551,0.0571156773951099,0.332563763227224,0.326878108579618,0.98290356534208,29.5522482783475,23.8745633964113,84,0,5,1,0.165723655611953,0.162778743734506,0.0193023824664986,0.829513430695888,0.338437485180274,25.1099370487897,2.22554145115645,-0.0624637073712489,0.453230334590409,-0.55508903315932
"YDL089W",76,0.121812474148087,0.158402260428119,0.0632722978264826,0.283452415029898,0.339227099041328,1.19676912615314,86.8036525549716,15.2070066881485,84,3,5,0.964285714285714,0.123433923701555,0.159878254177309,0.0231540948212153,0.835680131801713,0.210230514607151,19.1855478901794,1.41722166116805,-0.0637465537127,1.71758602706262,-2.80728224175733
"YLR286C",79,0.545705546343762,0.127259020058492,0.538974283813538,1.86650621608987,0.465487291908772,0.249389628545636,17.6409333526417,6.11349085999934,84,0,5,1,0.305888219411867,0.127979654912478,0.0112591302489094,0.238156736776948,0.0786484649659411,3.32715511127056,1.15808707752409,-0.0640044868524209,0.14282404333705,2.40598121057163
"YOR229W",77,0.153007910479116,0.171186062337892,0.0873924985356229,0.352819040366304,0.259390994350191,0.735195566772376,85.4848047695048,13.1653908057719,84,2,5,0.976190476190476,0.169308122776556,0.172664085084368,0.023076016922776,0.739402218060681,0.22160220209435,13.192225920732,1.13712106399337,-0.0640501673846683,-0.0189828947932319,-0.0235991714601711
"YHR029C",78,0.130197919885598,0.166375575819279,0.0638183264954044,0.265913725123474,0.292581186825383,1.10028614239271,2.1654892079769,25.7128936985946,84,1,5,0.988095238095238,0.119668716685244,0.167951817960232,0.0223395902510367,0.780644256680284,0.216226548392502,25.1839116773394,2.52770874942686,-0.0705582386803137,1.47827308019643,0.209273327623335
"YOL007C",78,0.482248809287379,0.136848858602386,0.462175614769954,0.898065567835261,0.268103016175509,0.298533899726004,25.138642722736,4.79194528403817,84,1,5,0.988095238095238,0.231422771743844,0.137771885409585,0.0114998781049302,0.305971937787541,0.124496081363225,3.55749621661667,0.763174058558362,-0.0802640513904883,-0.0597451580812083,1.61751969105629
"YLR254C",79,0.314840738646991,0.159171749103558,0.293432793266791,0.596718915773713,0.40577883873587,0.680016718105428,83.5238415538934,9.53051372533353,84,0,5,1,0.234539660058299,0.160270806723985,0.013677285919092,0.485205752949486,0.210064677413147,6.01220092023352,0.745378998240351,-0.0803564118589416,0.927385639294301,4.72016626897973
"YOR313C",72,0.120199372890189,0.144612745009981,0.0786580665387968,0.198644693059879,0.308373347999716,1.5523865412642,69.037154613613,16.1824386774922,84,7,5,0.916666666666667,0.05308043610921,0.146591639796303,0.0244966394455342,0.917837267264927,0.226051778579123,14.2562458224254,0.955011361156249,-0.0807822963113935,2.80709701992976,2.01693187475252
"YOL014W",79,0.205740011356689,0.162161916985904,0.167138450627602,0.9548491818828,0.619255612634849,0.648537616604313,80.0278066490083,12.8270438722535,84,0,5,1,0.759477225995588,0.163596597325723,0.0136015376983001,0.580446573311786,0.162651807477293,9.9056072762827,1.16240213598356,-0.105479275332087,0.418630720116853,2.5132753162905
"YLR183C",79,0.418674764633209,0.140808374419143,0.395541376496668,0.710238665675669,0.188539953933658,0.265459996822752,26.0824203346293,5.16818678363923,84,0,5,1,0.241840052485101,0.142150667387319,0.0119843123372728,0.359275597764709,0.166869355908072,4.05068486241336,0.643419870995375,-0.112004170986185,-0.56220988228444,1.73681599155011
"YDR368W",79,0.140244513281789,0.173680539781736,0.0710055932706259,0.569680554984438,0.361219788987006,0.634074282203424,82.9941004012931,22.8546512345947,84,0,5,1,0.523853252651808,0.175477480253875,0.014866950872361,0.727257036839027,0.198790103117972,22.2837460541508,2.68749337830653,-0.120868124712731,-0.46874946576341,0.212430357987965
"YOL034W",79,0.15587889373812,0.163344337817992,0.0941867049764665,0.401530138041171,0.421081432833306,1.04869197337842,17.2283243555365,14.4762363870615,84,0,5,1,0.215368421628909,0.16580472942733,0.0189563816132292,0.736123718964107,0.250340275563012,14.7909246258135,1.53223218842938,-0.129792259912181,1.24857358134385,-0.205378950480471
"YPL267W",79,0.443505319659253,0.13802565529562,0.416798535492262,0.933710225058594,0.517688386060994,0.554442237181784,21.0878623239986,5.04856721923799,84,0,5,1,0.215897480755599,0.139669793830936,0.0126642588406964,0.339510261580221,0.1891246450315,3.65900543120737,1.02164392393675,-0.12982508933191,1.13645672971793,1.36012338102708
"YER124C",78,0.421789907795431,0.15670461031193,0.396359763008663,1.03382420488043,0.342058108550166,0.33086680204951,16.1617724107915,5.27230312012559,84,1,5,0.988095238095238,0.134851857444224,0.158609451646341,0.0126729986109856,0.352039212058817,0.122047111250705,3.97965288237355,1.34174869574907,-0.1503070735572,-0.173477354706207,0.963407113304763
"YDL180W",77,0.124007968688104,0.171249443676609,0.0598997935741826,0.265734009902377,0.230566540947266,0.867659134154372,0.458096961308851,20.0191292233749,84,2,5,0.976190476190476,0.128342714534896,0.17446056042858,0.0196020510987282,0.89397257896556,0.307158942073813,21.5143296726641,2.03560362955534,-0.163815344414582,-0.0856671944288193,-0.734524358072472
"YKL052C",79,0.153320770290653,0.166136629278065,0.0838243003078387,0.476432825277541,0.423083286716015,0.888022957842068,43.9794055774333,17.0130555144802,84,0,5,1,0.280334811717816,0.168999320491301,0.016471296671587,0.715742248127052,0.138267835507976,18.2091256252569,1.61614666093672,-0.173798776763875,1.24599267126792,-0.740075229362853
"YLL028W",79,0.162563412266739,0.167229957290808,0.0997289543357888,0.534692944883955,0.501325692451325,0.937595487743211,80.6860127704441,14.0784078754953,84,0,5,1,0.269144173900246,0.170485981629449,0.0186532113189395,0.713624423917367,0.158461320848773,15.1992005815874,1.18452506432502,-0.174555698907165,1.41341156710153,-0.946195855071038
"YMR295C",79,0.266753548338164,0.150063537343104,0.227495101437791,1.02161106934557,0.443670141675115,0.434284783111566,42.566104205472,13.153051881334,84,0,5,1,0.659061812746492,0.153229618335716,0.0153353339716103,0.408427322676089,0.0960583527476763,10.9403567451611,0.964151449396912,-0.206456605279884,0.269184924536426,2.29496635363357
"YJL201W",79,0.140034917547052,0.167671250874369,0.0680645328367517,0.337448455146976,0.222072664932873,0.658093588948715,27.330274659596,22.6228063568788,84,0,5,1,0.19977078786428,0.172297441424901,0.0220414753365758,0.856560488578824,0.347549528430446,20.5614052049635,1.83156400041991,-0.209885703197691,-0.571046378702907,1.12548682516291
