"gene","name","n_strains_fit","mean_r2","median_r2","sd_r2","mean_amp","sd_amp","cv_amp","amp_range","mean_peak","sd_peak","n_strains_total","n_not_detected","pct_strains_detected","mean_pct_expressed","sd_r2_null_mean","sd_r2_z","sd_r2_p","cv_amp_null_mean","cv_amp_z","cv_amp_p","sd_peak_null_mean","sd_peak_z","sd_peak_p","sd_r2_p_fdr","cv_amp_p_fdr","sd_peak_p_fdr","r2_adj_pooled","cycles","sig_any","class","n_fit","sd_trim","n_outlier","n_early","n_late","shift_early","shift_late","peak_early","peak_late","early_strains","late_strains","cv_trim_amp","sd_trim_str","frac_explained","n_fit_struct","n_fit_amp","n_fit_peak","peak_excess","amp_excess","str_excess","peak_trim_excess","amp_trim_excess","str_trim_excess","peak_robustness","amp_robustness","str_robustness","frac_outlier_peak","peak_diff","amp_spread","expr_gated","amp_gated","amp_trim_excess_final","rank_peak","rank_str","rank_amp","n_phenotypes_available","variability","variability_strict","which_phenotype"
"YPL267W","ACM1",74,0.316355146861549,0.331953223537978,0.109413701062584,0.484706930123659,0.135782175376559,0.280132523258782,0.904300725342808,22.9213280219066,2.76481975716214,74,0,1,0.184779204509865,0.0883044867040509,2.42146678695071,0.0139720558882236,0.202492074626236,3.07109023162552,0.00598802395209581,1.85283279762698,2.5620160010099,0.0359281437125748,0.107720043783401,0.0216839049174379,0.112984557201387,0.318127945009816,TRUE,TRUE,"cycling, varies between strains",74,1.72,1,0,1,NA,10.1,NA,33,NA,"SACE_YCK",0.187501565300917,0.0742394806601205,0.0928435150875224,74,74,74,1.49221222805598,1.38342462921503,1.23905030363044,0.92830826516181,0.925969896091051,0.840721501603098,0.622102035962531,0.669331654603012,0.678520879370086,0.0135135135135135,0.911986959535169,0.904300725342808,FALSE,FALSE,0.925969896091051,0.657894736842105,0.315789473684211,0.223684210526316,3,0.399122807017544,0.399122807017544,"amplitude"
"YPL256C","CLN2",74,0.351646918763715,0.361820809151659,0.119575339904041,0.550514764263159,0.154496793801829,0.280640600091109,0.892539963727512,23.913051445104,2.52047600150875,74,0,1,0.200438459129345,0.0919357205142142,3.15088003606581,0.00399201596806387,0.186482077962011,3.86819468849401,0.00199600798403194,1.49480128535977,3.69218486647896,0.00598802395209581,0.0454329436365365,0.0100430717512344,0.0336738288129623,0.357988260547775,TRUE,TRUE,"cycling, varies between strains",74,1.39,1,0,1,NA,15.1,NA,39,NA,"BDL",0.172852427933068,0.0759859289876327,0.133914084934385,74,74,74,1.68616124845124,1.50491995347821,1.30064070021133,0.929889486725625,0.926911743059196,0.826511486097339,0.551483132221037,0.615920960391875,0.635464879703552,0.0135135135135135,1.02567471614898,0.892539963727512,FALSE,FALSE,0.926911743059196,0.671052631578947,0.236842105263158,0.236842105263158,3,0.381578947368421,0.381578947368421,"structure amplitude timing"
"YKL045W","PRI2",74,0.194672923608137,0.204848764136168,0.0958508780567015,0.310249162906817,0.115056918207687,0.370853275250398,0.56665291553465,21.5477063828259,3.82140629531246,74,0,1,0.214594425305355,0.0827830373898182,1.40526430714835,0.0778443113772455,0.250463660517676,3.99920799369875,0.00199600798403194,2.96381284332789,1.61723558948374,0.0798403193612774,0.265782720273738,0.0100430717512344,0.205181035777907,0.211488371927877,TRUE,TRUE,"cycling, varies between strains",74,2.32,1,0,1,NA,21.5,NA,43,NA,"SACE_YCE",0.23992212609159,0.0740638686443974,0.0737279450877844,74,74,74,1.28935479307176,1.48066699370237,1.15785650151187,0.782775472892212,0.957911920618353,0.894674452395809,0.607106342721483,0.646946224027808,0.772698906321799,0.0135135135135135,0.857593451984576,0.56665291553465,FALSE,FALSE,0.957911920618353,0.355263157894737,0.460526315789474,0.315789473684211,3,0.37719298245614,0.37719298245614,"amplitude"
"YMR295C","GSR1",74,0.191573035016647,0.192950406674255,0.0879982119167412,0.628215592529569,0.24991673521113,0.397820013038544,1.54670639216362,41.2658293930335,9.09081256209243,74,0,1,0.641340432195427,0.0681183412149663,2.56906259323583,0.0139720558882236,0.229062719210313,5.65443838994931,0.00199600798403194,6.68460611559393,3.01155305939887,0.00399201596806387,0.107720043783401,0.0100430717512344,0.0265025504546463,0.174200635740521,TRUE,TRUE,"cycling, varies between strains",74,5.11,11,3,8,-11.3,23.7,30,65,"BHM,CNH,AMP","AAP,BRK,BDB,SACE_YCM,APQ",0.218839242469198,0.0631654715522263,0.000674746734223297,74,74,74,1.35996233807782,1.73672963636342,1.29184314161495,0.764442947218585,0.955368220649962,0.927290219133349,0.562105968536638,0.550096112052552,0.717804034609133,0.148648648648649,2.4062064464985,1.54670639216362,FALSE,FALSE,0.955368220649962,0.315789473684211,0.5,0.289473684210526,3,0.368421052631579,0.368421052631579,"amplitude timing"
"YOL007C","CSI2",74,0.370783400731813,0.366868075845986,0.107440238721772,0.543506445242211,0.146387073351524,0.26933824728847,1.11779575700889,25.5446894747599,3.03836332704844,74,0,1,0.220732853116192,0.0928886162624512,1.57309560297677,0.0598802395209581,0.175273821740729,4.13908760897815,0.00199600798403194,1.52460750401216,4.7331487246611,0.00598802395209581,0.238522954091816,0.0100430717512344,0.0336738288129623,0.365248863046639,TRUE,TRUE,"cycling, varies between strains",74,1.41,1,0,1,NA,24.5,NA,50,NA,"AAP",0.167895205319025,0.0727802864961642,0.0980944468819742,74,74,74,1.9928823117115,1.53667127591298,1.15665668243142,0.924828191052086,0.957902347604319,0.783522130317109,0.464065632785832,0.623361913910445,0.677402501725974,0.0135135135135135,1.51375582303628,1.11779575700889,FALSE,FALSE,0.957902347604319,0.644736842105263,0.131578947368421,0.302631578947368,3,0.359649122807018,0.359649122807018,"amplitude timing"
"YPL127C","HHO1",74,0.272839893989777,0.270502820173302,0.0891163271761062,0.790498652569971,0.189151672955128,0.239281461568823,1.11685780846594,36.9044890057018,6.50523298401583,74,0,1,0.553648606326339,0.068892195538055,2.63381388480507,0.00998003992015968,0.174822541117735,2.61263602622401,0.0139720558882236,4.455082004106,2.36819139704288,0.0139720558882236,0.0822492945144194,0.0409732681875513,0.060714933768826,0.244201984041469,TRUE,TRUE,"cycling, varies between strains",74,3.32,8,0,8,NA,14.6,NA,51.5,NA,"AKH,APQ,BAN,SACE_YCM,BHM",0.170363332858408,0.0614851686136336,0.0101621594718205,74,74,74,1.46018254613951,1.36871057953378,1.29356201352125,0.74521636121179,0.974492944497792,0.892483802169871,0.510358354290716,0.71197882084738,0.689942803546317,0.108108108108108,2.05015097990983,1.11685780846594,FALSE,FALSE,0.974492944497792,0.289473684210526,0.447368421052632,0.342105263157895,3,0.359649122807018,0.359649122807018,"amplitude"
"YER124C","DSE1",74,0.219489861505061,0.230999168529509,0.096745343555835,0.351226514591895,0.142686591285959,0.406252333915488,0.73293065734242,15.8847449426352,6.24391698708176,74,0,1,0.128468524898215,0.0829817381272218,1.59342203733806,0.06187624750499,0.302774636723706,2.90433773069989,0.00798403193612774,2.47747364325946,5.71912761478833,0.00199600798403194,0.238522954091816,0.0265025504546463,0.0164498589028839,0.21524676366133,TRUE,TRUE,"cycling, varies between strains",74,2.52,3,1,2,-43.9,32.1,60,48,"APQ","AFE,BDL",0.280060156530334,0.0631675141674516,0.179956489423239,74,74,74,2.52027584796705,1.34176474724404,1.16586306504585,1.01716521055885,0.924978920165959,0.761221873547739,0.403592809643964,0.689374886369501,0.652925627691792,0.0405405405405405,3.7664433438223,0.73293065734242,FALSE,FALSE,0.924978920165959,0.763157894736842,0.0789473684210526,0.210526315789474,3,0.350877192982456,0.350877192982456,"amplitude timing"
"YBR038W","CHS2",74,0.251239274402125,0.253364672872066,0.0745830211488576,0.448230533656213,0.126240973950376,0.281642959306297,0.75095738546987,76.4007929385858,5.22321672211505,74,0,1,0.247103037895396,0.0792645733362005,-0.531677636376361,0.708582834331337,0.197082732041804,3.33238158954543,0.00399201596806387,3.48122698345928,3.06931225126856,0.00598802395209581,0.793214507752644,0.0160351565776011,0.0336738288129623,0.240488904357272,TRUE,TRUE,"cycling, varies between strains",74,2.89,5,4,1,-17.9,10.6,58.5,87,"SACE_YCE,AAP,CBN,CEG","BDL",0.210709931843765,0.0587158235463198,0.1642121502899,74,74,74,1.50039533386724,1.42905954463102,0.940937647295645,0.830167068602984,1.06914456513152,0.740757454118586,0.553298887209441,0.748145568285309,0.787254560647671,0.0675675675675676,1.74198973865577,0.75095738546987,FALSE,FALSE,1.06914456513152,0.460526315789474,0.0526315789473684,0.513157894736842,3,0.342105263157895,0.342105263157895,"amplitude timing"
"YIL123W","SIM1",74,0.254064012667106,0.245426353880311,0.0700715723777914,0.78555285093123,0.169901994264522,0.21628333989637,1.02249732110681,39.0000605510838,8.73537630144299,74,0,1,0.541622298778578,0.0670119817526165,0.375730666411792,0.305389221556886,0.18391629813026,1.24550671809872,0.117764471057884,5.01811347716183,4.34173531053035,0.00199600798403194,0.494834060692175,0.206195667273512,0.0164498589028839,0.222703623823596,TRUE,TRUE,"cycling, varies between strains",74,5.8,14,3,11,-11,20,28,59,"BDL,CBN,SACE_YCK","AFE,BGD,AAP,BGF,CNH",0.149922262557158,0.0520964349406903,0.0357097066023752,74,74,74,1.74076898443986,1.17598789283582,1.04565736671495,1.15581284209627,0.815165725285391,0.777419702837787,0.663966817209913,0.693175270129412,0.743474609929002,0.189189189189189,3.71726282428116,1.02249732110681,FALSE,FALSE,0.815165725285391,0.842105263157895,0.118421052631579,0.0657894736842105,3,0.342105263157895,0.342105263157895,"timing"
"YKL104C","GFA1",74,0.209738640479885,0.215510849674138,0.093451942120312,0.530347133428275,0.208319987385932,0.392799308708069,0.984389152311844,0.730063540171086,5.40248775945186,74,0,1,0.599624177889132,0.0795788177920497,1.65462363434853,0.0678642714570858,0.281459150394325,3.22487798360289,0.00199600798403194,4.53747276542117,1.37184186697029,0.0778443113772455,0.247626883637306,0.0100430717512344,0.202225982816975,0.191531564715104,TRUE,TRUE,"cycling, varies between strains",74,3.32,5,4,1,-11.7,14.3,77,15,"SACE_YCE,CEG,BGD,BHQ","AMP",0.278296404532478,0.0687832087000553,0.00451671503962359,74,74,74,1.19063805751579,1.39558194557809,1.17433187264122,0.731684832424958,0.988763037700441,0.864340670149124,0.614531702397943,0.708495148445666,0.736027600277182,0.0675675675675676,0.865014994030691,0.984389152311844,FALSE,FALSE,0.988763037700441,0.236842105263158,0.355263157894737,0.381578947368421,3,0.324561403508772,0.324561403508772,"amplitude"
"YLR050C","EMA19",74,0.23744055346414,0.237466291054558,0.0876346775312989,0.687607974306307,0.20737014237567,0.301581933491791,1.25526899631142,27.9050911780379,3.66776287008887,74,0,1,0.520889445662386,0.0765052791167904,1.31282899784568,0.0978043912175649,0.188253009528531,4.02484662366361,0.00199600798403194,3.40347678266664,0.563416022122364,0.289421157684631,0.297773878993605,0.0100430717512344,0.450629685254897,0.228040898260709,TRUE,TRUE,"cycling, varies between strains",74,2.18,1,0,1,NA,18.1,NA,46,NA,"SACE_YCM",0.190364883859476,0.0666505209081091,0.0817023681693989,74,74,74,1.07765179676506,1.60200325215032,1.14547229345466,0.640521484119531,1.01121827659613,0.871188520289725,0.594367759643953,0.631221113464537,0.760549622428915,0.0135135135135135,0.264286087422239,1.25526899631142,FALSE,FALSE,1.01121827659613,0.0789473684210526,0.394736842105263,0.407894736842105,3,0.293859649122807,0.293859649122807,"amplitude"
"YDL117W","CYK3",74,0.244611913991565,0.234169083275987,0.104429026954042,0.382521849234335,0.172728491528273,0.451551961996447,0.793114526242478,5.89154766965847,3.49834542591638,74,0,1,0.282618227372377,0.0920610181343333,1.28778276070109,0.101796407185629,0.306168900562435,4.0395441606017,0.00199600798403194,2.03684242784376,1.67547852093131,0.12375249500998,0.302227842451743,0.0100430717512344,0.273859688031345,0.244657917874933,TRUE,TRUE,"cycling, varies between strains",74,1.28,1,1,0,-32.9,NA,61,NA,"CBN",NA,0.336651695764724,0.0763945652197333,0.0778126350340657,74,74,74,1.71753365802567,1.47484594668806,1.13434577490401,0.628423673084537,1.09956202326981,0.829825335064839,0.365887253590662,0.745543645245799,0.731545313099141,0.0135135135135135,1.46150299807262,0.793114526242478,FALSE,FALSE,1.09956202326981,0.0526315789473684,0.263157894736842,0.565789473684211,3,0.293859649122807,0.293859649122807,"amplitude"
"YCL024W","KCC4",73,0.185994411698057,0.188963015546708,0.0967879533222289,0.216060908437142,0.0979066395564828,0.45314370037913,0.495668950752017,18.1836412838544,4.73231071146382,74,1,0.986486486486487,0.112308174130911,0.0772673505916314,2.32585342003818,0.0239520958083832,0.316684229328307,3.53960601406896,0.00798403193612774,3.13961672453686,2.59904336675033,0.0159680638722555,0.148689633719574,0.0265025504546463,0.0652370472729754,0.179416619406097,TRUE,TRUE,"cycling, varies between strains",73,2.2,3,1,2,-18.2,21.8,0,40,"SACE_YCE","APQ,BDL",0.301852267924426,0.065315683490567,0.109112730913037,73,73,73,1.50728930524534,1.43090074722147,1.25263714338759,0.700722474436601,0.95316482467302,0.845320604245503,0.464889170246281,0.666129238190616,0.67483277875622,0.0410958904109589,1.59269398692696,0.495668950752017,FALSE,FALSE,0.95316482467302,0.184210526315789,0.328947368421053,0.276315789473684,3,0.263157894736842,0.263157894736842,"amplitude"
"YBR070C","ALG14",74,0.273379934927286,0.27629155286742,0.0927743375012379,0.524437965570388,0.141686844714535,0.270168931344308,0.835143316969356,25.0703841566572,3.03914698932167,74,0,1,0.291700595051676,0.0810142251408076,1.36979146257874,0.0978043912175649,0.181191205829473,3.6936886318336,0.00199600798403194,3.03526279503288,0.00838792517817107,0.449101796407186,0.297773878993605,0.0100430717512344,0.600626045958223,0.260503771778949,TRUE,TRUE,"cycling, varies between strains",74,2.23,1,0,1,NA,10.9,NA,36,NA,"AAP",0.182228076495301,0.0648860313827184,0.136585989157355,74,74,74,1.00127968961869,1.49107088342122,1.14516107930416,0.734697504166469,1.00572252202352,0.800921458792484,0.733758521004518,0.674496788318959,0.699396332330076,0.0135135135135135,0.00388419428878661,0.835143316969356,FALSE,FALSE,1.00572252202352,0.25,0.144736842105263,0.394736842105263,3,0.263157894736842,0.263157894736842,"amplitude"
"YMR076C","PDS5",74,0.186674773186016,0.18401782624177,0.109568212323012,0.273024999620539,0.0929870576654696,0.340580744601068,0.510455461283892,25.0850378606683,2.38984565429151,74,0,1,0.169683683056686,0.0811257559710733,3.13065505559376,0.00598802395209581,0.260902276045763,2.49782839526009,0.00998003992015968,2.98034037429295,-1.05397184472233,0.860279441117764,0.0561230480216039,0.0315924442505717,0.934576301941571,0.189740375421724,TRUE,TRUE,"cycling, varies between strains",74,1.83,0,0,0,NA,NA,NA,NA,NA,NA,0.213358216087316,0.079229773211097,0.207980057268833,74,74,74,0.801870039712654,1.30539583541743,1.35059711939177,0.614023826199431,0.81777062017616,0.976629089772027,0.765739827889646,0.626454135970688,0.723109116515695,0,-0.590494720001437,0.510455461283892,FALSE,FALSE,0.81777062017616,0.0394736842105263,0.657894736842105,0.0789473684210526,3,0.258771929824561,0.258771929824561,"amplitude"
"YMR179W","SPT21",74,0.207353438087325,0.209966919610651,0.0874368594065858,0.263462467259777,0.102971471850372,0.390839245230482,0.517624559955438,19.3002013497644,5.92433662881309,74,0,1,0.158534293767617,0.0835327002520224,0.454789117550907,0.315369261477046,0.274129484978703,3.57635378907472,0.00399201596806387,2.93298885567975,5.21642107169261,0.00199600798403194,0.500818960086472,0.0160351565776011,0.0164498589028839,0.203055625295531,TRUE,TRUE,"cycling, varies between strains",74,2.4,4,2,2,-19.3,34.2,0,53.5,"BDL,AAP","BGD,CNH",0.249388510127771,0.0649296630195158,0.1126361585285,74,74,74,2.01989742216053,1.42574683369374,1.04673809349853,0.818277913109824,0.909747122412409,0.777296350095468,0.405108647663194,0.638084617067315,0.742589149017688,0.0540540540540541,2.99134777313334,0.517624559955438,FALSE,FALSE,0.909747122412409,0.434210526315789,0.105263157894737,0.197368421052632,3,0.245614035087719,0.245614035087719,"amplitude timing"
"YOR247W","SRL1",74,0.423915810258285,0.451555437377604,0.100826972263993,1.34557492784721,0.324817059212025,0.24139648598514,1.98860959082944,36.0312170225747,6.99984149000616,74,0,1,0.78703413717507,0.0767489600478753,2.80568679788347,0.00598802395209581,0.128492799683298,6.12082398083962,0.00199600798403194,3.18889417960302,3.92323562011106,0.00199600798403194,0.0561230480216039,0.0100430717512344,0.0164498589028839,0.383741482169279,TRUE,TRUE,"cycling, varies between strains",74,2.24,5,0,5,NA,28,NA,64,NA,"AFE,AKI,AAP,BFH,APQ",0.123831966777805,0.062131402172874,0.0540407078818346,74,74,74,2.19506860239482,1.87867714440125,1.31372427979608,0.702437858969299,0.963726894293061,0.809540639171097,0.320007246335235,0.512981646242472,0.616218069210654,0.0675675675675676,3.81094731040314,1.98860959082944,FALSE,FALSE,0.963726894293061,0.197368421052632,0.184210526315789,0.328947368421053,3,0.236842105263158,0.236842105263158,"amplitude timing"
"YLR437C","DIF1",74,0.159914850735084,0.157714701390184,0.0820919803585534,0.55147509984364,0.196689064169197,0.356659918507589,0.95612320429224,56.5958999248999,7.41625181437826,74,0,1,0.672157845286564,0.0632165284157567,2.51364581155508,0.0159680638722555,0.296714263905719,1.61561424706047,0.0538922155688623,10.3220716918721,-5.37568164180021,1,0.117426685091356,0.116563253583331,1,0.122396412155763,TRUE,FALSE,"cycling, consistent between strains",74,5.97,12,4,8,-11.6,14.4,45,71,"AKI,BFP,BHG,CPI","AMP,BFH,BGF,BVG,APQ",0.243583288649219,0.0615892669133444,0.0600135752849341,74,74,74,0.718484819304056,1.20203159030102,1.29858412690204,0.578372266557782,0.820935554101361,0.974258923367156,0.804988847388605,0.682956721541548,0.7502470599971,0.162162162162162,-2.90581987749387,0.95612320429224,FALSE,FALSE,0.820935554101361,0.0131578947368421,0.605263157894737,0.0921052631578947,3,0.236842105263158,0.236842105263158,""
"YPR120C","CLB5",74,0.16591426219162,0.169817399293413,0.0786612442485603,0.307800402806918,0.112337245281882,0.364967830637801,0.662832061857164,21.6511582010593,6.5643112858352,74,0,1,0.234387723144378,0.0798232702495968,-0.12282070806088,0.518962075848303,0.289769006130085,2.13520417851657,0.0239520958083832,3.4212015602924,4.70499794582262,0.00199600798403194,0.666838366278196,0.0625633977945748,0.0164498589028839,0.17112450236505,TRUE,TRUE,"cycling, varies between strains",74,3.09,6,1,5,-11.7,21.3,10,43,"CDH","BGD,APQ,SACE_YCK,CEG,AAP",0.206717220688664,0.0556255282811563,0.00731578729119609,74,74,74,1.91871515610854,1.25951300144901,0.985442515730024,0.903191450589632,0.713386236331512,0.696858548982304,0.470727219574086,0.56639846949638,0.707152916439845,0.0810810810810811,3.14310972554281,0.662832061857164,FALSE,FALSE,0.713386236331512,0.578947368421053,0.0263157894736842,0,3,0.201754385964912,0.201754385964912,"timing"
"YOR025W","HST3",74,0.200023399676332,0.206521490235326,0.0801747454685215,0.386376158162572,0.119553748277845,0.309423202628205,0.82614735058057,70.9629410681361,5.0592127746305,74,0,1,0.259442530535547,0.0726474784791909,0.86622378099064,0.17564870259481,0.224900048621164,2.87972168899911,0.0119760479041916,4.15903473699004,1.62344937880102,0.0518962075848303,0.386793979608351,0.0369325864400232,0.14854124087155,0.187740584590873,TRUE,TRUE,"cycling, varies between strains",74,3.36,7,4,3,-12.5,11,58.5,82,"BAG,CBN,BDL,BRK","SACE_YCK,AMP,BGF",0.196416072653303,0.0515195548650533,0.0249719603286033,74,74,74,1.21643917268456,1.37582541455745,1.10361360293443,0.807879763570257,0.873348288973287,0.70917196224244,0.664134945430398,0.634781331797252,0.642590812904808,0.0945945945945946,0.900178037640456,0.82614735058057,FALSE,FALSE,0.873348288973287,0.407894736842105,0.0394736842105263,0.144736842105263,3,0.197368421052632,0.197368421052632,"amplitude"
"YML027W","YOX1",74,0.203758541715365,0.209072374037779,0.10054532693242,0.333875624106906,0.154669752497215,0.463255599778947,0.933361909080652,21.2574704181259,3.37244579372553,74,0,1,0.155966176010022,0.0842697968248672,1.87127535262837,0.0339321357285429,0.281274057924826,5.44167098152249,0.00199600798403194,2.54963325689892,1.21005242963644,0.147704590818363,0.172548519981314,0.0100430717512344,0.303016285026514,0.214820203626463,TRUE,TRUE,"cycling, varies between strains",74,1.67,2,1,1,-13.3,18.7,8,40,"AAP","BDL",0.278063324349823,0.0651001290499797,0.172659821291693,74,74,74,1.32271799663744,1.64699013907197,1.19313598371878,0.654996162872144,0.988585034827984,0.772520303867272,0.495189575205938,0.60023737323954,0.647470459703569,0.027027027027027,0.822812536826615,0.933361909080652,FALSE,FALSE,0.988585034827984,0.118421052631579,0.0921052631578947,0.368421052631579,3,0.192982456140351,0.192982456140351,"amplitude"
"YML012W","ERV25",74,0.169159753577531,0.174279169128128,0.0824179920804062,0.493015928496232,0.206410557798833,0.41866914610328,1.28804976319899,31.5323100251563,6.55151227688328,74,0,1,0.91988725336674,0.073355269666704,1.04700693286169,0.153692614770459,0.291617325214804,3.53619431386431,0.00399201596806387,4.95286346565865,2.51330641832969,0.0119760479041916,0.37052109373486,0.0160351565776011,0.0535004756841457,0.141687121280214,TRUE,TRUE,"cycling, varies between strains",74,3.65,7,2,5,-14.5,18.5,17,50,"BHM,AKI","AAP,BFH,SACE_YCM,BDP,CNH",0.24218698727577,0.0599912453688188,0.064679145992473,74,74,74,1.32277263896109,1.43567994732443,1.12354562194208,0.736947429564286,0.830495880508392,0.817817801521202,0.557123278678552,0.578468677546223,0.727890159108608,0.0945945945945946,1.59864881122463,1.28804976319899,FALSE,FALSE,0.830495880508392,0.263157894736842,0.197368421052632,0.105263157894737,3,0.18859649122807,0.18859649122807,"amplitude"
"YNL273W","TOF1",74,0.169741622546945,0.172767559734659,0.0977375236937113,0.2848502478528,0.0932783475740215,0.327464512589171,0.502143935473616,21.5776263948925,5.8985603061249,74,0,1,0.207203257124961,0.0787768838148926,2.1337399203863,0.0259481037924152,0.266038746150274,1.78552175855931,0.0439121756487026,3.53114274641277,4.37607892711767,0.00199600798403194,0.149436067623789,0.0994787675833168,0.0164498589028839,0.179155775007628,TRUE,TRUE,"cycling, varies between strains",74,2.27,5,2,3,-27.1,13.4,82.5,35,"BGD,AAP","APQ,CDH,BNC",0.21348845334396,0.0686142701742875,0.0120185365679225,74,74,74,1.67043949500969,1.23089030198707,1.24068786375673,0.64285138353754,0.802471280718522,0.870994977860702,0.384839669714472,0.651943783636174,0.702025870732208,0.0675675675675676,2.36741755971213,0.502143935473616,FALSE,FALSE,0.802471280718522,0.0921052631578947,0.381578947368421,0.0526315789473684,3,0.175438596491228,0.175438596491228,"timing"
"YOR342C","YOR342C",74,0.152305303022271,0.162553044925873,0.0676410561750746,0.407426636802931,0.18947099968559,0.465043231273157,1.18192597093812,12.7307272626257,6.33465011092602,74,0,1,0.508299404948324,0.0725900598032417,-0.642333928630338,0.736526946107784,0.328659083971795,3.65768611024304,0.00199600798403194,5.498770601941,1.2151891785056,0.13373253493014,0.814953426480373,0.0100430717512344,0.289249555188266,0.14737464286636,TRUE,TRUE,"cycling, varies between strains",74,4.42,9,1,8,-16.7,13.8,84,26.5,"BDL","CDH,APQ,BRK,AAP,AMP",0.283606098841937,0.0484610915284633,0.00255053896586177,74,74,74,1.15201207133281,1.41497148246499,0.931822571277919,0.803816038159473,0.862918789326011,0.667599553710508,0.697749666138051,0.609848890963328,0.716444926629058,0.121621621621622,0.83587950898502,1.18192597093812,FALSE,FALSE,0.862918789326011,0.381578947368421,0,0.131578947368421,3,0.171052631578947,0.171052631578947,"amplitude"
"YPR174C","CSA1",74,0.172054729780089,0.164004487931478,0.0831823346873414,0.329589363232792,0.129161028361349,0.391884698870337,0.647677847114192,20.7820433721131,5.53343100757491,74,0,1,0.278233636078923,0.0773495250270419,0.66378525425244,0.241516966067864,0.278688072530882,3.21228070210234,0.00399201596806387,3.8334214636278,2.75728718438309,0.0159680638722555,0.45095746007984,0.0160351565776011,0.0652370472729754,0.172310118415344,TRUE,TRUE,"cycling, varies between strains",74,2.61,5,3,2,-12.8,26.2,8,47,"BDL,AMP,SACE_YCK","APQ,SACE_YCU",0.248424172035793,0.0633990075533517,0.0791059717403721,74,74,74,1.44347055497996,1.40617678866365,1.07540847417305,0.680853912037629,0.891405827955787,0.819643139776062,0.47167842093397,0.633921591610775,0.762169128717659,0.0675675675675676,1.70000954394712,0.647677847114192,FALSE,FALSE,0.891405827955787,0.144736842105263,0.210526315789474,0.157894736842105,3,0.171052631578947,0.171052631578947,"amplitude"
"YLR183C","TOS4",74,0.312157615466836,0.3153975366591,0.108472632361793,0.458441021051565,0.120119719895025,0.262017826457799,0.822583021881725,26.1549636707786,4.41730170279698,74,0,1,0.214657062323833,0.0901348082428031,2.00146387240253,0.0259481037924152,0.182438337339479,3.37003136001738,0.00399201596806387,1.84971002140363,6.77348481546893,0.00199600798403194,0.149436067623789,0.0160351565776011,0.0164498589028839,0.323342223050672,TRUE,TRUE,"cycling, varies between strains",74,1.41,2,1,1,-24.2,30.8,2,57,"AAP","APQ",0.137053938941154,0.0728239107408828,0.252883665821612,74,74,74,2.38810497412181,1.43619937716402,1.20344886150523,0.762281646141505,0.751234312589277,0.807944368669553,0.319199387967366,0.523071047470233,0.671357458146587,0.027027027027027,2.56759168139335,0.822583021881725,FALSE,FALSE,0.751234312589277,0.302631578947368,0.171052631578947,0.0394736842105263,3,0.171052631578947,0.171052631578947,"amplitude timing"
"YJL074C","SMC3",74,0.266815003081686,0.276332768436705,0.0945653530235725,0.44003352905878,0.115529121752045,0.262546179149482,0.789642736796111,23.8739848710711,3.46707065076309,74,0,1,0.256122768556217,0.0872621653452883,0.78363822005233,0.215568862275449,0.196726661581922,2.55138780926881,0.00798403193612774,2.58134582008507,1.94857572174212,0.0479041916167665,0.425793042015143,0.0265025504546463,0.144013859074304,0.26623393565708,TRUE,TRUE,"cycling, varies between strains",74,1.79,1,0,1,NA,27.1,NA,51,NA,"BDL",0.142637958519087,0.0719443623263699,0.11425244339929,74,74,74,1.34312521158007,1.3345734484502,1.08369248745302,0.693436728264873,0.725056570228482,0.82446226313194,0.516285989039776,0.543287123740148,0.760789866754225,0.0135135135135135,0.885724830678012,0.789642736796111,FALSE,FALSE,0.725056570228482,0.171052631578947,0.223684210526316,0.0131578947368421,3,0.135964912280702,0.135964912280702,"amplitude"
"YEL032W","MCM3",74,0.186278732822216,0.192126048766726,0.0849481010447684,0.293741298125464,0.119260936881703,0.406006706046365,0.558535529130376,7.22425002678831,4.16353703216826,74,0,1,0.235703100532415,0.0820306542012675,0.294743679105027,0.363273453093812,0.294449453910584,3.38016965380632,0.00199600798403194,3.45842589380252,1.21779003137751,0.131736526946108,0.540949254139696,0.0100430717512344,0.28622754491018,0.174403184381162,TRUE,TRUE,"cycling, varies between strains",74,2.2,2,2,0,-21.2,NA,74,NA,"SACE_YCK,AFE",NA,0.245131275807786,0.0608415425551567,6.13315735955577e-05,74,74,74,1.20388210128466,1.37886724072396,1.03556532459613,0.636127552694533,0.832507150385903,0.741692762877132,0.528396885389127,0.603761642744373,0.716220160390551,0.027027027027027,0.705111138365742,0.558535529130376,FALSE,FALSE,0.832507150385903,0.0657894736842105,0.0657894736842105,0.118421052631579,3,0.0833333333333333,0.0833333333333333,"amplitude"
