ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,direction,clade
GO:0009085,lysine biosynthetic process,11/810,15/5235,0.7333333333333333,4.739506172839506,6.204793944518942,8.577001920052923e-7,1.1423260824254044e-4,9.372607197198149e-5,YDL182W/YDL131W/YDR034C/YDR158W/YDR234W/YGL154C/YBR115C/YNR050C/YJL200C/YIL094C/YIR034C,11,Upregulated,8. Mixed origin
GO:0000910,cytokinesis,36/810,104/5235,0.34615384615384615,2.2371794871794872,5.4519404567326175,9.024300848653623e-7,1.1423260824254044e-4,9.372607197198149e-5,YDR245W/YDR388W/YOL070C/YOR014W/YOR122C/YOR127W/YOR326W/YGR014W/YGR092W/YLR084C/YLR314C/YLR337C/YLR353W/YPL242C/YPL066W/YPR122W/YPR165W/YPR188C/YML064C/YMR232W/YBL047C/YBR156C/YNL116W/YNL079C/YNL078W/YJR092W/YKR042W/YHR023W/YIL140W/YIL135C/YIL106W/YIR006C/YCL014W/YCR038C/YFL039C/YAR014C,36,Upregulated,8. Mixed origin
GO:0006897,endocytosis,41/810,127/5235,0.3228346456692913,2.0864683581219015,5.302689893266541,1.3069066425387942e-6,1.4475576338746272e-4,1.1876984432331233e-4,YDL231C/YDL161W/YDL091C/YDR093W/YDR264C/YDR388W/YOL062C/YOL018C/YOR008C/YOR109W/YOR223W/YOR326W/YLR229C/YLR337C/YPL204W/YPR165W/YML052W/YML001W/YMR275C/YBL101C/YBL047C/YBR214W/YBR264C/YNL106C/YJL204C/YJR005W/YKL126W/YKR019C/YER125W/YHR161C/YIL048W/YIR006C/YCR009C/YCR028C/YCR030C/YCR032W/YCR094W/YFL039C/YFR022W/YAL029C/YAL026C,41,Upregulated,8. Mixed origin
GO:0019878,lysine biosynthetic process via aminoadipic acid,10/810,13/5235,0.7692307692307693,4.971509971509972,6.133546057375397,1.3694070894456818e-6,1.4475576338746272e-4,1.1876984432331233e-4,YDL182W/YDL131W/YDR034C/YDR234W/YGL154C/YBR115C/YNR050C/YJL200C/YIL094C/YIR034C,10,Upregulated,8. Mixed origin
GO:0048585,negative regulation of response to stimulus,23/810,54/5235,0.42592592592592593,2.7527434842249656,5.5387425151608785,1.516429875510299e-6,1.4475576338746272e-4,1.1876984432331233e-4,YDR075W/YDR103W/YDR162C/YDR264C/YDR389W/YOL081W/YOR208W/YOR371C/YGL248W/YGL073W/YLR019W/YLR361C/YLR452C/YPL179W/YPL115C/YPL031C/YBR066C/YBR140C/YNL053W/YJL092W/YER075C/YER155C/YFR010W,23,Upregulated,8. Mixed origin
GO:0170033,L-amino acid metabolic process,44/810,141/5235,0.3120567375886525,2.016811137378513,5.236283014622098,1.5247480014479285e-6,1.4475576338746272e-4,1.1876984432331233e-4,YDL182W/YDL131W/YDR034C/YDR158W/YDR234W/YOL064C/YOR375C/YGL154C/YGL125W/YGL026C/YGL009C/YGR204W/YLR134W/YLR303W/YPR167C/YMR062C/YMR108W/YBR115C/YBR248C/YNL277W/YNL104C/YNR050C/YJL200C/YJL071W/YJL060W/YJR016C/YJR139C/YKL106W/YKL015W/YKL001C/YKR069W/YER023W/YER086W/YER090W/YER091C/YHR018C/YHR208W/YIL094C/YIL074C/YIR017C/YIR034C/YCL018W/YCR053W/YFR025C,44,Upregulated,8. Mixed origin
GO:0006553,lysine metabolic process,11/810,16/5235,0.6875,4.443287037037037,5.901226738810015,2.3613814251888513e-6,2.1099637558010973e-4,1.7311923265780804e-4,YDL182W/YDL131W/YDR034C/YDR158W/YDR234W/YGL154C/YBR115C/YNR050C/YJL200C/YIL094C/YIR034C,11,Upregulated,8. Mixed origin
GO:0007010,cytoskeleton organization,72/810,279/5235,0.25806451612903225,1.6678614097968938,4.904847779815742,3.0964995696490923e-6,2.613101581276095e-4,2.1440090587511844e-4,YDL161W/YDL126C/YDR085C/YDR126W/YDR309C/YDR388W/YDR389W/YOL069W/YOR008C/YOR014W/YOR035C/YOR122C/YOR127W/YOR326W/YGL061C/YGL060W/YGR113W/YLR018C/YLR210W/YLR212C/YLR229C/YLR314C/YLR337C/YPL242C/YPL155C/YPL152W/YPL115C/YPR115W/YPR165W/YPR188C/YML085C/YML064C/YML052W/YMR068W/YMR198W/YMR232W/YMR276W/YBL047C/YBR156C/YBR234C/YNL298W/YNL126W/YNL116W/YNL079C/YNL074C/YNL047C/YJL019W/YJR031C/YJR065C/YJR092W/YKL052C/YKL007W/YKR054C/YKR088C/YER016W/YER125W/YER155C/YHR023W/YHR182W/YIL135C/YIL118W/YIL105C/YIL062C/YIL034C/YIR006C/YCR009C/YCR030C/YCR088W/YFL047W/YFL039C/YAL029C/YAR014C,72,Upregulated,8. Mixed origin
GO:0000096,sulfur amino acid metabolic process,20/810,45/5235,0.4444444444444444,2.8724279835390947,5.39672678614577,3.3065311450451365e-6,2.643484636486085e-4,2.1689378812927656e-4,YDR158W/YDR253C/YOL064C/YGL125W/YGR204W/YLR303W/YPR167C/YNL277W/YNL239W/YJR010W/YJR137C/YJR139C/YKL001C/YKR069W/YER091C/YHR112C/YHR205W/YHR208W/YIR017C/YAL012W,20,Upregulated,8. Mixed origin
GO:0098657,import into cell,45/810,151/5235,0.2980132450331126,1.9260485651214128,4.939945947479943,4.6772857127691245e-6,3.55239849884815e-4,2.9146875178519174e-4,YDL231C/YDL161W/YDL091C/YDR093W/YDR264C/YDR388W/YOL062C/YOL018C/YOR008C/YOR087W/YOR109W/YOR223W/YOR326W/YLR229C/YLR337C/YPL204W/YPR165W/YML052W/YML001W/YMR275C/YBL101C/YBL047C/YBR041W/YBR214W/YBR264C/YNL106C/YJL204C/YJL129C/YJR005W/YKL126W/YKR019C/YER125W/YHL036W/YHR161C/YIL048W/YIR006C/YCR009C/YCR028C/YCR030C/YCR032W/YCR094W/YFL039C/YFR022W/YAL029C/YAL026C,45,Upregulated,8. Mixed origin
GO:0170039,proteinogenic amino acid metabolic process,43/810,143/5235,0.3006993006993007,1.9434084434084433,4.893575702394222,5.909804008951476e-6,4.2747582331415673e-4,3.507372404310049e-4,YDL182W/YDL131W/YDR034C/YDR158W/YDR234W/YOL064C/YOR375C/YGL154C/YGL125W/YGL026C/YGL009C/YGR204W/YLR134W/YLR303W/YPR167C/YMR062C/YMR108W/YBR115C/YBR248C/YNL277W/YNL104C/YNR050C/YJL200C/YJL071W/YJR016C/YJR139C/YKL106W/YKL015W/YKL001C/YKR069W/YER023W/YER086W/YER090W/YER091C/YHR018C/YHR208W/YIL094C/YIL074C/YIR017C/YIR034C/YCL018W/YCR053W/YFR025C,43,Upregulated,8. Mixed origin
GO:0022414,reproductive process,97/810,414/5235,0.23429951690821257,1.5142691000178923,4.664711256781452,6.2028726719583365e-6,4.282801631229415e-4,3.513971886889316e-4,YDL165W/YDL160C-A/YDR075W/YDR085C/YDR103W/YDR146C/YDR155C/YDR260C/YDR264C/YDR369C/YDR461W/YOL117W/YOL070C/YOL069W/YOR035C/YOR127W/YOR208W/YOR212W/YOR229W/YOR230W/YGL250W/YGL201C/YGL194C/YGL163C/YGL162W/YGR279C/YLL043W/YLR035C/YLR084C/YLR189C/YLR212C/YLR229C/YLR238W/YLR274W/YLR337C/YLR452C/YPL232W/YPL204W/YPL179W/YPL016W/YPR036W-A/YPR075C/YPR122W/YPR165W/YML085C/YML052W/YMR029C/YMR065W/YMR148W/YMR190C/YMR198W/YMR232W/YMR238W/YBR023C/YBR057C/YBR073W/YBR081C/YBR200W/YNL126W/YNL078W/YNL053W/YNR044W/YJL092W/YJL034W/YJL019W/YJR092W/YJR117W/YKL189W/YKL116C/YKR020W/YKR089C/YEL072W/YEL032W/YER075C/YER180C/YHR005C/YHR084W/YHR119W/YIL140W/YIL024C/YIL017C/YIL015W/YIR002C/YIR006C/YCL055W/YCL014W/YCR009C/YCR038C/YCR086W/YCR089W/YCR097W/YFL039C/YFL029C/YFL026W/YFR022W/YFR039C/YAL029C,97,Upregulated,8. Mixed origin
