ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,direction,clade
GO:0000920,septum digestion after cytokinesis,3/20,20/5678,0.15,42.584999999999994,11.075496532920637,4.102036990820432e-5,0.007547748063109595,0.006822335205785561,YLR286C/YNL327W/YNR067C,3,Upregulated,10. French Guiana human
GO:0002181,cytoplasmic translation,5/20,168/5678,0.02976190476190476,8.449404761904763,5.826978115969843,2.3091430392483908e-4,0.021244115961085195,0.019202347379012937,YDR471W/YLR344W/YLR406C/YLR441C/YHR203C,5,Upregulated,10. French Guiana human
GO:0051156,glucose 6-phosphate metabolic process,4/36,21/5678,0.19047619047619047,30.042328042328037,10.649816902060197,7.546239669086685e-6,0.002746831239547553,0.0023591928228618372,YGR043C/YHR163W/YCL040W/YFR053C,4,Downregulated,10. French Guiana human
GO:1904659,D-glucose transmembrane transport,3/36,11/5678,0.2727272727272727,43.015151515151516,11.140888477577253,3.73077643943143e-5,0.006790013119765202,0.005831792644795446,YDR342C/YCL040W/YFR053C,3,Downregulated,10. French Guiana human
GO:0005975,carbohydrate metabolic process,8/36,256/5678,0.03125,4.928819444444445,5.13802784029183,1.5406860986627596e-4,0.01869365799710815,0.016055570922906656,YGR043C/YGR279C/YMR295C/YNR001C/YHR163W/YCL040W/YCR005C/YFR053C,8,Downregulated,10. French Guiana human
GO:0008645,hexose transmembrane transport,3/36,24/5678,0.125,19.71527777777778,7.338683411790634,4.3241685974130704e-4,0.03147994738916715,0.027037433124877514,YDR342C/YCL040W/YFR053C,3,Downregulated,10. French Guiana human
GO:0015749,monosaccharide transmembrane transport,3/36,24/5678,0.125,19.71527777777778,7.338683411790634,4.3241685974130704e-4,0.03147994738916715,0.027037433124877514,YDR342C/YCL040W/YFR053C,3,Downregulated,10. French Guiana human
GO:0031505,fungal-type cell wall organization,6/23,183/5678,0.03278688524590164,8.09408410548824,6.2207835433703345,6.597108652254852e-5,0.014986290960957226,0.01278541800998473,YDR144C/YOL030W/YLR121C/YMR307W/YER150W/YIL011W,6,Downregulated,2. Alpechin
GO:0071852,fungal-type cell wall organization or biogenesis,6/23,204/5678,0.029411764705882353,7.260869565217392,5.807703065000534,1.2085718516900988e-4,0.014986290960957226,0.01278541800998473,YDR144C/YOL030W/YLR121C/YMR307W/YER150W/YIL011W,6,Downregulated,2. Alpechin
GO:0045229,external encapsulating structure organization,6/23,235/5678,0.02553191489361702,6.303052728954671,5.294778172809206,2.6292362045927015e-4,0.016301264468474748,0.013907275713766657,YDR144C/YOL030W/YLR121C/YMR307W/YER150W/YIL011W,6,Downregulated,2. Alpechin
GO:0071555,cell wall organization,6/23,235/5678,0.02553191489361702,6.303052728954671,5.294778172809206,2.6292362045927015e-4,0.016301264468474748,0.013907275713766657,YDR144C/YOL030W/YLR121C/YMR307W/YER150W/YIL011W,6,Downregulated,2. Alpechin
GO:0071554,cell wall organization or biogenesis,6/23,272/5678,0.022058823529411766,5.445652173913044,4.791692857907204,5.785411752874064e-4,0.02273274813885687,0.019394237588753103,YDR144C/YOL030W/YLR121C/YMR307W/YER150W/YIL011W,6,Downregulated,2. Alpechin
GO:0070879,fungal-type cell wall beta-glucan metabolic process,2/23,10/5678,0.2,49.37391304347827,9.763451186334043,6.925863331851471e-4,0.02273274813885687,0.019394237588753103,YOL030W/YMR307W,2,Downregulated,2. Alpechin
GO:0070880,fungal-type cell wall beta-glucan biosynthetic process,2/23,10/5678,0.2,49.37391304347827,9.763451186334043,6.925863331851471e-4,0.02273274813885687,0.019394237588753103,YOL030W/YMR307W,2,Downregulated,2. Alpechin
GO:0006074,(1->3)-beta-D-glucan metabolic process,2/23,12/5678,0.16666666666666666,41.14492753623188,8.877487648943612,0.0010107960817389594,0.02273274813885687,0.019394237588753103,YOL030W/YMR307W,2,Downregulated,2. Alpechin
GO:0006075,(1->3)-beta-D-glucan biosynthetic process,2/23,12/5678,0.16666666666666666,41.14492753623188,8.877487648943612,0.0010107960817389594,0.02273274813885687,0.019394237588753103,YOL030W/YMR307W,2,Downregulated,2. Alpechin
GO:0034406,cell wall beta-glucan metabolic process,2/23,13/5678,0.15384615384615385,37.979933110367895,8.512260401614224,0.0011916359911497553,0.02273274813885687,0.019394237588753103,YOL030W/YMR307W,2,Downregulated,2. Alpechin
GO:0034410,cell wall beta-glucan biosynthetic process,2/23,13/5678,0.15384615384615385,37.979933110367895,8.512260401614224,0.0011916359911497553,0.02273274813885687,0.019394237588753103,YOL030W/YMR307W,2,Downregulated,2. Alpechin
GO:0051278,fungal-type cell wall polysaccharide biosynthetic process,2/23,13/5678,0.15384615384615385,37.979933110367895,8.512260401614224,0.0011916359911497553,0.02273274813885687,0.019394237588753103,YOL030W/YMR307W,2,Downregulated,2. Alpechin
GO:0071966,fungal-type cell wall polysaccharide metabolic process,2/23,13/5678,0.15384615384615385,37.979933110367895,8.512260401614224,0.0011916359911497553,0.02273274813885687,0.019394237588753103,YOL030W/YMR307W,2,Downregulated,2. Alpechin
GO:0010383,cell wall polysaccharide metabolic process,2/23,18/5678,0.1111111111111111,27.42995169082125,7.161953002010919,0.0023088213182282324,0.038172512461373445,0.032566532278166645,YOL030W/YMR307W,2,Downregulated,2. Alpechin
GO:0070592,cell wall polysaccharide biosynthetic process,2/23,18/5678,0.1111111111111111,27.42995169082125,7.161953002010919,0.0023088213182282324,0.038172512461373445,0.032566532278166645,YOL030W/YMR307W,2,Downregulated,2. Alpechin
GO:0002181,cytoplasmic translation,47/96,168/5678,0.27976190476190477,16.54675099206349,26.82369681306164,2.98709108790061e-48,1.1858751618965422e-45,1.034476808336106e-45,YDL229W/YDL136W/YDL082W/YDR382W/YDR450W/YDR471W/YOL120C/YOL040C/YOR096W/YOR293W/YGL147C/YGL135W/YGL076C/YGL030W/YGR034W/YLR029C/YLR048W/YLR061W/YLR325C/YLR333C/YLR340W/YLR388W/YPL131W/YPL079W/YML073C/YML063W/YML026C/YMR142C/YMR230W/YBL087C/YBL027W/YBR031W/YBR191W/YNL178W/YNL096C/YJL190C/YJL177W/YKL006W/YKR094C/YEL054C/YER056C-A/YER074W/YER131W/YHR010W/YHR141C/YIL133C/YIL052C,47,Upregulated,20. CHN V
GO:0006412,translation,59/96,460/5678,0.1282608695652174,7.586096014492754,19.32213373752422,3.899529916988303e-41,7.740566885221781e-39,6.752343908890272e-39,YDL229W/YDL136W/YDL083C/YDL082W/YDR025W/YDR382W/YDR450W/YDR471W/YOL120C/YOL040C/YOR063W/YOR096W/YOR293W/YGL147C/YGL135W/YGL123W/YGL076C/YGL030W/YGR034W/YLR029C/YLR048W/YLR061W/YLR167W/YLR325C/YLR333C/YLR340W/YLR388W/YPL131W/YPL079W/YML073C/YML063W/YML026C/YMR116C/YMR142C/YMR230W/YBL087C/YBL027W/YBR031W/YBR048W/YBR189W/YBR191W/YNL178W/YNL096C/YJL190C/YJL177W/YKL156W/YKL006W/YKR057W/YKR094C/YEL054C/YER056C-A/YER074W/YER102W/YER131W/YHR010W/YHR021C/YHR141C/YIL133C/YIL052C,59,Upregulated,20. CHN V
GO:0042254,ribosome biogenesis,48/96,401/5678,0.11970074812967581,7.079800498753117,16.560296774404865,1.1106847261965876e-30,1.469806121000151e-28,1.2821588593637803e-28,YDL229W/YDL136W/YDL083C/YDL014W/YDR025W/YDR450W/YOL040C/YOR063W/YOR096W/YOR224C/YOR293W/YGL135W/YGL123W/YGL076C/YGL030W/YGR034W/YGR159C/YLR048W/YLR167W/YLR340W/YPL131W/YML073C/YML063W/YML026C/YMR229C/YMR230W/YBR048W/YBR189W/YNL178W/YNL096C/YNR054C/YJL177W/YJL148W/YKL156W/YKL006W/YKR057W/YKR094C/YEL054C/YEL026W/YER056C-A/YER074W/YER102W/YER131W/YHR021C/YHR089C/YIL133C/YIL052C/YIL019W,48,Upregulated,20. CHN V
GO:0022613,ribonucleoprotein complex biogenesis,49/96,481/5678,0.10187110187110188,6.025251212751214,15.106160837631773,4.556065885222135e-28,4.521895391082969e-26,3.9445938848370586e-26,YDL229W/YDL136W/YDL083C/YDL014W/YDR025W/YDR450W/YOL040C/YOR063W/YOR096W/YOR224C/YOR293W/YGL135W/YGL123W/YGL076C/YGL030W/YGR034W/YGR159C/YLR048W/YLR167W/YLR325C/YLR340W/YPL131W/YML073C/YML063W/YML026C/YMR229C/YMR230W/YBR048W/YBR189W/YNL178W/YNL096C/YNR054C/YJL177W/YJL148W/YKL156W/YKL006W/YKR057W/YKR094C/YEL054C/YEL026W/YER056C-A/YER074W/YER102W/YER131W/YHR021C/YHR089C/YIL133C/YIL052C/YIL019W,49,Upregulated,20. CHN V
GO:0016072,rRNA metabolic process,36/96,344/5678,0.10465116279069768,6.18968023255814,13.02247290027704,2.9311965070710547e-20,2.3273700266144175e-18,2.0302392648976358e-18,YDL229W/YDL136W/YDL083C/YDL014W/YDR025W/YDR450W/YOR063W/YOR096W/YGL123W/YGL076C/YGL030W/YGR159C/YLR048W/YLR167W/YML063W/YML026C/YMR116C/YMR229C/YBR048W/YBR189W/YNL178W/YNL096C/YNR054C/YJL177W/YJL148W/YKL156W/YKL006W/YKR057W/YEL026W/YER074W/YER102W/YER131W/YHR021C/YHR089C/YIL133C/YIL019W,36,Upregulated,20. CHN V
GO:0006364,rRNA processing,33/96,287/5678,0.11498257839721254,6.800740418118466,13.224822791236504,9.220687516009792e-20,6.1010215730931456e-18,5.322116127661792e-18,YDL229W/YDL136W/YDL083C/YDL014W/YDR025W/YDR450W/YOR063W/YOR096W/YGL123W/YGL076C/YGL030W/YGR159C/YLR048W/YLR167W/YML063W/YML026C/YMR229C/YBR048W/YBR189W/YNL096C/YNR054C/YJL177W/YKL156W/YKL006W/YKR057W/YEL026W/YER074W/YER102W/YER131W/YHR021C/YHR089C/YIL133C/YIL019W,33,Upregulated,20. CHN V
GO:0042274,ribosomal small subunit biogenesis,22/96,140/5678,0.15714285714285714,9.294345238095238,13.03076155504177,4.560104462015452e-16,2.586230673457335e-14,2.2560516812076447e-14,YDL083C/YDR025W/YDR450W/YOL040C/YOR096W/YGR159C/YLR048W/YLR167W/YML063W/YML026C/YMR229C/YBR048W/YBR189W/YNL096C/YNR054C/YKL156W/YKR057W/YEL026W/YER074W/YER102W/YHR021C/YIL019W,22,Upregulated,20. CHN V
GO:0042255,ribosome assembly,18/96,82/5678,0.21951219512195122,12.983231707317074,14.333167552590904,6.012384836360246e-16,2.983645975043772e-14,2.602729751529633e-14,YDR025W/YOL040C/YOR063W/YGR159C/YLR048W/YLR167W/YLR340W/YPL131W/YML073C/YMR229C/YBR048W/YNR054C/YKL156W/YKL006W/YKR094C/YEL054C/YER131W/YHR021C,18,Upregulated,20. CHN V
GO:0030490,maturation of SSU-rRNA,18/96,115/5678,0.1565217391304348,9.257608695652175,11.731372821229703,3.14863674211045e-13,1.3888986517976098e-11,1.2115806878998108e-11,YDL083C/YDR025W/YDR450W/YLR048W/YLR167W/YML063W/YML026C/YMR229C/YBR048W/YBR189W/YNR054C/YKL156W/YKR057W/YEL026W/YER074W/YER102W/YHR021C/YIL019W,18,Upregulated,20. CHN V
GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",17/96,101/5678,0.16831683168316833,9.955239273927393,11.907969302276163,4.4685357620762564e-13,1.774008697544274e-11,1.5475244902348297e-11,YDL083C/YDR025W/YDR450W/YLR048W/YML063W/YML026C/YMR229C/YBR048W/YBR189W/YNR054C/YKL156W/YKR057W/YEL026W/YER074W/YER102W/YHR021C/YIL019W,17,Upregulated,20. CHN V
GO:0140694,membraneless organelle assembly,19/96,168/5678,0.1130952380952381,6.689112103174604,9.815749816085546,2.535330093873149e-11,9.150236793342183e-10,7.982044027600632e-10,YDR025W/YOL040C/YOR063W/YGR159C/YLR048W/YLR167W/YLR180W/YLR340W/YPL131W/YML073C/YMR229C/YBR048W/YNR054C/YKL156W/YKL006W/YKR094C/YEL054C/YER131W/YHR021C,19,Upregulated,20. CHN V
GO:0000028,ribosomal small subunit assembly,9/96,25/5678,0.36,21.2925,13.334176941019573,1.2622717457749154e-10,4.176015692272012e-9,3.642871968069712e-9,YDR025W/YOL040C/YGR159C/YLR048W/YLR167W/YBR048W/YNR054C/YKL156W/YHR021C,9,Upregulated,20. CHN V
GO:0022618,protein-RNA complex assembly,18/96,168/5678,0.10714285714285714,6.33705357142857,9.208323137622113,2.2560727769987303e-10,6.889699172834585e-9,6.010104806741557e-9,YDR025W/YOL040C/YOR063W/YGR159C/YLR048W/YLR167W/YLR325C/YLR340W/YPL131W/YML073C/YMR229C/YBR048W/YNR054C/YKL156W/YKL006W/YKR094C/YEL054C/YHR021C,18,Upregulated,20. CHN V
GO:0071826,protein-RNA complex organization,18/96,175/5678,0.10285714285714286,6.083571428571428,8.957531532264687,4.4536439482852317e-10,1.2629261767637406e-8,1.1016908714179256e-8,YDR025W/YOL040C/YOR063W/YGR159C/YLR048W/YLR167W/YLR325C/YLR340W/YPL131W/YML073C/YMR229C/YBR048W/YNR054C/YKL156W/YKL006W/YKR094C/YEL054C/YHR021C,18,Upregulated,20. CHN V
GO:0000054,ribosomal subunit export from nucleus,12/96,69/5678,0.17391304347826086,10.28623188405797,10.177040364634134,1.0815945361469635e-9,2.862620205668963e-8,2.4971551045077263e-8,YDL229W/YDR450W/YOL040C/YOR293W/YGL135W/YGL123W/YLR048W/YML026C/YMR230W/YNL178W/YKR094C/YER131W,12,Upregulated,20. CHN V
GO:0033750,ribosome localization,12/96,70/5678,0.17142857142857143,10.139285714285714,10.0892159926979,1.2874311978800938e-9,3.1944386597399826e-8,2.7866109480430978e-8,YDL229W/YDR450W/YOL040C/YOR293W/YGL135W/YGL123W/YLR048W/YML026C/YMR230W/YNL178W/YKR094C/YER131W,12,Upregulated,20. CHN V
GO:0070925,organelle assembly,19/96,213/5678,0.0892018779342723,5.275919405320813,8.341120147954255,1.5931951027155803e-9,3.720579151635796e-8,3.245580116367963e-8,YDR025W/YOL040C/YOR063W/YGR159C/YLR048W/YLR167W/YLR180W/YLR340W/YPL131W/YML073C/YMR229C/YBR048W/YNR054C/YKL156W/YKL006W/YKR094C/YEL054C/YER131W/YHR021C,19,Upregulated,20. CHN V
GO:0042273,ribosomal large subunit biogenesis,14/96,125/5678,0.112,6.624333333333333,8.338009183403049,1.5712041380112436e-8,3.4653780155025764e-7,3.0229600082204627e-7,YDL136W/YOR063W/YGL076C/YGR034W/YLR340W/YPL131W/YML073C/YMR229C/YJL177W/YKL006W/YKR094C/YEL054C/YER131W/YIL133C,14,Upregulated,20. CHN V
GO:0031503,protein-containing complex localization,12/96,113/5678,0.10619469026548672,6.280973451327434,7.435681332734734,3.295060546456899e-7,6.884942299702047e-6,6.00595523426216e-6,YDL229W/YDR450W/YOL040C/YOR293W/YGL135W/YGL123W/YLR048W/YML026C/YMR230W/YNL178W/YKR094C/YER131W,12,Upregulated,20. CHN V
GO:0051168,nuclear export,12/96,132/5678,0.09090909090909091,5.37689393939394,6.6721100888291325,1.7873100331964027e-6,3.54781041589486e-5,3.0948684259032454e-5,YDL229W/YDR450W/YOL040C/YOR293W/YGL135W/YGL123W/YLR048W/YML026C/YMR230W/YNL178W/YKR094C/YER131W,12,Upregulated,20. CHN V
GO:0000479,"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",8/96,58/5678,0.13793103448275862,8.158045977011495,7.185226618884798,4.761546304156847e-6,9.001589917858421e-5,7.852374606855152e-5,YDR450W/YLR048W/YML026C/YMR229C/YNR054C/YJL177W/YKR057W/YHR021C,8,Upregulated,20. CHN V
GO:0000027,ribosomal large subunit assembly,7/96,46/5678,0.15217391304347827,9.000452898550725,7.144343266150664,9.89915108441493e-6,1.786346809323967e-4,1.5582874195083787e-4,YOR063W/YLR340W/YPL131W/YML073C/YKL006W/YKR094C/YEL054C,7,Upregulated,20. CHN V
GO:1990145,maintenance of translational fidelity,4/96,10/5678,0.4,23.658333333333335,9.404012296071754,1.4911291335018205e-5,2.508120388091383e-4,2.1879135826118648e-4,YOR063W/YLR167W/YMR116C/YNL178W,4,Upregulated,20. CHN V
GO:0051656,establishment of organelle localization,12/96,162/5678,0.07407407407407407,4.381172839506172,5.725493128274357,1.5162440633298032e-5,2.508120388091383e-4,2.1879135826118648e-4,YDL229W/YDR450W/YOL040C/YOR293W/YGL135W/YGL123W/YLR048W/YML026C/YMR230W/YNL178W/YKR094C/YER131W,12,Upregulated,20. CHN V
GO:0006913,nucleocytoplasmic transport,12/96,182/5678,0.06593406593406594,3.899725274725275,5.213979670647256,4.8625054147866085e-5,7.424671729501091e-4,6.476778467468803e-4,YDL229W/YDR450W/YOL040C/YOR293W/YGL135W/YGL123W/YLR048W/YML026C/YMR230W/YNL178W/YKR094C/YER131W,12,Upregulated,20. CHN V
GO:0051169,nuclear transport,12/96,182/5678,0.06593406593406594,3.899725274725275,5.213979670647256,4.8625054147866085e-5,7.424671729501091e-4,6.476778467468803e-4,YDL229W/YDR450W/YOL040C/YOR293W/YGL135W/YGL123W/YLR048W/YML026C/YMR230W/YNL178W/YKR094C/YER131W,12,Upregulated,20. CHN V
GO:0000447,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",6/96,43/5678,0.13953488372093023,8.252906976744185,6.260363094168071,7.345411229471699e-5,0.001080047503000098,9.421599588679099e-4,YDR450W/YLR048W/YML026C/YMR229C/YNR054C/YKR057W,6,Upregulated,20. CHN V
GO:0000470,maturation of LSU-rRNA,7/96,64/5678,0.109375,6.469075520833333,5.7698942145508,8.966305252586277e-5,0.0012712939947416972,0.001108990386504092,YDL136W/YGL076C/YMR229C/YJL177W/YKL006W/YER131W/YIL133C,7,Upregulated,20. CHN V
GO:0009156,ribonucleoside monophosphate biosynthetic process,5/96,38/5678,0.13157894736842105,7.782346491228069,5.500882479120943,4.0155267956936785e-4,0.005497117716863415,0.004795311491046172,YDR399W/YLR432W/YML056C/YML022W/YHR128W,5,Upregulated,20. CHN V
GO:0009127,purine nucleoside monophosphate biosynthetic process,4/96,22/5678,0.18181818181818182,10.75378787878788,6.0107697774381,4.4441794232260765e-4,0.005691416874260492,0.00496480485650723,YDR399W/YLR432W/YML056C/YML022W,4,Upregulated,20. CHN V
GO:0009168,purine ribonucleoside monophosphate biosynthetic process,4/96,22/5678,0.18181818181818182,10.75378787878788,6.0107697774381,4.4441794232260765e-4,0.005691416874260492,0.00496480485650723,YDR399W/YLR432W/YML056C/YML022W,4,Upregulated,20. CHN V
GO:0009124,nucleoside monophosphate biosynthetic process,5/96,41/5678,0.12195121951219512,7.21290650406504,5.2355568126513035,5.760008781469987e-4,0.006929465109829045,0.0060447939046367645,YDR399W/YLR432W/YML056C/YML022W/YHR128W,5,Upregulated,20. CHN V
GO:0009161,ribonucleoside monophosphate metabolic process,5/96,41/5678,0.12195121951219512,7.21290650406504,5.2355568126513035,5.760008781469987e-4,0.006929465109829045,0.0060447939046367645,YDR399W/YLR432W/YML056C/YML022W/YHR128W,5,Upregulated,20. CHN V
GO:0051640,organelle localization,12/96,243/5678,0.04938271604938271,2.920781893004115,4.013114612757226,7.325946814074003e-4,0.007881754994995816,0.00687550680989957,YDL229W/YDR450W/YOL040C/YOR293W/YGL135W/YGL123W/YLR048W/YML026C/YMR230W/YNL178W/YKR094C/YER131W,12,Upregulated,20. CHN V
GO:0009126,purine nucleoside monophosphate metabolic process,4/96,25/5678,0.16,9.463333333333333,5.561245986324783,7.392530120727422e-4,0.007881754994995816,0.00687550680989957,YDR399W/YLR432W/YML056C/YML022W,4,Upregulated,20. CHN V
GO:0009167,purine ribonucleoside monophosphate metabolic process,4/96,25/5678,0.16,9.463333333333333,5.561245986324783,7.392530120727422e-4,0.007881754994995816,0.00687550680989957,YDR399W/YLR432W/YML056C/YML022W,4,Upregulated,20. CHN V
GO:0000460,maturation of 5.8S rRNA,7/96,90/5678,0.07777777777777778,4.600231481481481,4.514645235105178,7.54424911359801e-4,0.007881754994995816,0.00687550680989957,YDR450W/YLR048W/YML026C/YMR229C/YNR054C/YJL177W/YKR057W,7,Upregulated,20. CHN V
GO:0000466,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",7/96,90/5678,0.07777777777777778,4.600231481481481,4.514645235105178,7.54424911359801e-4,0.007881754994995816,0.00687550680989957,YDR450W/YLR048W/YML026C/YMR229C/YNR054C/YJL177W/YKR057W,7,Upregulated,20. CHN V
GO:0009123,nucleoside monophosphate metabolic process,5/96,51/5678,0.09803921568627451,5.798611111111111,4.514008092313719,0.0015804724884340097,0.0160883994335462,0.014034425065986214,YDR399W/YLR432W/YML056C/YML022W/YHR128W,5,Upregulated,20. CHN V
GO:0000463,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",5/96,53/5678,0.09433962264150944,5.579795597484277,4.392612713838215,0.0018801147272028704,0.01866013866748849,0.016277835401309063,YDL136W/YGL076C/YMR229C/YJL177W/YER131W,5,Upregulated,20. CHN V
GO:0043173,nucleotide salvage,3/96,16/5678,0.1875,11.08984375,5.299802030748018,0.0022357719440388515,0.021648816141059124,0.018884954289827525,YDR399W/YML022W/YHR128W,3,Upregulated,20. CHN V
GO:0009260,ribonucleotide biosynthetic process,5/96,57/5678,0.08771929824561403,5.188230994152046,4.167363744683822,0.0026013577032899383,0.024589024004907273,0.02144979158853107,YDR399W/YLR432W/YML056C/YML022W/YHR128W,5,Upregulated,20. CHN V
GO:0046390,ribose phosphate biosynthetic process,5/96,63/5678,0.07936507936507936,4.694113756613756,3.8663913184080596,0.004033005270627944,0.03723495563812311,0.032481241959280135,YDR399W/YLR432W/YML056C/YML022W/YHR128W,5,Upregulated,20. CHN V
GO:0016192,vesicle-mediated transport,336/2718,449/5678,0.7483296213808464,1.563287560780149,11.917422272825776,7.867155975739703e-34,1.3161751947412523e-30,1.0674488476556292e-30,YDL234C/YDL231C/YDL226C/YDL222C/YDL195W/YDL192W/YDL161W/YDL145C/YDL137W/YDL126C/YDL113C/YDL100C/YDL099W/YDL091C/YDL077C/YDL072C/YDL019C/YDR003W/YDR027C/YDR069C/YDR080W/YDR084C/YDR100W/YDR108W/YDR122W/YDR137W/YDR141C/YDR153C/YDR164C/YDR166C/YDR170C/YDR238C/YDR246W/YDR264C/YDR320C/YDR348C/YDR358W/YDR372C/YDR388W/YDR407C/YDR414C/YDR425W/YDR468C/YDR472W/YDR484W/YDR486C/YDR490C/YDR495C/YDR517W/YDR524C/YOL129W/YOL112W/YOL107W/YOL100W/YOL062C/YOL018C/YOR018W/YOR036W/YOR069W/YOR070C/YOR075W/YOR089C/YOR094W/YOR106W/YOR109W/YOR115C/YOR132W/YOR177C/YOR211C/YOR223W/YOR237W/YOR256C/YOR299W/YOR322C/YOR326W/YOR327C/YOR329C/YOR357C/YGL233W/YGL223C/YGL212W/YGL210W/YGL206C/YGL200C/YGL198W/YGL181W/YGL161C/YGL145W/YGL137W/YGL124C/YGL098W/YGL095C/YGL045W/YGL005C/YGL002W/YGR009C/YGR058W/YGR086C/YGR120C/YGR142W/YGR167W/YGR172C/YGR198W/YGR209C/YGR241C/YGR261C/YGR284C/YLL050C/YLL040C/YLL001W/YLR025W/YLR026C/YLR039C/YLR078C/YLR080W/YLR093C/YLR096W/YLR148W/YLR166C/YLR170C/YLR181C/YLR208W/YLR229C/YLR240W/YLR268W/YLR309C/YLR330W/YLR337C/YLR360W/YLR371W/YLR380W/YLR392C/YLR396C/YLR417W/YPL259C/YPL249C/YPL232W/YPL218W/YPL204W/YPL145C/YPL120W/YPL085W/YPL084W/YPL070W/YPL051W/YPL045W/YPL010W/YPL004C/YPL002C/YPR029C/YPR030W/YPR032W/YPR095C/YPR105C/YPR165W/YPR173C/YPR176C/YPR181C/YML097C/YML077W/YML071C/YML067C/YML012W/YMR004W/YMR040W/YMR071C/YMR077C/YMR079W/YMR109W/YMR162C/YMR171C/YMR192W/YMR197C/YMR237W/YMR258C/YMR275C/YBL101C/YBL078C/YBL050W/YBL047C/YBL040C/YBL037W/YBL017C/YBL010C/YBL007C/YBR002C/YBR005W/YBR059C/YBR080C/YBR097W/YBR102C/YBR109C/YBR131W/YBR160W/YBR164C/YBR170C/YBR207W/YBR210W/YBR214W/YBR264C/YBR288C/YNL297C/YNL293W/YNL287W/YNL272C/YNL265C/YNL264C/YNL263C/YNL258C/YNL243W/YNL194C/YNL183C/YNL106C/YNL093W/YNL084C/YNL051W/YNL049C/YNL044W/YNL041C/YNL020C/YNR006W/YNR026C/YNR035C/YNR047W/YNR049C/YJL204C/YJL165C/YJL154C/YJL151C/YJL117W/YJL099W/YJL053W/YJL049W/YJL036W/YJL031C/YJL004C/YJR005W/YJR033C/YJR044C/YJR058C/YJR102C/YJR125C/YJR161C/YKL219W/YKL212W/YKL203C/YKL196C/YKL179C/YKL135C/YKL129C/YKL126W/YKL124W/YKL091C/YKL065C/YKL041W/YKL039W/YKL006C-A/YKL002W/YKR001C/YKR003W/YKR004C/YKR007W/YKR014C/YKR019C/YKR020W/YKR027W/YKR030W/YKR035W-A/YKR068C/YKR078W/YKR088C/YER008C/YER074W-A/YER083C/YER122C/YER125W/YER133W/YER136W/YER143W/YER157W/YER166W/YHL048W/YHL019C/YHL002W/YHR001W/YHR009C/YHR012W/YHR016C/YHR035W/YHR073W/YHR098C/YHR135C/YHR142W/YHR161C/YHR181W/YIL109C/YIL105C/YIL095W/YIL076W/YIL068C/YIL048W/YIL044C/YIL041W/YIL039W/YIL002C/YIR006C/YCL034W/YCL008C/YCL001W/YCR008W/YCR009C/YCR028C/YCR030C/YCR032W/YCR067C/YFL062W/YFL039C/YFL038C/YFL034W/YFL027C/YFL005W/YFR021W/YFR022W/YFR043C/YFR051C/YAL042W/YAL030W/YAL029C/YAL026C/YAL014C/YAL007C/YAL005C/YAL002W/YAR002C-A/YAR014C/YAR033W,336,Downregulated,20. CHN V
