ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,direction,clade
GO:0042254,ribosome biogenesis,15/29,398/4885,0.03768844221105527,6.348553110379482,8.602948071816108,9.616212408229982e-10,7.468591637058619e-8,6.646995945337917e-8,YDR447C/YOR063W/YOR234C/YOR369C/YGL076C/YLL045C/YLR441C/YPL220W/YPL090C/YPR102C/YML026C/YNL302C/YNL178W/YNL002C/YKR057W,15,Downregulated,5. French dairy
GO:0022613,ribonucleoprotein complex biogenesis,15/29,472/4885,0.03177966101694915,5.35322910578609,7.688879370001952,1.04325422788781e-8,6.076955877446493e-7,5.408449549839436e-7,YDR447C/YOR063W/YOR234C/YOR369C/YGL076C/YLL045C/YLR441C/YPL220W/YPL090C/YPR102C/YML026C/YNL302C/YNL178W/YNL002C/YKR057W,15,Downregulated,5. French dairy
GO:0042274,ribosomal small subunit biogenesis,7/29,140/4885,0.05,8.422413793103448,6.8855487781415015,1.2580864800498063e-5,5.651104099633919e-4,5.029444353412613e-4,YDR447C/YOR369C/YLR441C/YPL090C/YML026C/YNL302C/YKR057W,7,Downregulated,5. French dairy
GO:0016072,rRNA metabolic process,10/29,341/4885,0.02932551319648094,4.939832136717564,5.8288547613446635,1.455219939819893e-5,5.651104099633919e-4,5.029444353412613e-4,YOR063W/YOR369C/YGL076C/YLL045C/YLR441C/YPL090C/YML026C/YNL178W/YNL002C/YKR057W,10,Downregulated,5. French dairy
GO:1990145,maintenance of translational fidelity,3/29,10/4885,0.3,50.53448275862069,12.116238400248344,2.195891020558401e-5,7.146371370124407e-4,6.360222091323733e-4,YOR063W/YOR369C/YNL178W,3,Downregulated,5. French dairy
GO:0006364,rRNA processing,9/29,285/4885,0.031578947368421054,5.319419237749546,5.806525798008918,2.4536897408152472e-5,7.146371370124407e-4,6.360222091323733e-4,YOR063W/YOR369C/YGL076C/YLL045C/YLR441C/YPL090C/YML026C/YNL002C/YKR057W,9,Downregulated,5. French dairy
GO:0042273,ribosomal large subunit biogenesis,6/29,125/4885,0.048,8.08551724137931,6.201126300290983,7.295304155030251e-5,0.0018886731868022761,0.0016809063374748066,YOR063W/YOR234C/YGL076C/YLL045C/YPR102C/YNL002C,6,Downregulated,5. French dairy
GO:0042255,ribosome assembly,5/29,82/4885,0.06097560975609756,10.271236333052986,6.5423801003824495,1.020261793501959e-4,0.0023772099788595645,0.002115700771788273,YDR447C/YOR063W/YOR369C/YPR102C/YNL302C,5,Downregulated,5. French dairy
GO:0140694,membraneless organelle assembly,6/29,161/4885,0.037267080745341616,6.277575497965303,5.261867839809855,2.9541651745785337e-4,0.006257458960698167,0.005569096070736567,YDR447C/YOR063W/YOR369C/YGR108W/YPR102C/YNL302C,6,Downregulated,5. French dairy
GO:0000028,ribosomal small subunit assembly,3/29,25/4885,0.12,20.213793103448275,7.4423907317815985,3.963911382440726e-4,0.007696594600905744,0.006849917038077395,YDR447C/YOR369C/YNL302C,3,Downregulated,5. French dairy
GO:0030490,maturation of SSU-rRNA,5/29,115/4885,0.043478260869565216,7.32383808095952,5.302955218726654,5.008258825721562e-4,0.008976340818408646,0.007988882499329131,YOR369C/YLR441C/YPL090C/YML026C/YKR057W,5,Downregulated,5. French dairy
GO:0000054,ribosomal subunit export from nucleus,4/29,69/4885,0.057971014492753624,9.76511744127936,5.666129984116166,6.635128055867696e-4,0.010886440878813828,0.009688858609109213,YPL220W/YML026C/YNL302C/YNL178W,4,Downregulated,5. French dairy
GO:0033750,ribosome localization,4/29,70/4885,0.05714285714285714,9.625615763546797,5.616793662402982,7.008438334000319e-4,0.010886440878813828,0.009688858609109213,YPL220W/YML026C/YNL302C/YNL178W,4,Downregulated,5. French dairy
GO:0070925,organelle assembly,6/29,203/4885,0.029556650246305417,4.978766774248344,4.4743328074273485,0.0010186477667817222,0.01483405810375883,0.01320221118789469,YDR447C/YOR063W/YOR369C/YGR108W/YPR102C/YNL302C,6,Downregulated,5. French dairy
GO:0022618,protein-RNA complex assembly,5/29,162/4885,0.030864197530864196,5.1990208599404,4.199949361504567,0.002347585776283827,0.03217573446318421,0.028636185630211388,YDR447C/YOR063W/YOR369C/YPR102C/YNL302C,5,Downregulated,5. French dairy
GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",4/29,101/4885,0.039603960396039604,6.6712188460225335,4.450296999926766,0.0027481728709956065,0.03464475956073771,0.030833601235443094,YLR441C/YPL090C/YML026C/YKR057W,4,Downregulated,5. French dairy
GO:0071826,protein-RNA complex organization,5/29,169/4885,0.029585798816568046,4.983676800652927,4.072752679891243,0.0028251091487296845,0.03464475956073771,0.030833601235443094,YDR447C/YOR063W/YOR369C/YPR102C/YNL302C,5,Downregulated,5. French dairy
GO:0031503,protein-containing complex localization,4/29,112/4885,0.03571428571428571,6.016009852216748,4.149723522214559,0.003996079824859298,0.04655432995961082,0.041433038184067454,YPL220W/YML026C/YNL302C/YNL178W,4,Downregulated,5. French dairy
GO:0170034,L-amino acid biosynthetic process,12/26,100/4885,0.12,22.546153846153842,15.923181211201511,2.1076818093856757e-14,3.602786061109372e-12,2.9075115580882654e-12,YDR158W/YDR234W/YPR167C/YMR108W/YJL200C/YJR016C/YER052C/YER055C/YHR208W/YIL094C/YIL074C/YCL009C,12,Upregulated,8. Mixed origin
GO:0170038,proteinogenic amino acid biosynthetic process,12/26,104/4885,0.11538461538461539,21.678994082840237,15.591494966204689,3.431224820104164e-14,3.602786061109372e-12,2.9075115580882654e-12,YDR158W/YDR234W/YPR167C/YMR108W/YJL200C/YJR016C/YER052C/YER055C/YHR208W/YIL094C/YIL074C/YCL009C,12,Upregulated,8. Mixed origin
